Security,Block,Prev_Quality,New_Quality,Quality_Loss,Future_Return,Event_Type,Quality_Jump
ACLS,19,212.09514,101.716034,110.379105,,DROP,
ACLS,20,101.716034,24.893658,76.82237,,DROP,
ACLS,26,133.37425,71.31318,62.061073,,DROP,
ACLS,28,532.5454,36.619503,495.9259,,DROP,
ACLS,31,51.64677,-15.356124,67.00289,,DROP,
ACNT,3,100.25678,67.56486,32.691925,-72.03341674804688,DROP,
ACNT,5,1427.1494,1129.1366,298.01282,69.36829376220703,DROP,
ACNT,6,1129.1366,39.07087,1090.0657,17.703227996826172,DROP,
ACNT,9,57.70181,52.251896,5.449913,43.75906753540039,DROP,
ACNT,12,103.65305,81.233574,22.41948,,DROP,
ACNT,13,81.233574,19.944904,61.28867,,DROP,
ACNT,26,133.37425,71.31318,62.061073,,DROP,
ACNT,27,71.31318,55.905064,15.408115,,DROP,
ACNT,28,55.905064,36.619503,19.28556,,DROP,
ACNT,31,51.64677,24.380156,27.266615,,DROP,
ACNV,2,1190.2762,-36.987774,1227.264,-21.9755916595459,DROP,
ACNV,20,76.950485,3.2947528,73.65573,,DROP,
ACNV,25,634.9075,240.42279,394.48468,,DROP,
ACNV,26,240.42279,176.21619,64.206604,,DROP,
ACNV,27,176.21619,68.198326,108.01786,,DROP,
ACNV,28,68.198326,-42.165558,110.363884,,DROP,
ACR,8,104.30099,8.752344,95.548645,79.94462585449219,DROP,
ACR,13,81.233574,34.94369,46.289883,,DROP,
ACR,19,112.222466,101.716034,10.506432,,DROP,
ACR,20,101.716034,-35.71622,137.43225,,DROP,
ACR,27,71.31318,55.905064,15.408115,,DROP,
ACR,28,55.905064,-8.554088,64.45915,,DROP,
ACRE,5,1427.1494,1129.1366,298.01282,109.59264373779297,DROP,
ACRE,6,1129.1366,674.15216,454.98444,-18.719175338745117,DROP,
ACRE,7,674.15216,-32.83367,706.98584,-30.419477462768555,DROP,
ACRE,15,57.139645,48.1791,8.960545,,DROP,
ACRE,17,61.347836,27.855862,33.491974,,DROP,
ACRE,19,212.09514,38.754204,173.34094,,DROP,
ACRE,27,71.31318,55.905064,15.408115,,DROP,
ACRE,28,55.905064,29.646275,26.25879,,DROP,
ACRE,30,64.79518,1.0313394,63.763844,,DROP,
ACRFF,6,124.725586,80.899956,43.82563,-20.962583541870117,DROP,
ACRFF,8,104.30099,57.70181,46.59918,99.669189453125,DROP,
ACRFF,10,110.84409,33.979908,76.86418,19.834482192993164,DROP,
ACRFF,20,101.716034,-35.71622,137.43225,,DROP,
ACRFF,27,71.31318,-23.992275,95.30545,,DROP,
ACRG,2,60.395336,5.3448925,55.050446,-11.764704704284668,DROP,
ACRG,12,103.65305,33.410477,70.24258,,DROP,
ACRG,22,124.158134,-6.61628,130.77441,,DROP,
ACRG,28,532.5454,36.619503,495.9259,,DROP,
ACRG,31,51.64677,24.380156,27.266615,,DROP,
ACSAF,6,124.725586,80.899956,43.82563,-7.90464973449707,DROP,
ACSAF,7,80.899956,34.203957,46.696,58.08821487426758,DROP,
ACSAF,12,103.65305,33.410477,70.24258,,DROP,
ACSAF,17,61.347836,2.2969577,59.050877,,DROP,
ACSAF,26,72.62254,8.935532,63.68701,,DROP,
ACTG,3,100.25678,67.56486,32.691925,11.686203956604004,DROP,
ACTG,4,67.56486,27.08955,40.475307,103.11749267578125,DROP,
ACTG,22,124.158134,104.38473,19.773407,,DROP,
ACTG,23,104.38473,88.670135,15.714592,,DROP,
ACTG,25,634.9075,240.42279,394.48468,,DROP,
ACTG,27,402.58472,68.198326,334.38638,,DROP,
ACTG,28,68.198326,-42.165558,110.363884,,DROP,
ACTL,12,103.65305,33.410477,70.24258,,DROP,
ACTL,25,634.9075,240.42279,394.48468,,DROP,
ACTL,26,240.42279,176.21619,64.206604,,DROP,
ACTL,27,176.21619,68.198326,108.01786,,DROP,
ACTL,28,68.198326,-42.165558,110.363884,,DROP,
ACU,5,1427.1494,1129.1366,298.01282,57.083778381347656,DROP,
ACU,6,1129.1366,39.07087,1090.0657,-38.047115325927734,DROP,
ACU,24,116.81446,72.53841,44.276054,,DROP,
ACU,26,133.37425,71.31318,62.061073,,DROP,
ACU,28,108.97116,-42.165558,151.13672,,DROP,
ADAP,8,104.30099,57.70181,46.59918,-11.159018516540527,DROP,
ADAP,9,57.70181,52.251896,5.449913,-70.26490783691406,DROP,
ADAP,12,103.65305,33.410477,70.24258,,DROP,
ADAP,22,124.158134,104.38473,19.773407,,DROP,
ADAP,23,104.38473,88.670135,15.714592,,DROP,
ADAP,24,88.670135,-11.9184885,100.58862,,DROP,
ADAP,29,158.45721,64.79518,93.66203,,DROP,
ADAP,30,64.79518,-26.819294,91.61447,,DROP,
ADEA,3,100.25678,67.56486,32.691925,-15.20582389831543,DROP,
ADEA,5,1427.1494,1.0289541,1426.1205,6.200931072235107,DROP,
ADEA,15,57.139645,48.1791,8.960545,,DROP,
ADEA,17,61.347836,2.2969577,59.050877,,DROP,
ADEA,27,71.31318,-23.992275,95.30545,,DROP,
ADI,5,1427.1494,1129.1366,298.01282,41.956722259521484,DROP,
ADI,6,1129.1366,39.07087,1090.0657,25.117727279663086,DROP,
ADI,9,57.70181,52.251896,5.449913,24.55731964111328,DROP,
ADI,10,52.251896,33.979908,18.271988,7.207835674285889,DROP,
ADI,12,103.65305,33.410477,70.24258,,DROP,
ADI,17,61.347836,27.855862,33.491974,,DROP,
ADI,20,101.716034,-35.71622,137.43225,,DROP,
ADI,28,532.5454,36.619503,495.9259,,DROP,
ADM,5,1427.1494,1.0289541,1426.1205,146.6509552001953,DROP,
ADM,12,103.65305,81.233574,22.41948,,DROP,
ADM,13,81.233574,19.944904,61.28867,,DROP,
ADM,19,212.09514,101.716034,110.379105,,DROP,
ADM,20,101.716034,24.893658,76.82237,,DROP,
ADM,27,176.21619,108.97116,67.245026,,DROP,
ADM,28,108.97116,4.8249474,104.14621,,DROP,
ADM,31,51.64677,24.380156,27.266615,,DROP,
ADMA,12,103.65305,81.233574,22.41948,,DROP,
ADMA,13,81.233574,19.944904,61.28867,,DROP,
ADMA,31,51.64677,7.8575935,43.789177,,DROP,
AABB,2,1190.2762,100.25678,1090.0194,-23.80416488647461,DROP,
AABB,3,100.25678,8.213653,92.04313,-92.8395767211914,DROP,
AABB,12,103.65305,81.233574,22.41948,,DROP,
AABB,13,81.233574,19.944904,61.28867,,DROP,
AABB,23,104.38473,88.670135,15.714592,,DROP,
AABB,25,634.9075,240.42279,394.48468,,DROP,
AABB,27,402.58472,108.97116,293.61356,,DROP,
AABB,28,108.97116,-35.58133,144.55249,,DROP,
AABVF,2,60.395336,37.509712,22.885624,-79.16667175292969,DROP,
AABVF,5,90.74465,-41.02033,131.76498,228.0,DROP,
AABVF,9,57.70181,52.251896,5.449913,5.000000953674316,DROP,
AABVF,10,52.251896,33.979908,18.271988,0.0,DROP,
AABVF,23,104.38473,88.670135,15.714592,,DROP,
AABVF,25,634.9075,240.42279,394.48468,,DROP,
AABVF,27,402.58472,68.198326,334.38638,,DROP,
AABVF,28,68.198326,-42.165558,110.363884,,DROP,
AACS,2,60.395336,37.509712,22.885624,-51.355926513671875,DROP,
AACS,12,103.65305,33.410477,70.24258,,DROP,
AACS,25,634.9075,240.42279,394.48468,,DROP,
AACS,26,240.42279,176.21619,64.206604,,DROP,
AACS,27,176.21619,55.905064,120.31113,,DROP,
AACS,28,55.905064,-8.554088,64.45915,,DROP,
ABBNY,2,60.395336,37.509712,22.885624,-13.907821655273438,DROP,
ABBNY,5,312.2425,124.725586,187.5169,56.13886642456055,DROP,
ABBNY,6,124.725586,80.899956,43.82563,16.189115524291992,DROP,
ABBNY,7,80.899956,34.203957,46.696,11.83321762084961,DROP,
ABBNY,19,212.09514,101.716034,110.379105,,DROP,
ABBNY,20,101.716034,24.893658,76.82237,,DROP,
ABBNY,26,133.37425,71.31318,62.061073,,DROP,
ABBNY,27,71.31318,55.905064,15.408115,,DROP,
ABBNY,28,55.905064,29.646275,26.25879,,DROP,
ABEV,2,60.395336,37.509712,22.885624,-30.33501434326172,DROP,
ABEV,5,90.74465,2.7169757,88.02768,26.311079025268555,DROP,
ABEV,8,104.30099,57.70181,46.59918,-19.678850173950195,DROP,
ABEV,9,57.70181,52.251896,5.449913,-23.574874877929688,DROP,
ABEV,11,69.411064,-37.24864,106.6597,7.396889686584473,DROP,
ABEV,17,77.8662,1.7052516,76.16095,,DROP,
ABEV,27,176.21619,55.905064,120.31113,,DROP,
ABEV,28,55.905064,-8.554088,64.45915,,DROP,
ABLZF,2,60.395336,37.509712,22.885624,-14.121330261230469,DROP,
ABLZF,5,312.2425,124.725586,187.5169,55.824737548828125,DROP,
ABLZF,6,124.725586,80.899956,43.82563,11.810138702392578,DROP,
ABLZF,7,80.899956,34.203957,46.696,6.427174091339111,DROP,
ABLZF,19,212.09514,101.716034,110.379105,,DROP,
ABLZF,20,101.716034,24.893658,76.82237,,DROP,
ABLZF,26,133.37425,71.31318,62.061073,,DROP,
ABLZF,27,71.31318,55.905064,15.408115,,DROP,
ABLZF,28,55.905064,29.646275,26.25879,,DROP,
ABNAF,2,60.395336,37.509712,22.885624,-58.19486999511719,DROP,
ABNAF,5,90.74465,-47.179478,137.92413,-30.008852005004883,DROP,
ABNAF,8,104.30099,8.752344,95.548645,-69.44935607910156,DROP,
ABNAF,12,103.65305,33.410477,70.24258,,DROP,
ABNAF,23,104.38473,88.670135,15.714592,,DROP,
ABNAF,24,88.670135,-11.9184885,100.58862,,DROP,
ABSCF,2,1190.2762,2.7828627,1187.4934,-38.85746383666992,DROP,
ABSCF,6,124.725586,39.07087,85.65472,-52.72611999511719,DROP,
ABSCF,16,48.1791,32.245277,15.933823,,DROP,
ABSCF,22,124.158134,104.38473,19.773407,,DROP,
ABSCF,23,104.38473,61.49995,42.884777,,DROP,
ABSCF,26,240.42279,8.935532,231.48726,,DROP,
ACAN,2,60.395336,37.509712,22.885624,-83.51240539550781,DROP,
ACAN,6,1129.1366,674.15216,454.98444,-80.75038146972656,DROP,
ACAN,7,674.15216,-32.83367,706.98584,-69.36382293701172,DROP,
ACAN,11,71.26871,14.105149,57.16356,-99.30979919433594,DROP,
ACAN,24,116.81446,72.53841,44.276054,,DROP,
ACAN,26,240.42279,8.935532,231.48726,,DROP,
ACCO,2,60.395336,37.509712,22.885624,-23.837499618530273,DROP,
ACCO,4,2437.5896,1427.1494,1010.4402,-15.0607328414917,DROP,
ACCO,5,1427.1494,1129.1366,298.01282,19.747827529907227,DROP,
ACCO,6,1129.1366,674.15216,454.98444,-33.37553024291992,DROP,
ACCO,7,674.15216,-32.83367,706.98584,-33.59268569946289,DROP,
ACCO,19,112.222466,76.950485,35.27198,,DROP,
ACCO,20,76.950485,-35.71622,112.6667,,DROP,
ACCO,27,71.31318,-1.6182535,72.931435,,DROP,
ACKRF,2,60.395336,37.509712,22.885624,20.000003814697266,DROP,
ACKRF,5,90.74465,-41.02033,131.76498,142.10523986816406,DROP,
ACKRF,8,104.30099,8.752344,95.548645,108.51063537597656,DROP,
ACKRF,19,112.222466,76.950485,35.27198,,DROP,
ACKRF,20,76.950485,-52.685917,129.6364,,DROP,
ACKRF,22,124.158134,104.38473,19.773407,,DROP,
ACKRF,23,104.38473,88.670135,15.714592,,DROP,
ACKRF,24,88.670135,59.733543,28.936592,,DROP,
ACKRF,25,59.733543,-28.412798,88.14634,,DROP,
ACLLF,2,60.395336,37.509712,22.885624,9.344597816467285,DROP,
ACLLF,5,90.74465,2.7169757,88.02768,34.37664031982422,DROP,
ACLLF,7,80.899956,34.203957,46.696,-17.158069610595703,DROP,
ACLLF,17,61.347836,27.855862,33.491974,,DROP,
ACLLF,19,112.222466,101.716034,10.506432,,DROP,
ACLLF,20,101.716034,-35.71622,137.43225,,DROP,
ACLLF,27,176.21619,108.97116,67.245026,,DROP,
ACLLF,28,108.97116,-8.554088,117.525246,,DROP,
ACLLF,31,51.64677,7.8575935,43.789177,,DROP,
ACNDF,2,60.395336,37.509712,22.885624,32.288047790527344,DROP,
ACNDF,4,67.56486,27.08955,40.475307,9.255533218383789,DROP,
ACNDF,7,80.899956,34.203957,46.696,-24.287118911743164,DROP,
ACNDF,15,57.139645,48.1791,8.960545,,DROP,
ACNDF,16,48.1791,32.245277,15.933823,,DROP,
ACNDF,19,112.222466,76.950485,35.27198,,DROP,
ACNDF,20,76.950485,-35.71622,112.6667,,DROP,
ACNDF,27,402.58472,-1.6182535,404.20297,,DROP,
ACUR,2,1190.2762,2.7828627,1187.4934,-24.244789123535156,DROP,
ACUR,11,69.411064,14.105149,55.305916,-84.32601928710938,DROP,
ACUR,19,112.222466,76.950485,35.27198,,DROP,
ACUR,20,76.950485,24.893658,52.056828,,DROP,
ACUR,26,240.42279,176.21619,64.206604,,DROP,
ACUR,27,176.21619,55.905064,120.31113,,DROP,
ACUR,28,55.905064,29.646275,26.25879,,DROP,
ADFJF,2,60.395336,37.509712,22.885624,-53.333335876464844,DROP,
ADFJF,19,112.222466,-26.457695,138.68016,,DROP,
ADFJF,24,116.81446,72.53841,44.276054,,DROP,
ADFJF,26,240.42279,176.21619,64.206604,,DROP,
ADFJF,27,176.21619,55.905064,120.31113,,DROP,
ADFJF,28,55.905064,-8.554088,64.45915,,DROP,
ADLRF,2,60.395336,2.7828627,57.612473,2.0936856269836426,DROP,
ADLRF,7,674.15216,22.258486,651.8937,21.030752182006836,DROP,
ADLRF,17,77.8662,1.7052516,76.16095,,DROP,
ADLRF,20,101.716034,-35.71622,137.43225,,DROP,
ADLRF,25,59.733543,-28.412798,88.14634,,DROP,
AACAF,3,100.25678,67.56486,32.691925,-37.48862838745117,DROP,
AACAF,5,312.2425,124.725586,187.5169,-61.234474182128906,DROP,
AACAF,6,124.725586,80.899956,43.82563,-49.50422286987305,DROP,
AACAF,8,104.30099,57.70181,46.59918,106.98922729492188,DROP,
AACAF,9,57.70181,52.251896,5.449913,95.09044647216797,DROP,
AACAF,10,52.251896,-6.290608,58.542503,64.73701477050781,DROP,
AACAF,19,212.09514,101.716034,110.379105,,DROP,
AACAF,20,101.716034,24.893658,76.82237,,DROP,
AACAF,24,88.670135,-11.9184885,100.58862,,DROP,
AACAF,27,176.21619,55.905064,120.31113,,DROP,
AACAF,28,55.905064,-8.554088,64.45915,,DROP,
AACAY,3,100.25678,67.56486,32.691925,-36.58623504638672,DROP,
AACAY,5,312.2425,124.725586,187.5169,-58.558040618896484,DROP,
AACAY,6,124.725586,80.899956,43.82563,-57.02158737182617,DROP,
AACAY,8,104.30099,57.70181,46.59918,144.21946716308594,DROP,
AACAY,9,57.70181,52.251896,5.449913,136.4268798828125,DROP,
AACAY,10,52.251896,-6.290608,58.542503,56.23863983154297,DROP,
AACAY,19,212.09514,101.716034,110.379105,,DROP,
AACAY,20,101.716034,24.893658,76.82237,,DROP,
AACAY,24,88.670135,-11.9184885,100.58862,,DROP,
AACAY,27,176.21619,55.905064,120.31113,,DROP,
AACAY,28,55.905064,-8.554088,64.45915,,DROP,
AATV,2,60.395336,37.509712,22.885624,58.41584777832031,DROP,
AATV,12,103.65305,81.233574,22.41948,,DROP,
AATV,13,81.233574,34.94369,46.289883,,DROP,
AATV,24,116.81446,72.53841,44.276054,,DROP,
AATV,26,240.42279,176.21619,64.206604,,DROP,
AATV,28,532.5454,29.646275,502.89914,,DROP,
ABAT,2,60.395336,37.509712,22.885624,-66.73554229736328,DROP,
ABAT,12,103.65305,33.410477,70.24258,,DROP,
ABAT,17,77.8662,-38.01836,115.88457,,DROP,
ABAT,22,124.158134,104.38473,19.773407,,DROP,
ABAT,23,104.38473,61.49995,42.884777,,DROP,
ABAT,25,634.9075,240.42279,394.48468,,DROP,
ABAT,27,402.58472,68.198326,334.38638,,DROP,
ABAT,28,68.198326,-42.165558,110.363884,,DROP,
ABBB,2,1190.2762,100.25678,1090.0194,6.4000020027160645,DROP,
ABBB,3,100.25678,67.56486,32.691925,-27.77777671813965,DROP,
ABBB,6,1129.1366,674.15216,454.98444,3.1578946113586426,DROP,
ABBB,7,674.15216,-32.83367,706.98584,-37.71318054199219,DROP,
ABBB,10,52.251896,-6.290608,58.542503,3.302319049835205,DROP,
ABBB,19,112.222466,76.950485,35.27198,,DROP,
ABBB,20,76.950485,-35.71622,112.6667,,DROP,
ABBB,25,634.9075,240.42279,394.48468,,DROP,
ABBB,27,402.58472,108.97116,293.61356,,DROP,
ABBB,28,108.97116,-35.58133,144.55249,,DROP,
ABM,2,60.395336,37.509712,22.885624,-1.3854467868804932,DROP,
ABM,5,1427.1494,1129.1366,298.01282,45.76323699951172,DROP,
ABM,6,1129.1366,39.07087,1090.0657,-0.45090675354003906,DROP,
ABM,15,57.139645,48.1791,8.960545,,DROP,
ABM,16,48.1791,32.245277,15.933823,,DROP,
ABM,26,133.37425,71.31318,62.061073,,DROP,
ABM,28,108.97116,-35.58133,144.55249,,DROP,
ABMBF,2,60.395336,37.509712,22.885624,-1.9999966621398926,DROP,
ABMBF,5,90.74465,-47.179478,137.92413,1.612906575202942,DROP,
ABMBF,7,674.15216,-32.83367,706.98584,-54.54545593261719,DROP,
ABMBF,19,112.222466,-26.457695,138.68016,,DROP,
ABMBF,23,104.38473,61.49995,42.884777,,DROP,
ABMBF,25,59.733543,-28.850784,88.58433,,DROP,
ABMT,2,1190.2762,-36.987774,1227.264,-8.307693481445312,DROP,
ABMT,12,103.65305,33.410477,70.24258,,DROP,
ABMT,17,77.8662,1.7052516,76.16095,,DROP,
ABMT,22,124.158134,104.38473,19.773407,,DROP,
ABMT,23,104.38473,-0.16925329,104.55398,,DROP,
ABTZY,2,60.395336,37.509712,22.885624,-22.22222328186035,DROP,
ABTZY,4,67.56486,27.08955,40.475307,-24.946073532104492,DROP,
ABTZY,10,110.84409,69.411064,41.43303,-31.15116310119629,DROP,
ABTZY,11,69.411064,-5.6686077,75.07967,3.2100942134857178,DROP,
ABTZY,17,61.347836,1.7052516,59.642586,,DROP,
ABTZY,25,634.9075,-28.850784,663.75824,,DROP,
ABTZY,31,51.64677,24.380156,27.266615,,DROP,
ACAI,2,1190.2762,100.25678,1090.0194,296.53179931640625,DROP,
ACAI,3,100.25678,67.56486,32.691925,194.21925354003906,DROP,
ACAI,4,67.56486,27.08955,40.475307,-20.023527145385742,DROP,
ACAI,15,57.139645,48.1791,8.960545,,DROP,
ACAI,17,61.347836,27.855862,33.491974,,DROP,
ACAI,24,116.81446,72.53841,44.276054,,DROP,
ACAI,26,72.62254,8.935532,63.68701,,DROP,
ACDSF,2,60.395336,37.509712,22.885624,9.202770233154297,DROP,
ACDSF,5,90.74465,2.7169757,88.02768,-1.2999608516693115,DROP,
ACDSF,8,104.30099,57.70181,46.59918,9.845985412597656,DROP,
ACDSF,9,57.70181,52.251896,5.449913,2.4656145572662354,DROP,
ACDSF,11,71.26871,-5.6686077,76.93732,14.368711471557617,DROP,
ACDSF,19,112.222466,76.950485,35.27198,,DROP,
ACDSF,20,76.950485,-35.71622,112.6667,,DROP,
ACDSF,24,61.49995,-11.9184885,73.41844,,DROP,
ACDSF,29,158.45721,64.79518,93.66203,,DROP,
ACDSF,30,64.79518,-26.819294,91.61447,,DROP,
ACEHF,2,60.395336,2.7828627,57.612473,7.272735118865967,DROP,
ACEHF,8,104.30099,57.70181,46.59918,28.857606887817383,DROP,
ACEHF,9,57.70181,52.251896,5.449913,-57.39316177368164,DROP,
ACEHF,10,52.251896,33.979908,18.271988,-92.44109344482422,DROP,
ACEHF,12,103.65305,-25.236835,128.8899,,DROP,
ACEHF,17,61.347836,1.7052516,59.642586,,DROP,
ACEHF,20,76.950485,-35.71622,112.6667,,DROP,
ACKAY,2,60.395336,37.509712,22.885624,-40.63615417480469,DROP,
ACKAY,7,80.899956,34.203957,46.696,21.910459518432617,DROP,
ACKAY,17,77.8662,1.7052516,76.16095,,DROP,
ACKAY,20,101.716034,-35.71622,137.43225,,DROP,
ACKAY,26,240.42279,8.935532,231.48726,,DROP,
ACKAY,31,51.64677,7.8575935,43.789177,,DROP,
ACKDF,2,60.395336,37.509712,22.885624,30.422332763671875,DROP,
ACKDF,5,90.74465,2.7169757,88.02768,31.661352157592773,DROP,
ACKDF,15,57.139645,48.1791,8.960545,,DROP,
ACKDF,16,48.1791,32.245277,15.933823,,DROP,
ACKDF,19,112.222466,-26.457695,138.68016,,DROP,
ACKDF,26,72.62254,8.935532,63.68701,,DROP,
ACKDF,30,64.79518,-26.819294,91.61447,,DROP,
ACNB,3,100.25678,67.56486,32.691925,-44.07041931152344,DROP,
ACNB,5,1427.1494,1129.1366,298.01282,42.412086486816406,DROP,
ACNB,6,1129.1366,674.15216,454.98444,21.855459213256836,DROP,
ACNB,7,674.15216,-32.83367,706.98584,33.1215705871582,DROP,
ACNB,12,103.65305,81.233574,22.41948,,DROP,
ACNB,13,81.233574,34.94369,46.289883,,DROP,
ACNB,28,108.97116,-35.58133,144.55249,,DROP,
ACNB,31,51.64677,24.380156,27.266615,,DROP,
ACPS,2,1190.2762,5.3448925,1184.9314,0.0,DROP,
ACPS,5,1427.1494,124.725586,1302.4238,0.0,DROP,
ACPS,6,124.725586,80.899956,43.82563,0.0,DROP,
ACPS,8,104.30099,8.752344,95.548645,-99.684814453125,DROP,
ACPS,17,77.8662,1.7052516,76.16095,,DROP,
ACPS,25,59.733543,12.021855,47.71169,,DROP,
ADC,2,60.395336,37.509712,22.885624,37.55470275878906,DROP,
ADC,5,90.74465,2.7169757,88.02768,9.633254051208496,DROP,
ADC,8,104.30099,8.752344,95.548645,14.776110649108887,DROP,
ADC,19,112.222466,76.950485,35.27198,,DROP,
ADC,20,76.950485,-35.71622,112.6667,,DROP,
ADC,27,176.21619,55.905064,120.31113,,DROP,
ADC,28,55.905064,29.646275,26.25879,,DROP,
ADOOY,3,100.25678,67.56486,32.691925,-36.753822326660156,DROP,
ADOOY,5,1427.1494,1129.1366,298.01282,244.78125,DROP,
ADOOY,6,1129.1366,39.07087,1090.0657,115.93458557128906,DROP,
ADOOY,8,104.30099,8.752344,95.548645,4.817851543426514,DROP,
ADOOY,10,110.84409,69.411064,41.43303,-33.24296951293945,DROP,
ADOOY,11,69.411064,14.105149,55.305916,-6.5317182540893555,DROP,
ADOOY,19,212.09514,101.716034,110.379105,,DROP,
ADOOY,20,101.716034,24.893658,76.82237,,DROP,
ADOOY,26,72.62254,8.935532,63.68701,,DROP,
ADOOY,31,51.64677,24.380156,27.266615,,DROP,
ADP,2,60.395336,37.509712,22.885624,43.14931106567383,DROP,
ADP,4,2437.5896,1427.1494,1010.4402,23.446693420410156,DROP,
ADP,5,1427.1494,1129.1366,298.01282,60.119361877441406,DROP,
ADP,6,1129.1366,674.15216,454.98444,24.448917388916016,DROP,
ADP,7,674.15216,104.30099,569.8512,-2.79530668258667,DROP,
ADP,8,104.30099,57.70181,46.59918,19.95782470703125,DROP,
ADP,9,57.70181,52.251896,5.449913,23.313901901245117,DROP,
ADP,12,103.65305,81.233574,22.41948,,DROP,
ADP,13,81.233574,34.94369,46.289883,,DROP,
ADP,16,48.1791,32.245277,15.933823,,DROP,
ADP,20,101.716034,-35.71622,137.43225,,DROP,
ADP,24,116.81446,72.53841,44.276054,,DROP,
ADP,27,71.31318,55.905064,15.408115,,DROP,
ADP,28,55.905064,36.619503,19.28556,,DROP,
AACT,2,1190.2762,5.3448925,1184.9314,0.0,DROP,
AACT,17,77.8662,1.7052516,76.16095,,DROP,
AACT,25,59.733543,12.021855,47.71169,,DROP,
AAGH,12,103.65305,33.410477,70.24258,,DROP,
AAGH,17,77.8662,1.7052516,76.16095,,DROP,
AAGH,25,634.9075,240.42279,394.48468,,DROP,
AAGH,27,402.58472,68.198326,334.38638,,DROP,
AAGH,28,68.198326,4.8249474,63.37338,,DROP,
AANNF,2,1190.2762,5.3448925,1184.9314,3.944744110107422,DROP,
AANNF,17,77.8662,1.7052516,76.16095,,DROP,
AANNF,19,212.09514,38.754204,173.34094,,DROP,
AANNF,27,71.31318,55.905064,15.408115,,DROP,
AANNF,28,55.905064,-8.554088,64.45915,,DROP,
AARTY,2,1190.2762,5.3448925,1184.9314,0.0,DROP,
AARTY,17,77.8662,1.7052516,76.16095,,DROP,
AARTY,25,59.733543,12.021855,47.71169,,DROP,
ABCFF,5,312.2425,124.725586,187.5169,-3.9215762615203857,DROP,
ABCFF,6,124.725586,80.899956,43.82563,-76.10619354248047,DROP,
ABCFF,7,80.899956,34.203957,46.696,-53.70370864868164,DROP,
ABCFF,23,104.38473,88.670135,15.714592,,DROP,
ABCFF,24,88.670135,59.733543,28.936592,,DROP,
ABCFF,25,59.733543,12.021855,47.71169,,DROP,
ABCFF,27,176.21619,108.97116,67.245026,,DROP,
ABCFF,28,108.97116,-42.165558,151.13672,,DROP,
ABL,2,1190.2762,5.3448925,1184.9314,0.0,DROP,
ABL,17,77.8662,1.7052516,76.16095,,DROP,
ABL,24,116.81446,72.53841,44.276054,,DROP,
ABL,26,240.42279,8.935532,231.48726,,DROP,
ABL,29,158.45721,39.291855,119.16536,,DROP,
ABL,31,51.64677,7.8575935,43.789177,,DROP,
ABLV,2,1190.2762,5.3448925,1184.9314,0.0,DROP,
ABLV,17,77.8662,1.7052516,76.16095,,DROP,
ABLV,25,59.733543,12.021855,47.71169,,DROP,
ABMRF,2,1190.2762,5.3448925,1184.9314,-42.771358489990234,DROP,
ABMRF,9,57.70181,52.251896,5.449913,95.05504608154297,DROP,
ABMRF,10,52.251896,33.979908,18.271988,70.24566650390625,DROP,
ABMRF,26,133.37425,71.31318,62.061073,,DROP,
ABMRF,27,71.31318,55.905064,15.408115,,DROP,
ABMRF,28,55.905064,36.619503,19.28556,,DROP,
ABOIF,2,1190.2762,5.3448925,1184.9314,0.0,DROP,
ABOIF,17,77.8662,1.7052516,76.16095,,DROP,
ABOIF,25,59.733543,-28.850784,88.58433,,DROP,
ABQQ,2,1190.2762,5.3448925,1184.9314,-96.80000305175781,DROP,
ABQQ,4,2437.5896,1427.1494,1010.4402,-99.29254913330078,DROP,
ABQQ,5,1427.1494,1129.1366,298.01282,-99.93159484863281,DROP,
ABQQ,6,1129.1366,674.15216,454.98444,-99.66434478759766,DROP,
ABQQ,7,674.15216,-32.83367,706.98584,-95.24590301513672,DROP,
ABQQ,19,112.222466,76.950485,35.27198,,DROP,
ABQQ,20,76.950485,57.084213,19.866272,,DROP,
ABQQ,21,57.084213,-9.233643,66.317856,,DROP,
ABQQ,27,402.58472,-23.992275,426.577,,DROP,
ABSI,2,1190.2762,5.3448925,1184.9314,0.0,DROP,
ABSI,17,77.8662,1.7052516,76.16095,,DROP,
ABSI,25,59.733543,12.021855,47.71169,,DROP,
ABTI,2,1190.2762,5.3448925,1184.9314,-30.92378044128418,DROP,
ABTI,5,312.2425,1.0289541,311.21353,-56.323856353759766,DROP,
ABTI,15,52.48662,0.7474901,51.739132,,DROP,
ABTI,25,634.9075,240.42279,394.48468,,DROP,
ABTI,26,240.42279,71.31318,169.10962,,DROP,
ABTI,27,71.31318,55.905064,15.408115,,DROP,
ABTI,28,55.905064,-42.165558,98.07062,,DROP,
ABVC,26,240.42279,176.21619,64.206604,,DROP,
ABVC,27,176.21619,-23.992275,200.20847,,DROP,
ABVE,2,1190.2762,5.3448925,1184.9314,0.0,DROP,
ABVE,17,77.8662,1.7052516,76.16095,,DROP,
ABVE,25,59.733543,12.021855,47.71169,,DROP,
ACBM,2,1190.2762,5.3448925,1184.9314,59.63999557495117,DROP,
ACBM,12,103.65305,33.410477,70.24258,,DROP,
ACBM,16,48.1791,32.245277,15.933823,,DROP,
ACBM,23,104.38473,61.49995,42.884777,,DROP,
ACBM,25,59.733543,-28.850784,88.58433,,DROP,
ACBM,28,532.5454,36.619503,495.9259,,DROP,
ACCR,5,90.74465,-47.179478,137.92413,101.25000762939453,DROP,
