Security,Mean_Return,Std_Return,Min_Return,Max_Return,Num_Periods,Block_ID,Cluster_ID,Start_Price_Avg,End_Price_Avg
SLRRF,35.8974372935013,0.0,35.8974372935013,35.8974372935013,10,0,19,0.07799999937415117,0.10600000023841849
CAAP,35.874009005778866,0.0,35.874009005778866,35.874009005778866,10,0,61,4.158999991416931,5.651000022888184
TSHMY,35.86132810159081,0.0,35.86132810159081,35.86132810159081,10,0,61,9.229999542236328,12.539999961853027
PWSC,35.86111174689399,0.0,35.86111174689399,35.86111174689399,10,0,61,18.0,24.455000114440917
SASR,35.805812199801444,0.0,35.805812199801444,35.805812199801444,10,0,24,34.337999725341795,46.632999420166016
MUR,35.803613706646495,0.0,35.803613706646495,35.803613706646495,10,0,14,19.430999946594238,26.388000106811525
IRME,35.80247167951539,0.0,35.80247167951539,35.80247167951539,10,0,61,1.6200000047683716,2.200000047683716
EOSEW,35.79104938196921,0.0,35.79104938196921,35.79104938196921,10,0,61,3.3499999046325684,4.549000024795532
SZGPF,35.75936745176039,0.0,35.75936745176039,35.75936745176039,10,0,61,20.07999992370605,27.260480880737305
BDRBF,35.749185667752435,0.0,35.749185667752435,35.749185667752435,10,0,18,30.7,41.675
ATGFF,35.69965599698236,0.0,35.69965599698236,35.69965599698236,10,0,14,14.650000095367432,19.879999732971193
ILPMY,35.69105333326613,0.0,35.69105333326613,35.69105333326613,10,0,61,1.2300000190734863,1.668999981880188
LITB,35.680746675344345,0.0,35.680746675344345,35.680746675344345,10,0,15,6.390000057220459,8.66999979019165
NEE,35.67073256064145,0.0,35.67073256064145,35.67073256064145,10,0,1,58.469500350952146,79.3259994506836
MRCIF,35.66840115400138,0.0,35.66840115400138,35.66840115400138,10,0,61,32.689998626708984,44.34999847412109
STSEY,35.65891205427555,0.0,35.65891205427555,35.65891205427555,10,0,61,19.350000381469727,26.25
BYLOF,35.64781327873446,0.0,35.64781327873446,35.64781327873446,10,0,35,13.970000076293946,18.949999618530274
ELSE,35.56660890418589,0.0,35.56660890418589,35.56660890418589,10,0,27,3.8209999561309815,5.180000066757202
AZEK,35.56537853775412,0.0,35.56537853775412,35.56537853775412,10,0,61,27.14999961853028,36.805999755859375
CLPBF,35.56222873637091,0.0,35.56222873637091,35.56222873637091,10,0,4,119.55100021362304,162.06600036621094
SEE,35.53520282138498,0.0,35.53520282138498,35.53520282138498,10,0,22,41.601000213623045,56.38400001525879
NSC,35.49216675925809,0.0,35.49216675925809,35.49216675925809,10,0,14,185.1,250.7960006713867
MWA,35.48108565566167,0.0,35.48108565566167,35.48108565566167,10,0,25,11.57799997329712,15.686000061035156
NOBH,35.47355419669368,0.0,35.47355419669368,35.47355419669368,10,0,31,24.38999996185303,33.04199981689453
SYIEY,35.47332342481534,0.0,35.47332342481534,35.47332342481534,10,0,28,24.158999633789062,32.72899971008301
PCELF,35.47141635642752,0.0,35.47141635642752,35.47141635642752,10,0,61,13.470000267028809,18.248000144958496
TJBH,35.4401807326928,0.0,35.4401807326928,35.4401807326928,10,0,28,2.214999997615814,3.0
QWTR,35.426009433063186,0.0,35.426009433063186,35.426009433063186,10,0,12,0.11149999946355818,0.1509999997913837
SPBBF,35.39128618950807,0.0,35.39128618950807,35.39128618950807,10,0,61,0.29160000681877135,0.39480099976062777
POELF,35.375000696989794,0.0,35.375000696989794,35.375000696989794,10,0,61,2.4800000190734863,3.357300043106079
ITOEF,35.35555521647135,0.0,35.35555521647135,35.35555521647135,10,0,4,45.0,60.90999984741211
PLMNF,35.33045860829044,0.0,35.33045860829044,35.33045860829044,10,0,61,0.17158000022172923,0.23220000118017192
UFGSY,35.323385150033474,0.0,35.323385150033474,35.323385150033474,10,0,61,2.009999990463257,2.720000028610229
BPMC,35.32105474612281,0.0,35.32105474612281,35.32105474612281,10,0,61,74.45700149536133,100.75599975585938
GDQMF,35.294114295586645,0.0,35.294114295586645,35.294114295586645,10,0,2,0.0850000008940696,0.1149999983608722
JPM,35.27482736110825,0.0,35.27482736110825,35.27482736110825,10,0,41,123.80500030517578,167.47700042724608
LINSA,35.249365437097346,0.0,35.249365437097346,35.249365437097346,10,0,43,17.745000076293945,24.0
VRDN,35.24812888016067,0.0,35.24812888016067,35.24812888016067,10,0,16,12.533999824523926,16.952000236511232
SPXC,35.246790916832104,0.0,35.246790916832104,35.246790916832104,10,0,14,41.513000106811525,56.14500045776367
FINN,35.23459061637534,0.0,35.23459061637534,35.23459061637534,10,0,30,10326.5,13965.0
BDRAF,35.212355212355206,0.0,35.212355212355206,35.212355212355206,10,0,18,32.375,43.775
ENQUF,35.21126394020237,0.0,35.21126394020237,35.21126394020237,10,0,13,0.21300000101327896,0.28799999356269834
WTBA,35.20661975465906,0.0,35.20661975465906,35.20661975465906,10,0,32,22.72299995422363,30.723000144958498
BGLAF,35.1549156571733,0.0,35.1549156571733,35.1549156571733,10,0,61,8.197999954223633,11.079999923706056
KNX,35.149543015765175,0.0,35.149543015765175,35.149543015765175,10,0,46,37.51400032043457,50.7
DOLLF,35.10638023548865,0.0,35.10638023548865,35.10638023548865,10,0,20,0.2819999992847443,0.3809999912977219
CABHF,35.07377979568672,0.0,35.07377979568672,35.07377979568672,10,0,61,110.125,148.75
EDSA,35.06708171251432,0.0,35.06708171251432,35.06708171251432,10,0,15,38.08699989318848,51.442999267578124
CFG,35.066940822940985,0.0,35.066940822940985,35.066940822940985,10,0,22,35.62899971008301,48.12299995422363
FTRSF,35.05640533482861,0.0,35.05640533482861,35.05640533482861,10,0,61,12.735420227050781,17.200000762939453
PLXS,35.035489087232484,0.0,35.035489087232484,35.035489087232484,10,0,43,67.91399917602538,91.70800094604492
DPSM,35.03446058379217,0.0,35.03446058379217,35.03446058379217,10,0,13,1.7351126670837402,2.343000030517578
STBK,35.00000346790664,0.0,35.00000346790664,35.00000346790664,10,0,61,11.0,14.85000038146973
RF,34.99813779360499,0.0,34.99813779360499,34.99813779360499,10,0,42,16.09799995422363,21.732000160217286
LND,34.997599160409486,0.0,34.997599160409486,34.997599160409486,10,0,2,4.166000032424927,5.624000024795532
CLS,34.959352046176285,0.0,34.959352046176285,34.959352046176285,10,0,29,6.764999961853027,9.130000114440918
SOFI,34.95902053581334,0.0,34.95902053581334,34.95902053581334,10,0,61,12.199999809265137,16.465000247955324
POAHY,34.95038830027714,0.0,34.95038830027714,34.95038830027714,10,0,35,7.255999946594239,9.792000102996827
UNCHF,34.8992582330307,0.0,34.8992582330307,34.8992582330307,10,0,21,32.10669937133789,43.311699295043944
FUL,34.8721342590477,0.0,34.8721342590477,34.8721342590477,10,0,41,48.37099990844727,65.23899993896484
CHUY,34.864031282427305,0.0,34.864031282427305,34.864031282427305,10,0,43,23.975999641418458,32.33499965667725
POAHF,34.86240802465254,0.0,34.86240802465254,34.86240802465254,10,0,35,72.78900146484375,98.1650001525879
PAYX,34.85870057529585,0.0,34.85870057529585,34.85870057529585,10,0,36,84.39499969482422,113.81399993896484
RS,34.858214349999464,0.0,34.858214349999464,34.858214349999464,10,0,8,106.32500076293945,143.38799743652345
HKMPF,34.84252171017084,0.0,34.84252171017084,34.84252171017084,10,0,22,25.399999618530277,34.25
TRVR,34.82333632306967,0.0,34.82333632306967,34.82333632306967,10,0,46,30.425,41.02000007629395
CLKXF,34.81354266038029,0.0,34.81354266038029,34.81354266038029,10,0,6,9.840999603271484,13.267000198364258
ROMJF,34.805530217142355,0.0,34.805530217142355,34.805530217142355,10,0,61,1.4604000210762025,1.9686999917030334
DNDEF,34.76945703679865,0.0,34.76945703679865,34.76945703679865,10,0,61,11.0,14.824640274047852
RACE,34.7464155061113,0.0,34.7464155061113,34.7464155061113,10,0,61,156.15999908447264,210.4200012207031
ARXRF,34.736846955364456,0.0,34.736846955364456,34.736846955364456,10,0,10,0.03799999877810469,0.05120000019669528
ZION,34.722133789062504,0.0,34.722133789062504,34.722133789062504,10,0,8,46.875,63.15100021362305
SAM,34.713421979650604,0.0,34.713421979650604,34.713421979650604,10,0,1,385.5309997558594,519.3620025634766
STXPF,34.69246991272844,0.0,34.69246991272844,34.69246991272844,10,0,61,0.3203000128269195,0.4314199984073639
SIBN,34.68996841525158,0.0,34.68996841525158,34.68996841525158,10,0,61,16.192000102996825,21.808999824523926
NPACY,34.687951690097904,0.0,34.687951690097904,34.687951690097904,10,0,9,1.3779999971389771,1.855999970436096
EWCZ,34.679759811387356,0.0,34.679759811387356,34.679759811387356,10,0,61,21.38999938964844,28.80799980163574
BEPC,34.63936050392473,0.0,34.63936050392473,34.63936050392473,10,0,61,28.559999465942383,38.45300064086914
SCPJ,34.63463463463462,0.0,34.63463463463462,34.63463463463462,10,0,33,199.8,269.0
FSRL,34.63192755564159,0.0,34.63192755564159,34.63192755564159,10,0,27,7.674999809265136,10.333000183105469
AKRRF,34.625753517403226,0.0,34.625753517403226,34.625753517403226,10,0,45,4.822999954223633,6.493000030517578
BR,34.54573269635426,0.0,34.54573269635426,34.54573269635426,10,0,21,123.96900024414063,166.7949996948242
AASP,34.504131106769826,0.0,34.504131106769826,34.504131106769826,10,0,17,0.4840000033378601,0.6509999990463257
CIO,34.462063699918446,0.0,34.462063699918446,34.462063699918446,10,0,11,13.496000003814697,18.147000122070313
NTST,34.44507007867518,0.0,34.44507007867518,34.44507007867518,10,0,61,17.75,23.863999938964845
RTLLF,34.4224095073761,0.0,34.4224095073761,34.4224095073761,10,0,23,710.5400085449219,955.125
PYCR,34.41075372709113,0.0,34.41075372709113,34.41075372709113,10,0,61,26.049999237060547,35.01400032043457
BICX,34.408421830293534,0.0,34.408421830293534,34.408421830293534,10,0,9,2.9920000076293944,4.021499991416931
BVHMF,34.401737638741196,0.0,34.401737638741196,34.401737638741196,10,0,18,12.239425659179688,16.450000762939453
CADNF,34.40173186015936,0.0,34.40173186015936,34.40173186015936,10,0,46,9.235000038146973,12.411999988555909
MCCRF,34.39634981697301,0.0,34.39634981697301,34.39634981697301,10,0,18,0.4389999985694885,0.5899999737739563
ROP,34.351398673585706,0.0,34.351398673585706,34.351398673585706,10,0,34,336.06200256347654,451.5040008544922
DHIL,34.29648996319646,0.0,34.29648996319646,34.29648996319646,10,0,32,134.41900177001952,180.52000122070314
ENCW,34.28572378900769,0.0,34.28572378900769,34.28572378900769,10,0,2,0.0020999999251216,0.00282000009901816
SRGHY,34.275538282864744,0.0,34.275538282864744,34.275538282864744,10,0,2,8.986000156402588,12.066000080108642
EMTRF,34.272720860712724,0.0,34.272720860712724,34.272720860712724,10,0,61,0.3300000131130218,0.44309999644756315
YUMC,34.256183856642984,0.0,34.256183856642984,34.256183856642984,10,0,61,43.632999420166016,58.579999923706055
FFIN,34.24158119066066,0.0,34.24158119066066,34.24158119066066,10,0,8,34.82899971008301,46.75499992370605
BCAL,34.238153307504916,0.0,34.238153307504916,34.238153307504916,10,0,40,11.71500005722046,15.725999736785889
RTWFF,34.22818706033574,0.0,34.22818706033574,34.22818706033574,10,0,61,1.4900000095367432,2.0
WWLNF,34.200543188766055,0.0,34.200543188766055,34.200543188766055,10,0,61,63.25,84.88184356689453
FICO,34.13512116642099,0.0,34.13512116642099,34.13512116642099,10,0,21,299.9959991455078,402.3999969482422
HQH,34.09825638374241,0.0,34.09825638374241,34.09825638374241,10,0,22,18.869000053405763,25.303000068664552
MITSF,34.07801896368407,0.0,34.07801896368407,34.07801896368407,10,0,13,8.202500152587891,10.997749710083008
SSP,34.06995707055926,0.0,34.06995707055926,34.06995707055926,10,0,24,13.66599998474121,18.322000312805176
ROHCF,34.05889494013085,0.0,34.05889494013085,34.05889494013085,10,0,31,19.525,26.174999237060547
PCRX,34.05409668022506,0.0,34.05409668022506,34.05409668022506,10,0,48,39.44899940490723,52.88299980163574
AIPUF,34.02060968790517,0.0,34.02060968790517,34.02060968790517,10,0,61,1.940000057220459,2.5999999046325684
SDVKY,34.01811759937268,0.0,34.01811759937268,34.01811759937268,10,0,34,17.3290002822876,23.223999977111816
MAYX,33.9999980131786,0.0,33.9999980131786,33.9999980131786,10,0,20,0.15000000596046442,0.2010000050067901
OXM,33.97796782209572,0.0,33.97796782209572,33.97796782209572,10,0,37,69.08300018310547,92.55599975585938
NNI,33.9440493785354,0.0,33.9440493785354,33.9440493785354,10,0,40,60.912000274658205,81.5879997253418
CNOB,33.9074510904549,0.0,33.9074510904549,33.9074510904549,10,0,31,23.165999984741212,31.021000099182128
ALID,33.90000025431314,0.0,33.90000025431314,33.90000025431314,10,0,61,1.5,2.008500003814697
GORIF,33.84856439255551,0.0,33.84856439255551,33.84856439255551,10,0,61,0.09574999958276742,0.12815999984741208
IP,33.84633474668889,0.0,33.84633474668889,33.84633474668889,10,0,46,40.305871200561526,53.94793128967285
HSTC,33.835934505907915,0.0,33.835934505907915,33.835934505907915,10,0,0,0.09974899813532825,0.13350000381469723
INNDD,33.81250023841857,0.0,33.81250023841857,33.81250023841857,10,0,61,16.0,21.410000038146972
INND,33.81250023841857,0.0,33.81250023841857,33.81250023841857,10,0,61,16.0,21.410000038146972
NCBDF,33.809750583861145,0.0,33.809750583861145,33.809750583861145,10,0,17,20.290000915527344,27.14999961853028
APLUF,33.8090969371584,0.0,33.8090969371584,33.8090969371584,10,0,61,7.847000122070311,10.5
CBZ,33.80654589566052,0.0,33.80654589566052,33.80654589566052,10,0,34,24.936000061035156,33.36600036621094
ARNI,33.75796107499784,0.0,33.75796107499784,33.75796107499784,10,0,17,0.0015699999523348998,0.0020999999251216
URNAF,33.75610104435481,0.0,33.75610104435481,33.75610104435481,10,0,5,2.049999952316284,2.7420000076293944
WEIGF,33.75000491883004,0.0,33.75000491883004,33.75000491883004,10,0,9,16.479999542236328,22.042000198364256
VRSK,33.700163471565034,0.0,33.700163471565034,33.700163471565034,10,0,35,151.56900024414062,202.64800109863282
CM,33.6930867960089,0.0,33.6930867960089,33.6930867960089,10,0,9,42.5754997253418,56.92049980163574
CET,33.66535315149397,0.0,33.66535315149397,33.66535315149397,10,0,40,31.925999641418457,42.67400016784668
PPRUF,33.64397326204094,0.0,33.64397326204094,33.64397326204094,10,0,46,544.8969970703125,728.2219970703125
CATG,33.59999974568684,0.0,33.59999974568684,33.59999974568684,10,0,9,1.5,2.0039999961853026
RBC,33.58834917183911,0.0,33.58834917183911,33.58834917183911,10,0,37,161.55899963378906,215.8240005493164
DIS,33.57778269536394,0.0,33.57778269536394,33.57778269536394,10,0,21,130.90799713134766,174.86399993896484
NRWRF,33.48457696459686,0.0,33.48457696459686,33.48457696459686,10,0,61,0.8264999985694885,1.1032500267028809
REMYF,33.417371670177914,0.0,33.417371670177914,33.417371670177914,10,0,34,147.9499969482422,197.39099731445316
PED,33.411579587451904,0.0,33.411579587451904,33.411579587451904,10,0,40,1.277999997138977,1.7049999833106995
TBCRF,33.40178556113246,0.0,33.40178556113246,33.40178556113246,10,0,61,5.726550102233887,7.6393200874328615
AZNCF,33.39549169176742,0.0,33.39549169176742,33.39549169176742,10,0,10,90.6260009765625,120.89099960327148
GEODF,33.36065245392316,0.0,33.36065245392316,33.36065245392316,10,0,55,1.2200000286102295,1.6269999980926513
FSGCY,33.3481071786086,0.0,33.3481071786086,33.3481071786086,10,0,61,9.020000457763672,12.027999877929688
KIROY,33.34148202291301,0.0,33.34148202291301,33.34148202291301,10,0,15,8.176000213623047,10.901999855041504
SFST,33.33664565359004,0.0,33.33664565359004,33.33664565359004,10,0,28,40.24700012207031,53.66399993896484
SKFG,33.333333333333464,0.0,33.333333333333464,33.333333333333464,10,0,61,0.0599999986588954,0.07999999821186062
CGROF,33.33333333333333,0.0,33.33333333333333,33.33333333333333,10,0,61,4.5,6.0
SIGA,33.33333132208961,0.0,33.33333132208961,33.33333132208961,10,0,35,5.5320000648498535,7.375999975204468
WINH,33.33333002196432,0.0,33.33333002196432,33.33333002196432,10,0,0,0.15000000596046442,0.20000000298023218
NDEKY,33.318050297788375,0.0,33.318050297788375,33.318050297788375,10,0,21,10.47418966293335,13.963985443115234
BANC,33.314812663501925,0.0,33.314812663501925,33.314812663501925,10,0,31,14.39900016784668,19.19600009918213
TSGTF,33.310192259900674,0.0,33.310192259900674,33.310192259900674,10,0,57,5.760999917984009,7.680000066757202
MLLCF,33.29432512393366,0.0,33.29432512393366,33.29432512393366,10,0,61,14.10000038146973,18.79450035095215
ALMTF,33.26287752696524,0.0,33.26287752696524,33.26287752696524,10,0,4,0.5203999936580658,0.6935000061988831
CACC,33.22416639956197,0.0,33.22416639956197,33.22416639956197,10,0,34,451.6050048828125,601.6470031738281
LNTH,33.19191460001264,0.0,33.19191460001264,33.19191460001264,10,0,61,19.091999816894532,25.429000091552734
CDNAF,33.17089851683453,0.0,33.17089851683453,33.17089851683453,10,0,8,108.34799880981443,144.28800354003906
CPK,33.16363547288509,0.0,33.16363547288509,33.16363547288509,10,0,24,93.50000076293945,124.50800018310547
SCI,33.151243714454914,0.0,33.151243714454914,33.151243714454914,10,0,35,46.130999374389646,61.42399940490723
CCSI,33.13078501285466,0.0,33.13078501285466,33.13078501285466,10,0,61,35.630001068115234,47.43450012207031
LICT,33.12663977574974,0.0,33.12663977574974,33.12663977574974,10,0,21,18159.4,24174.9990234375
TTC,33.1086922259145,0.0,33.1086922259145,33.1086922259145,10,0,21,74.04400024414062,98.55900039672852
HUBB,33.10357764728367,0.0,33.10357764728367,33.10357764728367,10,0,40,137.2479995727539,182.68199768066407
KIKOF,33.096438060453046,0.0,33.096438060453046,33.096438060453046,10,0,35,9.850000381469728,13.109999656677246
YAMCF,33.08643263693273,0.0,33.08643263693273,33.08643263693273,10,0,61,16.156667709350586,21.50233268737793
SLNG,33.08500788953744,0.0,33.08500788953744,33.08500788953744,10,0,10,5.2349998474121096,6.966999959945679
EVKIF,33.0702333132524,0.0,33.0702333132524,33.0702333132524,10,0,31,23.350000381469727,31.07189998626709
EDPFY,33.06477742309701,0.0,33.06477742309701,33.06477742309701,10,0,10,39.843000411987305,53.01699981689453
CRZY,33.051726090260786,0.0,33.051726090260786,33.051726090260786,10,0,58,17.399999618530273,23.15099983215332
CMI,33.03355069309892,0.0,33.03355069309892,33.03355069309892,10,0,19,173.68099975585938,231.0540008544922
EME,33.025266009911604,0.0,33.025266009911604,33.025266009911604,10,0,41,89.05000076293945,118.45900039672851
CHZQ,32.97872374153828,0.0,32.97872374153828,32.97872374153828,10,0,9,1.8799999952316284,2.5
GMTNF,32.97022656033018,0.0,32.97022656033018,32.97022656033018,10,0,61,1.064900040626526,1.41599999666214
GRTS,32.96689355756922,0.0,32.96689355756922,32.96689355756922,10,0,61,7.732000017166138,10.281000232696533
THER,32.92827443585363,0.0,32.92827443585363,32.92827443585363,10,0,53,0.27815000265836715,0.36973999887704845
USHAF,32.920000956654576,0.0,32.920000956654576,32.920000956654576,10,0,61,0.20000000298023218,0.2658400058746338
GNAL,32.91165773196116,0.0,32.91165773196116,32.91165773196116,10,0,61,0.023793999850749918,0.03162499964237208
HNSBF,32.895219286835896,0.0,32.895219286835896,32.895219286835896,10,0,6,13.69500036239624,18.200000762939453
BZLFF,32.86847024970624,0.0,32.86847024970624,32.86847024970624,10,0,47,25.239999771118164,33.53600158691406
RLBD,32.862643396434535,0.0,32.862643396434535,32.862643396434535,10,0,5,0.043624000251293135,0.057959999889135305
MEOH,32.843905844971,0.0,32.843905844971,32.843905844971,10,0,45,36.57299919128418,48.585000610351564
WNS,32.824638034524654,0.0,32.824638034524654,32.824638034524654,10,0,21,61.922999954223634,82.2490005493164
PPRUY,32.79210301683268,0.0,32.79210301683268,32.79210301683268,10,0,48,54.3819995880127,72.21500091552734
HAMRF,32.79154352193775,0.0,32.79154352193775,32.79154352193775,10,0,61,0.2599999904632568,0.3452580004930496
KOREF,32.75862149606883,0.0,32.75862149606883,32.75862149606883,10,0,20,0.22619999796152115,0.30029999911785127
TDY,32.73404789666906,0.0,32.73404789666906,32.73404789666906,10,0,44,324.2189971923828,430.3489990234375
IEX,32.70244929046008,0.0,32.70244929046008,32.70244929046008,10,0,41,159.29999847412108,211.3949996948242
TCI,32.70099345812414,0.0,32.70099345812414,32.70099345812414,10,0,13,29.889000129699706,39.66300010681152
AGM,32.68926860921965,0.0,32.68926860921965,32.68926860921965,10,0,40,84.87800064086915,112.62399826049804
TCNAF,32.686034776305114,0.0,32.686034776305114,32.686034776305114,10,0,61,0.4356019914150238,0.5779830098152161
UNICY,32.67843208008745,0.0,32.67843208008745,32.67843208008745,10,0,21,6.5150000095367435,8.6439998626709
CNC,32.63645775829707,0.0,32.63645775829707,32.63645775829707,10,0,24,47.68899993896484,63.253000259399414
ADRNY,32.615479776712,0.0,32.615479776712,32.615479776712,10,0,21,25.307000160217285,33.56099967956543
OSTIY,32.60620137944446,0.0,32.60620137944446,32.60620137944446,10,0,23,17.420000076293945,23.100000381469727
PHAT,32.5920132721598,0.0,32.5920132721598,32.5920132721598,10,0,61,24.371000289916992,32.31399993896484
CRMT,32.550354033188555,0.0,32.550354033188555,32.550354033188555,10,0,28,90.50900039672851,119.97000045776367
FRBA,32.54256145350293,0.0,32.54256145350293,32.54256145350293,10,0,33,10.749000072479248,14.247000026702882
BKOR,32.52246077960735,0.0,32.52246077960735,32.52246077960735,10,0,61,13.359999656677246,17.70500030517578
OSK,32.50923863187605,0.0,32.50923863187605,32.50923863187605,10,0,41,79.27900085449218,105.0520004272461
TSGTY,32.50404263510495,0.0,32.50404263510495,32.50404263510495,10,0,57,29.664000701904296,39.3060001373291
MITSY,32.495680286726504,0.0,32.495680286726504,32.495680286726504,10,0,40,166.4175003051758,220.49599914550782
MTZ,32.492537633981215,0.0,32.492537633981215,32.492537633981215,10,0,13,66.64299926757812,88.29700088500977
ILXP,32.492115751894666,0.0,32.492115751894666,32.492115751894666,10,0,29,0.06339999809861176,0.08399999886751171
MTH,32.477768023239854,0.0,32.477768023239854,32.477768023239854,10,0,34,74.33700027465821,98.47999877929688
CPHC,32.460901516732406,0.0,32.460901516732406,32.460901516732406,10,0,23,12.340999984741211,16.346999835968017
BRK-A,32.45288032646863,0.0,32.45288032646863,32.45288032646863,10,0,0,316110.0,418696.8
ELMUF,32.43695022268118,0.0,32.43695022268118,32.43695022268118,10,0,4,48.540000915527344,64.28489685058594
PARXF,32.41374403417774,0.0,32.41374403417774,32.41374403417774,10,0,14,14.173000049591064,18.767000007629395
MLM,32.412828407233164,0.0,32.412828407233164,32.412828407233164,10,0,34,267.02699279785156,353.57799377441404
RYSKF,32.389555382942525,0.0,32.389555382942525,32.389555382942525,10,0,61,0.10924199968576428,0.1446249976754188
FBOHY,32.36334174481386,0.0,32.36334174481386,32.36334174481386,10,0,25,30.549999237060547,40.43699989318848
CRH,32.356488128871575,0.0,32.356488128871575,32.356488128871575,10,0,21,35.65900001525879,47.197000122070314
SBUX,32.348172748378815,0.0,32.348172748378815,32.348172748378815,10,0,21,84.4869987487793,111.81699905395507
QCRH,32.34630262026567,0.0,32.34630262026567,32.34630262026567,10,0,37,39.4109992980957,52.159000396728516
NDMCF,32.31939335843073,0.0,32.31939335843073,32.31939335843073,10,0,61,0.026300000026822,0.03480000048875799
MHGU,32.29861491879091,0.0,32.29861491879091,32.29861491879091,10,0,32,16.784000587463378,22.20500030517578
NRVTF,32.26635449430511,0.0,32.26635449430511,32.26635449430511,10,0,61,0.4280000030994414,0.566100001335144
KNCRY,32.252832196291834,0.0,32.252832196291834,32.252832196291834,10,0,35,6.170000076293945,8.15999984741211
CNM,32.24499893188476,0.0,32.24499893188476,32.24499893188476,10,0,61,20.0,26.44899978637695
ASRE,32.19582859725411,0.0,32.19582859725411,32.19582859725411,10,0,15,0.3883329927921295,0.5133600175380707
HRFEF,32.171727684248225,0.0,32.171727684248225,32.171727684248225,10,0,61,0.43970099091529835,0.5811603963375092
WM,32.1627834554709,0.0,32.1627834554709,32.1627834554709,10,0,22,114.36199951171875,151.14400177001954
GBLEF,32.152660403543315,0.0,32.152660403543315,32.152660403543315,10,0,61,0.15000000596046442,0.19822899848222728
NGVC,32.13364941804849,0.0,32.13364941804849,32.13364941804849,10,0,28,8.529999923706054,11.271000194549561
MSBN,32.12753820200147,0.0,32.12753820200147,32.12753820200147,10,0,58,0.06758999824523922,0.08930500075221057
AUMBF,32.121511992911564,0.0,32.121511992911564,32.121511992911564,10,0,61,0.20080000162124634,0.2652999982237816
ASCCY,32.103175097201245,0.0,32.103175097201245,32.103175097201245,10,0,8,4.3625750064849855,5.763100099563599
CYFWF,32.09922326096641,0.0,32.09922326096641,32.09922326096641,10,0,61,6.63100004196167,8.759499549865723
CAXPF,32.09876599989186,0.0,32.09876599989186,32.09876599989186,10,0,29,0.0810000002384185,0.1070000007748603
DTGI,32.08579310905485,0.0,32.08579310905485,32.08579310905485,10,0,21,0.0694699995219707,0.0917599998414516
NTIP,32.07798081244877,0.0,32.07798081244877,32.07798081244877,10,0,51,2.2569999933242797,2.981000018119812
HYPF,32.07546216606056,0.0,32.07546216606056,32.07546216606056,10,0,11,0.0005300000193528599,0.0006999999750405001
AMBK,32.06922040911356,0.0,32.06922040911356,32.06922040911356,10,0,47,12.077000045776368,15.949999809265137
HUN,32.061169077641345,0.0,32.061169077641345,32.061169077641345,10,0,14,23.083999824523925,30.48500003814697
SNA,32.05946860878671,0.0,32.05946860878671,32.05946860878671,10,0,35,162.23600006103516,214.2479995727539
LNNNY,32.058283715573296,0.0,32.058283715573296,32.058283715573296,10,0,28,3.294000029563904,4.349999904632568
DRUG,32.03148170753762,0.0,32.03148170753762,32.03148170753762,10,0,61,27.0,35.64850006103516
OCDDY,32.02932372158763,0.0,32.02932372158763,32.02932372158763,10,0,61,34.360700607299805,45.366200637817386
MVO,32.028306420479794,0.0,32.028306420479794,32.028306420479794,10,0,13,6.641000080108642,8.767999935150147
SKM,32.01118189551062,0.0,32.01118189551062,32.01118189551062,10,0,48,37.131795501708986,49.01812210083008
GGAZF,32.00000000000012,0.0,32.00000000000012,32.00000000000012,10,0,5,0.0249999994412064,0.03299999926239248
AMSU,31.99999731779115,0.0,31.999997317791152,31.999997317791152,10,0,4,0.05000000074505799,0.0659999996423721
BRK-B,31.968005678200832,0.0,31.96800567820083,31.96800567820083,10,0,0,210.76699829101562,278.14500427246094
CLPBY,31.960640001590228,0.0,31.960640001590228,31.960640001590228,10,0,4,11.859900093078613,15.650400066375733
SSVFF,31.956198270060487,0.0,31.956198270060487,31.956198270060487,10,0,31,0.20089999884366985,0.2651000007987022
LLLI,31.92095536817705,0.0,31.92095536817705,31.92095536817705,10,0,57,0.01123399995267385,0.0148200000636279
BSFFF,31.92090042369,0.0,31.92090042369,31.92090042369,10,0,61,35.400001525878906,46.70000076293945
HAWLM,31.91990577149587,0.0,31.91990577149587,31.91990577149587,10,0,31,21.225,28.0
CPRHF,31.91092697680017,0.0,31.91092697680017,31.91092697680017,10,0,61,14.674030303955078,19.35664939880371
MAPGF,31.896553053016795,0.0,31.896553053016792,31.896553053016792,10,0,55,1.159999966621399,1.5299999713897705
SHNWF,31.89051707023515,0.0,31.89051707023515,31.89051707023515,10,0,35,37.45000076293945,49.39299964904785
AGMJF,31.88410127134698,0.0,31.88410127134698,31.88410127134698,10,0,18,10.026000022888184,13.222700023651123
NWCCF,31.875001979060507,0.0,31.875001979060507,31.875001979060507,10,0,28,0.3199999928474426,0.42199999690055845
GBCI,31.858260099856277,0.0,31.858260099856277,31.858260099856277,10,0,18,42.19000015258789,55.6310001373291
RVT,31.80273560327634,0.0,31.80273560327634,31.80273560327634,10,0,13,13.829000091552734,18.227000427246093
HLTOF,31.789478502775488,0.0,31.78947850277549,31.78947850277549,10,0,20,14.25,18.780000686645508
MGDDY,31.7793705485061,0.0,31.7793705485061,31.7793705485061,10,0,23,14.640000057220458,19.292499923706053
NCLTF,31.738337855467535,0.0,31.738337855467535,31.738337855467535,10,0,32,145.95409545898437,192.27749938964843
