security,block,model_proba,position_size,final_value,pnl,return_pct,binding_constraint,capital_cap,volume_cap,security_limit,days_held
UNAM,8,0.5952918601817727,2412.832517498194,7.629382605568935,-2405.2031348926253,-99.68379974365234,volume,48830196.34725708,2412.832517498194,48830196.34725708,500
SNMN,9,0.5949962033903893,533.7074520982496,97.92797995980999,-435.77947213843964,-81.65137481689453,volume,48820295.69874901,533.7074520982496,48820295.69874901,500
SUIC,8,0.5948083198524141,2872.5026689657548,1157.8916202614168,-1714.611048704338,-59.69049453735352,volume,48810394.03961584,2872.5026689657548,48810394.03961584,500
ONCI,8,0.5942164003247661,1755.7641825933883,450.80429543005744,-1304.959887163331,-74.32432556152344,volume,48760884.91205153,1755.7641825933883,48760884.91205153,500
CAPC,10,0.594196199727248,957.7653111269176,335.21785889442117,-622.5474522324964,-65.0,volume,48750982.95943029,957.7653111269176,48750982.95943029,500
ICNM,9,0.5941661283437182,806.0709654063332,306.6574151115758,-499.41355029475744,-61.95652389526367,volume,48741080.94455431,806.0709654063332,48741080.94455431,500
CNND,10,0.5941062025023472,354.37558968415306,279.540620854964,-74.83496882918905,-21.117416381835938,volume,48731178.879736975,354.37558968415306,48731178.879736975,500
IONKF,9,0.5939195185557621,21833.992664146524,833.6769846080606,-21000.315679538464,-96.18174743652344,volume,48721275.37199821,21833.992664146524,48721275.37199821,500
INCC,9,0.5937378638332648,955.8044029102671,271.0489978082402,-684.7554051020269,-71.64179229736328,volume,48701464.08798236,955.8044029102671,48701464.08798236,500
ALYI,8,0.5930660943119084,7212.85230226392,6.255225534045167,-7206.597076729875,-99.91327667236328,volume,48691558.34326128,7212.85230226392,48691558.34326128,500
PBLA,10,0.5930317646304499,48681651.8778805,427617.2352337688,-48254034.64264673,-99.1216049194336,capital,48681651.8778805,179649253.8089547,48681651.8778805,500
BYOC,9,0.5929350429955572,15520.690524312486,4392.648373308695,-11128.04215100379,-71.69811248779297,volume,48666920.257556334,15520.690524312486,48666920.257556334,500
MLYCF,9,0.5928108677514935,129.528513881509,129.528513881509,0.0,0.0,volume,48652187.52442794,129.528513881509,48652187.52442794,500
GBRRF,8,0.5924532027891768,366.12502697504567,773.7961606602291,407.67113368518346,111.34751892089844,volume,48622722.05817117,366.12502697504567,48622722.05817117,500
PTOP,9,0.5923805316992581,469.87180378480883,246.3961609360258,-223.47564284878302,-47.56098175048828,volume,48607989.79442242,469.87180378480883,48607989.79442242,500
SRKZF,8,0.5922581541184054,596.3848155518299,117.3353636193055,-479.0494519325244,-80.3255615234375,volume,48593257.53703176,596.3848155518299,48593257.53703176,500
ICNB,11,0.591396198261482,2793.130675983738,2793.130675983738,0.0,0.0,volume,48534328.31584934,2793.130675983738,48534328.31584934,500
CNNA,9,0.591311670270491,893.8535613137585,1582.8959830779231,689.0424217641646,77.08672332763672,volume,48519596.03455812,893.8535613137585,48519596.03455812,500
CFGX,11,0.5912801057911939,273.8911141918159,195.636505659247,-78.25460853256891,-28.571430206298828,volume,48504863.82217115,273.8911141918159,48504863.82217115,500
FTEG,9,0.590676109471842,807.2882428410294,938.7071678049336,131.41892496390426,16.2790584564209,volume,48490131.601958714,807.2882428410294,48490131.601958714,500
NWGC,9,0.5905663649510496,320.4015013949122,320.4015013949122,0.0,0.0,volume,48475399.39488818,320.4015013949122,48475399.39488818,500
GECFF,10,0.5905536821991176,226.7935819219633,210.0378060303407,-16.75577589162259,-7.38811731338501,volume,48460667.18781763,226.7935819219633,48460667.18781763,500
CNXS,9,0.5903939316181778,1500.7031663674088,300.1406332734816,-1200.5625330939272,-80.0,volume,48445934.97907151,1500.7031663674088,48445934.97907151,500
GMZP,8,0.5903050998249372,203.81541181154924,18.27386354114236,-185.54154827040688,-91.03411102294922,volume,48416470.32146677,203.81541181154924,48416470.32146677,500
APHP,9,0.5901729252164709,112.10166187173887,929.3852456772676,817.2835838055287,729.0557250976562,volume,48387005.62675372,112.10166187173887,48387005.62675372,500
GZIC,9,0.589733443315459,24548.672273612934,116.93170593707691,-24431.740567675857,-99.52367401123048,volume,48342808.8298692,24548.672273612934,48342808.8298692,500
AUNXF,8,0.5895616661122655,8650.461417883394,1037.3260946434775,-7613.135323239917,-88.00843048095703,volume,48328074.12106697,8650.461417883394,48328074.12106697,500
SNRS,8,0.5883684525072789,150.74138834392326,150.74138834392326,0.0,0.0,volume,48269132.25492051,150.74138834392326,48269132.25492051,500
ZVOI,11,0.5877401113775098,83335.14066623231,83335.14066623231,0.0,0.0,volume,48195455.11513825,83335.14066623231,48195455.11513825,500
WCUI,9,0.5876638674335565,279.05801232827184,2.0410290077103923,-277.01698332056145,-99.2686004638672,volume,48180719.6871818,279.05801232827184,48180719.6871818,500
EVKG,11,0.5876294735538663,25367.619646976033,22477.63609702426,-2889.983549951772,-11.392411231994627,volume,48165984.23152364,25367.619646976033,48165984.23152364,500
NXMR,10,0.586660796950654,151.91930853246254,9.293884383039256,-142.62542414942328,-93.88235473632812,volume,48107041.295752496,151.91930853246254,48107041.295752496,500
ENDO,10,0.5864429115400818,118.66001471544779,118.66001471544779,0.0,0.0,volume,48048098.31721613,118.66001471544779,48048098.31721613,500
ISRB,10,0.5861624383899686,1838.865170486432,2.4029604065008243,-1836.462210079931,-99.86932373046876,volume,48033362.572582036,1838.865170486432,48033362.572582036,500
GKIN,10,0.5861624383899686,1854.24534716171,2.4230586476273857,-1851.8222885140826,-99.86932373046876,volume,48018626.64430173,1854.24534716171,48018626.64430173,500
HSDT,9,0.5857512625053237,32568565.85106282,1791338.210986767,-30777227.640076052,-94.49979400634766,volume,47944946.2025925,32568565.85106282,47944946.2025925,500
NCPCD,8,0.5853974454294548,733.9679865738825,135.95839715287207,-598.0095894210104,-81.47624969482422,volume,47891505.070723295,733.9679865738825,47891505.070723295,500
PSRU,8,0.5851423362075079,402816.04950697813,18393.41821762285,-384422.6312893553,-95.4337921142578,volume,47855877.545357704,402816.04950697813,47855877.545357704,500
VBIVQ,10,0.5850234898570998,1451226.6538800588,561.5708609374706,-1450665.0830191213,-99.9613037109375,volume,47820173.13546586,1451226.6538800588,47820173.13546586,500
PAOG,10,0.5849442844023551,1299.2902087378488,3767.9418035957133,2468.6515948578644,190.00001525878903,volume,47802175.864011645,1299.2902087378488,47802175.864011645,500
FCODF,10,0.5840177157619275,117.22285673841714,123.613986234821,6.391129496403863,5.452118873596191,volume,47730187.76565539,117.22285673841714,47730187.76565539,500
VDTAF,9,0.5838769894682627,144.6656490338161,31.659859639180013,-113.00578939463608,-78.11515045166016,volume,47694193.71775548,144.6656490338161,47694193.71775548,500
LRSV,8,0.5838401901343232,796.8393318936169,332.0163984213431,-464.82293347227375,-58.33333206176758,volume,47676196.648883015,796.8393318936169,47676196.648883015,500
SAPMY,9,0.583230500909333,29045.69731678425,185062.5756308901,156016.87831410585,537.142822265625,volume,47604208.62324047,29045.69731678425,47604208.62324047,500
EVFM,8,0.5831652228151345,47586227.29350635,4647.092509135604,-47581580.20099721,-99.990234375,capital,47586227.29350635,88801385.432534,47586227.29350635,500
ACMB,8,0.5831200032156567,5267.868613879499,26.30236767324277,-5241.566246206256,-99.50070190429688,volume,47563487.80575211,5267.868613879499,47563487.80575211,500
GBHPF,10,0.5829746711045724,257.65169446470867,1496.8336835108057,1239.181989046097,480.952392578125,volume,47518007.7819304,257.65169446470867,47518007.7819304,500
DBMM,10,0.5826566057094916,1841.057944904302,267.762320216744,-1573.295624687558,-85.45606231689453,volume,47472528.00594509,1841.057944904302,47472528.00594509,500
VENG,10,0.5825790484592841,10897.315344766877,1.6727751521048049,-10895.642569614773,-99.98464965820312,volume,47449787.96062288,10897.315344766877,47449787.96062288,500
CBDS,10,0.5825223853978514,14817.709519833232,70643.42109179277,55825.71157195954,376.74993896484375,volume,47427046.825736396,14817.709519833232,47427046.825736396,500
LCGMF,9,0.5823732650570907,450.2231231023477,485.53467409090024,35.31155098855254,7.843122482299805,volume,47404311.27342108,450.2231231023477,47404311.27342108,500
RDDTF,9,0.5822065949564937,1253.4908732124402,16.17406035858562,-1237.3168128538546,-98.70967864990234,volume,47336104.62706858,1253.4908732124402,47336104.62706858,500
BEGI,10,0.5817837879637185,65097.03512772982,180825.1030953713,115728.06796764149,177.7777862548828,volume,47290633.28203689,65097.03512772982,47290633.28203689,500
PBHG,9,0.5816698645112911,211.17984479289535,6.121157490071994,-205.05868730282336,-97.10144805908205,volume,47267909.182327844,211.17984479289535,47267909.182327844,500
COGNY,8,0.5815059631342319,10912.311141504137,14414.400658055118,3502.089516550981,32.093013763427734,volume,47245185.06211293,10912.311141504137,47245185.06211293,500
EVFM,9,0.5814875326326355,1158844.5650325269,737.5397767256945,-1158107.0252558012,-99.93635559082033,security_limit,47222461.29210696,88801385.432534,47222461.29210696,500
KRFG,10,0.5814682350399085,412.9680197104442,211.77847083851088,-201.1895488719333,-48.71794891357422,volume,47199621.711398475,412.9680197104442,47199621.711398475,500
FTMDF,8,0.5812705558179633,393.20464937352506,118.7032733962713,-274.50137597725376,-69.81132507324219,volume,47176782.11057103,393.20464937352506,47176782.11057103,500
ZPAS,10,0.5811721722668163,488.2161606819527,25.03672236851685,-463.17943831343587,-94.87179565429688,volume,47153942.520595826,488.2161606819527,47153942.520595826,500
AAVXF,10,0.5810828507596093,304.6176509435121,171.29900711064036,-133.31864383287174,-43.76589584350586,volume,47062583.97542325,304.6176509435121,47062583.97542325,500
AXIM,8,0.5808454531908427,20648.31487538655,1336.0281422452426,-19312.286733141307,-93.52960205078124,volume,46994065.01739749,20648.31487538655,46994065.01739749,500
NWTT,9,0.5808096528280978,129.65917399231748,39.61807324815595,-90.04110074416153,-69.44445037841797,volume,46971223.51010185,129.65917399231748,46971223.51010185,500
UNVC,8,0.5798339517921408,1711.6546714008064,114.18522591874216,-1597.4694454820642,-93.3289566040039,volume,46857015.62336086,1711.6546714008064,46857015.62336086,500
AHPIQ,8,0.5798096301604159,51378.05376412967,0.9407602617939119,-51377.113003867875,-99.9981689453125,volume,46834173.88626572,51378.05376412967,46834173.88626572,500
SPHDF,10,0.5795694280446608,638.5977936692565,1114.0808961937717,475.4831025245152,74.45736694335938,volume,46765633.26183921,638.5977936692565,46765633.26183921,500
VTNA,8,0.5792742138679088,435.84875867046185,0.3116768199934654,-435.5370818504684,-99.9284896850586,volume,46719939.549910754,435.84875867046185,46719939.549910754,500
PXLW,8,0.5792307077666378,70511.62463095841,17192.41596630853,-53319.20866464988,-75.61761474609375,volume,46674245.2321615,70511.62463095841,46674245.2321615,500
MDCN,9,0.5791225715066699,66109.1364535046,6610.913645350462,-59498.22280815414,-90.0,volume,46628540.25057052,66109.1364535046,46628540.25057052,500
ALYI,10,0.5790100024527952,7212.85230226392,73713.76567389508,66500.91337163115,921.97802734375,volume,46582823.36933497,7212.85230226392,46582823.36933497,500
TPII,10,0.5786703310671022,962.9868456327537,17.688946907190257,-945.2978987255634,-98.16311645507812,volume,46514267.99775567,962.9868456327537,46514267.99775567,500
REFG,9,0.5786454092459985,468.09548406809864,16.33270111929312,-451.7627829488055,-96.51081848144533,volume,46445712.342586994,468.09548406809864,46445712.342586994,500
PRZM,11,0.5784883591791178,236.35171385882592,236.35171385882592,0.0,0.0,volume,46354304.621656984,236.35171385882592,46354304.621656984,500
KYOCF,11,0.5779667735687197,1341.292821793195,1081.2762466071672,-260.0165751860277,-19.38551902770996,volume,46285748.87094435,1341.292821793195,46285748.87094435,500
FJHL,8,0.5778228900548592,677.2312135019623,0.025110959607104633,-677.2061025423552,-99.9962921142578,volume,46262897.02182549,677.2312135019623,46262897.02182549,500
MNTR,9,0.5778045172973361,1403.7240420472751,1715.662652610442,311.9386105631668,22.222217559814453,volume,46240045.10498604,1403.7240420472751,46240045.10498604,500
FERL,8,0.5773928018550919,1322.1418772489146,5.2101097184588525,-1316.9317675304558,-99.6059341430664,volume,46194343.32008016,1322.1418772489146,46194343.32008016,500
FCHS,9,0.5772990948689853,517.0116820040797,143.86412535481276,-373.14755664926696,-72.17391204833984,volume,46171492.3326745,517.0116820040797,46171492.3326745,500
ATRX,10,0.5772960681655429,14455.241059944658,870.9284944311403,-13584.312565513517,-93.9749984741211,volume,46148641.30795409,14455.241059944658,46148641.30795409,500
SMC,8,0.5768581450198507,249161.7012257208,201837.06955930783,-47324.631666412984,-18.993541717529297,volume,46102936.54165076,249161.7012257208,46102936.54165076,500
BLFE,10,0.5767787431557856,32254.59740151233,27334.404306444376,-4920.1930950679525,-15.25423812866211,volume,46080079.42603592,32254.59740151233,46080079.42603592,500
XCPL,9,0.576556899062615,26890.133033184913,1191.9920505377268,-25698.140982647186,-95.56717681884766,volume,46011507.43890415,26890.133033184913,46011507.43890415,500
EGRNF,8,0.5761284739926695,2625.9201286418343,573.4922452336218,-2052.4278834082124,-78.16033172607422,volume,45920068.49520634,2625.9201286418343,45920068.49520634,500
FTXP,8,0.5760049882379545,492139.3717032531,112031.73269177985,-380107.6390114733,-77.23577117919922,volume,45897208.71698274,492139.3717032531,45897208.71698274,500
CATPF,8,0.5756460234848754,165.51984429661513,54.55335654335893,-110.9664877532562,-67.04119873046875,volume,45828515.35002021,165.51984429661513,45828515.35002021,500
NDEV,10,0.5755547436059012,1003.2590039628744,4363.3337802640435,3360.074776301169,334.9159851074219,volume,45782719.7498519,1003.2590039628744,45782719.7498519,500
NUGL,9,0.5749473051013523,1752.531277131592,145.41041028547784,-1607.1208668461143,-91.7028350830078,volume,45668232.13987304,1752.531277131592,45668232.13987304,500
MDLM,8,0.5744945464306807,79389.2132632559,2268.2666971880535,-77120.94656606784,-97.14285278320312,volume,45599538.994843185,79389.2132632559,45599538.994843185,500
RMHB,9,0.5738415473778677,4642.735310188708,4429.641279384414,-213.09403080429456,-4.589838027954102,volume,45530822.71352936,4642.735310188708,45530822.71352936,500
CNNA,10,0.5729371676117209,893.8535613137585,2531.1098373875243,1637.2562760737658,183.1682891845703,volume,45483853.401574746,893.8535613137585,45483853.401574746,500
BDLNF,8,0.5727606369666005,180.82401980348686,442.7122787425362,261.88825893904936,144.83045959472656,volume,45460368.909323074,180.82401980348686,45460368.909323074,500
EHOS,9,0.572751704547784,2342.4026780618456,2342.4026780618456,0.0,0.0,volume,45436884.44326022,2342.4026780618456,45436884.44326022,500
IGXT,8,0.5723564586851975,3991.9906876000578,1603.6200475738733,-2388.3706400261844,-59.829063415527344,volume,45342953.60835315,3991.9906876000578,45342953.60835315,500
EXMT,8,0.5722335257635658,499.86332073419544,275.05706487309504,-224.8062558611004,-44.97354507446289,volume,45319475.93279757,499.86332073419544,45319475.93279757,500
BKTPF,8,0.5720314737090845,286.0989316818303,41.058204541861585,-245.04072713996874,-85.6489486694336,volume,45295998.23476137,286.0989316818303,45295998.23476137,500
FLCX,9,0.5719506370475017,400.50935036390644,524.6687538813122,124.15940351740579,31.000375747680664,volume,45272520.5122211,400.50935036390644,45272520.5122211,500
RTGC,10,0.5718988392818247,917.2533679477897,564.2451145933328,-353.0082533544569,-38.48535919189453,volume,45249042.80209676,917.2533679477897,45249042.80209676,500
QEDN,9,0.5718294282696725,738.2899825631689,376.74052574193416,-361.54945682123474,-48.97119903564453,volume,45225565.05667161,738.2899825631689,45225565.05667161,500
QEDN,8,0.5717084740329338,738.2899825631689,160.07839389766582,-578.2115886655031,-78.31768035888672,volume,45202087.27509151,738.2899825631689,45202087.27509151,500
MSRM,9,0.5713045456102515,11845.018591924752,3431.9376156158396,-8413.080976308913,-71.02632141113281,volume,45155131.59628898,11845.018591924752,45155131.59628898,500
JRSS,9,0.5703877302193433,298.15479462751495,216.42624386799798,-81.72855075951696,-27.411449432373047,volume,45084695.54691645,298.15479462751495,45084695.54691645,500
PQEFF,8,0.5699072322144296,90979.05114769007,9.793963712261757,-90969.25718397781,-99.9892349243164,volume,44967338.07703432,90979.05114769007,44967338.07703432,500
TGRO,8,0.569888976839687,12263.280827172079,4228.716461946767,-8034.564365225312,-65.51725006103516,volume,44943862.36240807,12263.280827172079,44943862.36240807,500
SHOM,11,0.5698426641917065,321.42067804367866,321.42067804367866,0.0,0.0,volume,44920385.930299275,321.42067804367866,44920385.930299275,500
SIVBQ,10,0.5696893451609059,7059956.252428377,176425.6523701027,-6883530.600058274,-97.50103759765624,volume,44896909.49819048,7059956.252428377,44896909.49819048,500
AMLH,10,0.5696675453657647,8953.81873108439,9262.571693700807,308.7529626164178,3.448282480239868,volume,44872744.71302167,8953.81873108439,44872744.71302167,500
VPOR,11,0.569353212148528,759.0208027357513,759.0208027357513,0.0,0.0,volume,44824415.32063869,759.0208027357513,44824415.32063869,500
CLAZF,10,0.5692574029819928,449.68678795076005,224.84339397538002,-224.84339397538002,-50.0,volume,44800250.68254919,449.68678795076005,44800250.68254919,500
TPII,8,0.5688443918224845,962.9868456327537,120.99763085266454,-841.9892147800891,-87.43517303466797,volume,44776086.02197537,962.9868456327537,44776086.02197537,500
NWTT,10,0.5685202144537234,129.65917399231748,68.24166739841658,-61.417506593900896,-47.36842346191406,volume,44679427.158224046,129.65917399231748,44679427.158224046,500
HQGE,8,0.5684021018114682,53277.63338023856,5578.811097486621,-47698.82228275194,-89.52879333496094,volume,44655262.451500386,53277.63338023856,44655262.451500386,500
PRSNF,8,0.5681601756576092,122.97973752663532,150.0899475559859,27.110210029350583,22.044452667236328,volume,44584082.955165684,122.97973752663532,44584082.955165684,500
BNTRF,8,0.5678213529508105,107.28251893467319,110.65400757451758,3.3714886398443866,3.1426262855529785,volume,44537072.917479396,107.28251893467319,44537072.917479396,500
ATVK,10,0.5676739230449398,189061.17170746293,35663.90503752697,-153397.26666993595,-81.13631439208984,volume,44513567.947538614,189061.17170746293,44513567.947538614,500
EQUEY,8,0.5671992357076997,1587.8793262539818,2743.5356998979246,1155.6563736439427,72.77986145019531,volume,44372451.32020813,1587.8793262539818,44372451.32020813,500
ESNC,9,0.5671806107120876,2191.690353530194,219.16903535301935,-1972.5213181771746,-90.0,volume,44348935.22977978,2191.690353530194,44348935.22977978,500
PTGX,8,0.5671650109189228,541797.465719627,320434.25018642016,-221363.21553320682,-40.8571891784668,volume,44325418.9420993,541797.465719627,44325418.9420993,500
UAHC,9,0.5667894491525277,150.013662725789,130.75121863356065,-19.26244409222835,-12.840459823608398,volume,44254803.729979664,150.013662725789,44254803.729979664,500
EARI,9,0.5667473318336981,79791.3215034471,502.33005344390403,-79288.9914500032,-99.37044525146484,volume,44207726.923181534,79791.3215034471,44207726.923181534,500
BHSIF,8,0.5664885400647266,394.48379020723564,172.58665821566558,-221.89713199157006,-56.25,volume,44160634.320131704,394.48379020723564,44160634.320131704,500
GLCO,8,0.566398243128933,232.52547322291426,6.055362692037193,-226.47011053087707,-97.39582824707033,volume,44113541.672702454,232.52547322291426,44113541.672702454,500
CUKPF,9,0.5658080596429917,1140.021536985737,2430.447168112473,1290.4256311267359,113.1930923461914,volume,44019356.28725589,1140.021536985737,44019356.28725589,500
XELA,8,0.5653144956600583,43925171.46045168,39765.631450623274,-43885405.829001054,-99.9094696044922,capital,43925171.46045168,242915040.39135024,43925171.46045168,500
QUBT,9,0.5652723445783947,153884.19296979372,48841.51289245258,-105042.68007734114,-68.2608642578125,volume,43897236.723785736,153884.19296979372,43897236.723785736,500
HTGMQ,11,0.5651262438749604,1036927.436222541,133936.43414164986,-902991.0020808912,-87.08333587646484,volume,43869353.32213395,1036927.436222541,43869353.32213395,500
RMSL,9,0.5647207566099355,306678.70733815146,211687.37483744652,-94991.33250070494,-30.97421836853028,volume,43729484.98433939,306678.70733815146,43729484.98433939,500
ABCFF,9,0.5647034352554997,307.49009547038986,204.9934126200149,-102.49668285037495,-33.33332824707031,volume,43701501.81764723,307.49009547038986,43701501.81764723,500
KAIKY,8,0.5646961212845998,173.1721148846904,313.27470022105575,140.10258533636537,80.9036636352539,volume,43673518.64070541,173.1721148846904,43673518.64070541,500
DLKGF,8,0.5646441502611074,194.15496007662276,316.4709258859296,122.31596580930685,62.9991455078125,volume,43645535.47777384,194.15496007662276,43645535.47777384,500
HDUP,8,0.5643295388202129,288.19096620896045,48.22209782462548,-239.96886838433497,-83.2673110961914,volume,43589569.17637389,288.19096620896045,43589569.17637389,500
ILIM,10,0.563999400299858,229.0091457560569,154.58119959335528,-74.42794616270163,-32.4999885559082,volume,43505619.67388354,229.0091457560569,43505619.67388354,500
NLBS,9,0.5637145150174948,338.13612576986515,0.5589080173342609,-337.5772177525309,-99.83470916748048,volume,43449653.519302845,338.13612576986515,43449653.519302845,500
BEGI,8,0.5634289841055721,65097.03512772982,33333.31796710368,-31763.71716062614,-48.79441452026367,volume,43365704.970465094,65097.03512772982,43365704.970465094,500
BITCF,10,0.5630575910367149,804.3499339382504,985.3288992007188,180.97896526246836,22.50002861022949,volume,43337718.929478176,804.3499339382504,43337718.929478176,500
CNBX,10,0.5628432311192053,132407.01240178992,79030.43047639167,-53376.58192539825,-40.31250381469727,volume,43253760.86081111,132407.01240178992,43253760.86081111,500
FRCB,10,0.5617358687141382,10565629.732112436,208125.30063889362,-10357504.431473542,-98.03016662597656,volume,43141795.418622255,10565629.732112436,43141795.418622255,500
NICH,10,0.5614282272032906,99569.87053653524,143417.145517451,43847.274980915754,44.03668975830078,volume,43112768.30763189,99569.87053653524,43112768.30763189,500
AGSS,9,0.5609628852156533,304.30859074306426,47.59012381348322,-256.71846692958104,-84.3612289428711,volume,42996677.88714565,304.30859074306426,42996677.88714565,500
ASLRF,11,0.5609202277284047,122.77265070087036,120.43410630475947,-2.3385443961108905,-1.9047763347625728,volume,42967655.364923745,122.77265070087036,42967655.364923745,500
SECUF,8,0.5608672988880167,542.5796545233572,485.1185071675974,-57.46114735575986,-10.590361595153809,volume,42938633.357833445,542.5796545233572,42938633.357833445,500
COHN,8,0.5605614677085942,23721.857374186835,10334.579770274897,-13387.277603911938,-56.434356689453125,volume,42880589.33216062,23721.857374186835,42880589.33216062,500
RSTN,9,0.5603750414068411,892.1058399008673,1111.117663650186,219.01182374931864,24.54998207092285,volume,42822542.629032284,892.1058399008673,42822542.629032284,500
QEBR,9,0.5603493909118078,1301.200737783237,27.27883480308742,-1273.9219029801495,-97.903564453125,volume,42793519.2993693,1301.200737783237,42793519.2993693,500
GIFX,8,0.5602992644271514,436.31491021620735,787.1466578246385,350.83174760843116,80.40792083740234,volume,42764495.84231412,436.31491021620735,42764495.84231412,500
GEGP,8,0.5602133579232816,159.14999396710314,48.25838174229487,-110.89161222480827,-69.67742156982422,volume,42735472.42034212,159.14999396710314,42735472.42034212,500
MGXMF,8,0.560194393909209,1247.862709273647,0.3052252079721711,-1247.5574840656748,-99.9755401611328,volume,42706448.98728094,1247.862709273647,42706448.98728094,500
AJYG,8,0.5599893963138168,5095.726404061126,0.6060972186223808,-5095.120306842504,-99.98810577392578,volume,42648401.87164712,5095.726404061126,42648401.87164712,500
AMIH,9,0.5598919115878507,1906136.3573967353,9175.113595925737,-1896961.2438008096,-99.5186538696289,volume,42619377.804318175,1906136.3573967353,42619377.804318175,500
AIFF,10,0.5596853369645994,15515.86886550535,4071.330513382065,-11444.538352123285,-73.76021575927734,volume,42590164.040864855,15515.86886550535,42590164.040864855,500
JRSS,8,0.5595499567710176,298.15479462751495,122.28024835212983,-175.87454627538511,-58.98766326904297,volume,42531734.246427946,298.15479462751495,42531734.246427946,500
LKMNF,10,0.5594906301565059,104.4423513111718,64.25546494602699,-40.186886365144815,-38.477577209472656,volume,42502519.331622034,104.4423513111718,42502519.331622034,500
SAVA,11,0.5592975068155425,1529565.5754699316,189799.18881288823,-1339766.3866570434,-87.59130096435547,volume,42414874.83315803,1529565.5754699316,42414874.83315803,500
PPSI,8,0.5589593881492286,162485.26079455065,126328.27065672395,-36156.990137826695,-22.25247383117676,volume,42297479.74718505,162485.26079455065,42297479.74718505,500
OSCI,9,0.5589564847010979,586.9154175256211,559.9025740880173,-27.012843437603806,-4.602510452270508,volume,42268127.95482826,586.9154175256211,42268127.95482826,500
GALKF,8,0.5588211151678543,391.8969183368774,200.53654617525262,-191.36037216162475,-48.82926177978516,volume,42180072.670790106,391.8969183368774,42180072.670790106,500
IGPK,10,0.5586714470078947,2779.811517781344,21874.778644285183,19094.967126503838,686.9158935546875,volume,42150720.9010658,2779.811517781344,42150720.9010658,500
SCNA,9,0.5585882127093356,3362.8317358352137,476.40107705542187,-2886.430658779792,-85.83333587646484,volume,42121371.085637644,3362.8317358352137,42121371.085637644,500
AMPY,8,0.5585018379077269,170377.5657221533,312696.7390270502,142319.17330489692,83.5316390991211,volume,42062670.87749522,170377.5657221533,42062670.87749522,500
AGFAF,8,0.5584689168049952,16987.173947709623,19.597096043653437,-16967.57685166597,-99.88463592529295,volume,42004199.16185216,16987.173947709623,42004199.16185216,500
GNAL,8,0.558405276362653,644.969007178441,5.170498916494921,-639.798508261946,-99.19833374023438,volume,41975061.621605285,644.969007178441,41975061.621605285,500
PBCRF,8,0.5583615923700977,2241.667429791074,2495.5909260133876,253.9234962223136,11.327438354492188,volume,41945924.01737857,2241.667429791074,41945924.01737857,500
DRSHF,9,0.558344324651065,179.57310144867503,1567.685560754638,1388.1124593059628,773.0068969726562,volume,41916786.4385442,179.57310144867503,41916786.4385442,500
CARM,8,0.5580470589005578,303429.3431040091,45295.40415223435,-258133.93895177476,-85.07217407226562,volume,41887649.832025126,303429.3431040091,41887649.832025126,500
MSMY,9,0.55800633001599,483.16973110833027,226.0544046452652,-257.11532646306506,-53.21428680419922,volume,41858487.41211215,483.16973110833027,41858487.41211215,500
SMOFF,8,0.5579392629312201,100.56077154212306,45.50678730530051,-55.05398423682255,-54.746978759765625,volume,41829324.966487646,100.56077154212306,41829324.966487646,500
OXBR,9,0.5578877783971539,55287.05921078122,70586.69474503925,15299.635534258028,27.67308616638184,volume,41800163.66740617,55287.05921078122,41800163.66740617,500
OTLC,11,0.5577831902384911,3146.9517117465784,2357.8535460167877,-789.0981657297907,-25.075000762939453,volume,41771004.01675681,3146.9517117465784,41771004.01675681,500
RMHI,10,0.5576928350861948,2176.176250762816,436.82746895175865,-1739.3487818110573,-79.92683410644531,volume,41712684.61304852,2176.176250762816,41712684.61304852,500
FVTI,10,0.5573320902510281,828.9671383993563,272.0712497194878,-556.8958886798684,-67.17948913574219,volume,41625205.01370231,828.9671383993563,41625205.01370231,500
EHVVF,11,0.5572952610338903,72845.32066138362,50991.71473706894,-21853.60592431468,-30.00001335144043,volume,41596045.09156399,72845.32066138362,41596045.09156399,500
YRD,8,0.5571413568916477,166269.6131327995,184396.99621990943,18127.38308710992,10.902402877807615,volume,41545634.999411106,166269.6131327995,41545634.999411106,500
PBLA,11,0.5570704779159918,23020602.34115119,13519809.965659922,-9500792.375491267,-41.27082443237305,security_limit,41495228.53273483,179649253.8089547,41495228.53273483,500
ILLMF,10,0.5569434008392239,9402.49826788125,7068.138261093713,-2334.3600067875377,-24.82701873779297,volume,41469075.22015914,9402.49826788125,41469075.22015914,500
OIBRQ,10,0.5569333659829137,8992.498312820879,53026.61212294657,44034.113810125695,489.6760864257813,volume,41442921.674147464,8992.498312820879,41442921.674147464,500
GBMIF,8,0.5563926767623377,219.21169474680175,78.19417891335235,-141.0175158334494,-64.32937622070312,volume,41338325.10374625,219.21169474680175,41338325.10374625,500
MNGG,10,0.55634352641975,211.7315584281197,62.273990623653305,-149.4575678044664,-70.5882339477539,volume,41286026.8307569,211.7315584281197,41286026.8307569,500
AWON,9,0.5562596954941599,375.4279210998729,676.196864993997,300.7689438941241,80.11363220214844,volume,41259877.67931646,375.4279210998729,41259877.67931646,500
LITH,8,0.5562419311020815,295.78851945796725,246.49040091190244,-49.29811854606481,-16.666677474975586,volume,41233731.363748096,295.78851945796725,41233731.363748096,500
