size,final_value,pnl,return_pct,security,model_proba,days_held
50000,2958548.33984375,2908548.33984375,5817.0966796875,NICH,0.652627040245419,500
50000,87.65029907225608,-49912.34970092774,-99.82469940185548,ACAI,0.6522491256948787,500
50000,200000.0,150000.0,300.0,ACNE,0.6515881634939444,500
50000,30357.139587402344,-19642.860412597656,-39.28572082519531,ALOD,0.6515120361810859,500
50000,26429.01802062988,-23570.98197937012,-47.14196395874024,MRDH,0.6512206196642235,500
50000,14705.883026123045,-35294.11697387695,-70.5882339477539,RBCL,0.6505903212165494,500
50000,50000.0,0.0,0.0,USRM,0.6504565872558272,500
50000,2173.912048339838,-47826.08795166016,-95.65217590332033,DGTW,0.6504554654215892,500
50000,100000.0,50000.0,100.0,AMRU,0.6499577058486846,500
50000,50000.0,0.0,0.0,BDGR,0.6499201686374462,500
50000,23754.817962646484,-26245.182037353516,-52.49036407470703,WTXR,0.6496398098905124,500
50000,60000.00476837158,10000.004768371582,20.000009536743164,AIDA,0.6493974618536682,500
50000,961.5364074707034,-49038.4635925293,-98.0769271850586,CHGS,0.6492766617957807,500
50000,21.038055419919655,-49978.96194458008,-99.95792388916016,SPUP,0.6490707289422147,500
50000,5225.563049316406,-44774.436950683594,-89.54887390136719,FCGY,0.6487404635640777,500
50000,3125.0,-46875.0,-93.75,PCBN,0.6487217104334649,500
50000,5357.147216796876,-44642.852783203125,-89.28570556640625,LEON,0.6485467205679681,500
50000,63262.58659362794,13262.586593627937,26.52517318725586,GMVMF,0.6483962942596401,500
50000,50000.0,0.0,0.0,IPKL,0.6480304374960606,500
50000,479.43115234375114,-49520.56884765625,-99.0411376953125,GWSN,0.6480041918518676,500
50000,84175.07553100586,34175.07553100586,68.35015106201172,ADHLF,0.6478162298101092,500
50000,33523.061752319336,-16476.938247680664,-32.95387649536133,CTMX,0.6476508049243901,500
50000,31249.99618530273,-18750.00381469727,-37.50000762939453,CMFV,0.6475294563716936,500
50000,7753.162384033202,-42246.8376159668,-84.4936752319336,MAJI,0.6474068362466264,500
50000,145000.0076293945,95000.0076293945,190.00001525878903,VCST,0.6473297352274483,500
50000,2379.5089721679706,-47620.49102783203,-95.24098205566406,VMHG,0.6464680473193003,500
50000,2500.0000000000023,-47500.0,-95.0,EXCC,0.6464531325180466,500
50000,50000.0,0.0,0.0,LNNNY,0.6464260412028692,500
50000,26666.664123535156,-23333.335876464844,-46.66667175292969,ATXMF,0.6463969735789208,500
50000,7751.651763916017,-42248.348236083984,-84.49669647216797,GRNF,0.6463171361220357,500
50000,136.6424560546864,-49863.35754394531,-99.72671508789062,CDNMF,0.6449776309703388,500
