Security,Mean_Return,Std_Return,Min_Return,Max_Return,Num_Periods,Block_ID,Cluster_ID,Start_Price_Avg,End_Price_Avg,Unique_Clusters,Stability_Score
WTCHF,78.66666245734554,0.0,78.66666245734554,78.66666245734554,10,0,61,21.75,38.859999084472655,10,0.1
FRD,78.63656878670841,0.0,78.63656878670841,78.63656878670841,10,0,20,6.688999938964844,11.948999977111816,10,0.1
BSY,78.62346160579725,0.0,78.62346160579725,78.62346160579725,10,0,61,33.4900016784668,59.821000289917,10,0.1
TMRR,78.6170003902302,0.0,78.6170003902302,78.6170003902302,10,0,61,7.837999725341797,14.0,10,0.1
SBGSF,78.5438533553324,0.0,78.5438533553324,78.5438533553324,10,0,40,92.98499984741213,166.01900177001954,10,0.1
RELL,78.52372073329241,0.0,78.52372073329241,78.52372073329241,10,0,20,5.690000104904175,10.157999897003174,9,0.1111111111111111
NSFDF,78.52348855022782,0.0,78.52348855022782,78.52348855022782,10,0,34,0.2980000019073486,0.5319999992847443,9,0.1111111111111111
WHTGF,78.51448870635099,0.0,78.51448870635099,78.51448870635099,10,0,44,0.0276000007987021,0.0492700003087519,10,0.1
NOSUF,78.49781747404569,0.0,78.49781747404569,78.49781747404569,10,0,61,0.0756900005042552,0.1351049989461898,9,0.1111111111111111
WOLF,78.48845005494321,0.0,78.48845005494321,78.48845005494321,10,0,47,45.96599960327149,82.04400024414062,10,0.1
SFSHF,78.37333332408556,0.0,78.37333332408556,78.37333332408556,10,0,35,8.25,14.71579999923706,9,0.1111111111111111
BRKR,78.34978537010963,0.0,78.34978537010963,78.34978537010963,10,0,12,43.76400032043457,78.05300064086914,9,0.1111111111111111
TLPFY,78.33785386360175,0.0,78.33785386360175,78.33785386360175,10,0,48,111.42109985351564,198.70599822998048,9,0.1111111111111111
UMEWF,78.33333736906478,0.0,78.33333736906478,78.33333736906478,10,0,21,0.0599999986588954,0.1070000000298022,10,0.1
SLGYF,78.33333498901787,0.0,78.33333498901787,78.33333498901787,10,0,45,0.3000000119209289,0.5350000262260437,10,0.1
EENEF,78.29858363840904,0.0,78.29858363840904,78.29858363840904,10,0,12,7.969345331192017,14.209229850769043,10,0.1
HWKN,78.24110811075413,0.0,78.24110811075413,78.24110811075413,10,0,56,20.239999961853027,36.07600021362305,9,0.1111111111111111
SIMO,78.20713581552208,0.0,78.20713581552208,78.20713581552208,10,0,23,38.92100028991699,69.35999984741211,9,0.1111111111111111
HALMY,78.14557538080355,0.0,78.14557538080355,78.14557538080355,10,0,61,49.06100044250488,87.4000015258789,10,0.1
NOVT,78.1100704894636,0.0,78.1100704894636,78.1100704894636,10,0,50,87.50600051879883,155.85699920654298,10,0.1
KRDXF,78.00322305002521,0.0,78.00322305002521,78.00322305002521,10,0,61,155.0,275.9049957275391,10,0.1
BSHI,77.9359406449404,0.0,77.9359406449404,77.9359406449404,10,0,36,14.050000190734863,25.0,9,0.1111111111111111
CBNK,77.87655708545897,0.0,77.87655708545897,77.87655708545897,10,0,61,13.722999954223631,24.40999984741211,10,0.1
CGEMY,77.78678961034959,0.0,77.78678961034959,77.78678961034959,10,0,32,23.422999954223634,41.64299964904785,9,0.1111111111111111
WWPW,77.77778467646512,0.0,77.77778467646512,77.77778467646512,10,0,9,0.0045000000391155,0.0080000003799796,10,0.1
COHR,77.76927538864831,0.0,77.76927538864831,77.76927538864831,10,0,21,32.6890007019043,58.11099967956543,9,0.1111111111111111
XEBEQ,77.74434574674622,0.0,77.74434574674622,77.74434574674622,10,0,61,1.2164100050926208,2.162100005149841,9,0.1111111111111111
GGNDF,77.72672817785514,0.0,77.72672817785514,77.72672817785514,10,0,48,41.34999847412109,73.48999938964843,10,0.1
DRD,77.68470634338226,0.0,77.68470634338226,77.68470634338226,10,0,16,4.65600004196167,8.273000001907349,10,0.1
PENMF,77.64469842474264,0.0,77.64469842474264,77.64469842474264,10,0,5,0.0942640006542205,0.1674549996852874,9,0.1111111111111111
MLLGF,77.63269378611078,0.0,77.63269378611078,77.63269378611078,10,0,9,5.897000026702881,10.475,8,0.125
ALGM,77.59886261680894,0.0,77.59886261680894,77.59886261680894,10,0,61,17.700000762939453,31.43500003814697,10,0.1
BMRA,77.59165438529678,0.0,77.59165438529678,77.59165438529678,10,0,53,3.1640000343322754,5.619000005722046,9,0.1111111111111111
MTTR,77.56714936183316,0.0,77.56714936183316,77.56714936183316,10,0,61,10.76099967956543,19.108000373840333,10,0.1
PCQRF,77.50000419095173,0.0,77.50000419095173,77.50000419095173,10,0,14,0.0399999991059303,0.0710000000894069,8,0.125
SPSAF,77.45099065854724,0.0,77.45099065854724,77.45099065854724,10,0,61,112.19999694824222,199.1000061035156,9,0.1111111111111111
VECO,77.4272208062172,0.0,77.4272208062172,77.4272208062172,10,0,18,12.710000038146973,22.55099983215332,9,0.1111111111111111
VATE,77.42364042876284,0.0,77.42364042876284,77.42364042876284,10,0,27,22.589999961853028,40.08000030517578,10,0.1
MNLCF,77.1723251222436,0.0,77.1723251222436,77.1723251222436,10,0,61,10.159600257873535,18.0,10,0.1
PI,77.13298515596499,0.0,77.13298515596499,77.13298515596499,10,0,61,31.552000045776367,55.88899955749512,10,0.1
TROW,77.06447253816096,0.0,77.06447253816096,77.06447253816096,10,0,56,112.0140007019043,198.33699951171877,10,0.1
ICCC,77.06059221002613,0.0,77.06059221002613,77.06059221002613,10,0,21,5.314000082015991,9.409000015258789,9,0.1111111111111111
BLSFY,77.04163769496799,0.0,77.04163769496799,77.04163769496799,10,0,54,41.06999969482422,72.71100006103515,10,0.1
FORM,77.00825847081823,0.0,77.00825847081823,77.00825847081823,10,0,34,20.951000213623047,37.08500061035157,10,0.1
MAT,77.00000121214681,0.0,77.00000121214681,77.00000121214681,10,0,4,10.7,18.939000129699707,10,0.1
NWPIF,76.95324957142306,0.0,76.95324957142306,76.95324957142306,10,0,61,0.0331499986350535,0.0586599998176097,10,0.1
KE,76.95312408495585,0.0,76.95312408495585,76.95312408495585,10,0,22,15.103999996185305,26.726999855041505,10,0.1
GENI,76.92999839782715,0.0,76.92999839782715,76.92999839782715,10,0,61,10.0,17.692999839782715,10,0.1
CAULF,76.9230736166062,0.0,76.9230736166062,76.9230736166062,10,0,18,0.0130000002682208,0.0230000000447034,9,0.1111111111111111
AB,76.90983368915883,0.0,76.90983368915883,76.90983368915883,10,0,34,28.45799999237061,50.34500045776368,9,0.1111111111111111
CSNVY,76.86201678977037,0.0,76.86201678977037,76.86201678977037,10,0,34,29.605000305175786,52.36000061035156,10,0.1
BWMG,76.85218402394139,0.0,76.85218402394139,76.85218402394139,10,0,27,0.0223519999533891,0.039530000090599,10,0.1
EXEEL,76.83428410121374,0.0,76.83428410121374,76.83428410121374,10,0,61,17.5,30.945999717712404,10,0.1
CMCZ,76.82563883091711,0.0,76.82563883091711,76.82563883091711,10,0,55,0.0536799985915421,0.0949200004339217,9,0.1111111111111111
FFOXF,76.81825906076648,0.0,76.81825906076648,76.81825906076648,10,0,61,0.1281999945640564,0.2266809985041618,10,0.1
UWHR,76.79851034297249,0.0,76.79851034297249,76.79851034297249,10,0,40,5.034511089324951,8.90094060897827,10,0.1
VNWTF,76.79720422708466,0.0,76.79720422708466,76.79720422708466,10,0,46,7.150000095367432,12.641000270843506,10,0.1
RSHUF,76.74417436090678,0.0,76.74417436090678,76.74417436090678,10,0,34,0.0430000014603138,0.0759999975562094,10,0.1
ATEYY,76.6793914480896,0.0,76.6793914480896,76.6793914480896,10,0,22,12.508249950408937,22.09949989318848,9,0.1111111111111111
CNGO,76.49418290420552,0.0,76.49418290420552,76.49418290420552,10,0,18,12.46500005722046,22.0,9,0.1111111111111111
NRILY,76.4717110642359,0.0,76.4717110642359,76.4717110642359,10,0,34,20.894000244140624,36.871999740600586,9,0.1111111111111111
CPSS,76.4688237225572,0.0,76.4688237225572,76.4688237225572,10,0,42,3.3359999895095824,5.886999940872192,10,0.1
MTW,76.41091743577404,0.0,76.41091743577404,76.41091743577404,10,0,40,12.420999908447266,21.91199989318848,10,0.1
XTEPY,76.34797441025498,0.0,76.34797441025498,76.34797441025498,10,0,6,49.88999938964844,87.9800033569336,9,0.1111111111111111
GCRCF,76.33332549642668,0.0,76.33332549642668,76.33332549642668,10,0,61,0.5400000214576721,0.9521999955177308,10,0.1
VRTK,76.32241686533379,0.0,76.32241686533379,76.32241686533379,10,0,61,1.9850000143051147,3.5,10,0.1
SCYYF,76.31578823536061,0.0,76.31578823536061,76.31578823536061,10,0,32,0.0759999990463256,0.1339999973773956,10,0.1
AMRX,76.30560668493102,0.0,76.30560668493102,76.30560668493102,10,0,61,3.102000021934509,5.46899995803833,10,0.1
XPO,76.2807639560647,0.0,76.2807639560647,76.2807639560647,10,0,35,27.091430854797363,47.75698127746582,10,0.1
IPG,76.18289480874849,0.0,76.18289480874849,76.18289480874849,10,0,22,21.345999908447265,37.60800056457519,9,0.1111111111111111
TYL,76.10528183299556,0.0,76.10528183299556,76.10528183299556,10,0,32,262.6480010986328,462.53700256347656,8,0.125
NRXCF,76.04466932434852,0.0,76.04466932434852,76.04466932434852,10,0,61,0.0374279998242854,0.065889998525381,10,0.1
CYTHW,75.93333244323729,0.0,75.93333244323729,75.93333244323729,10,0,61,1.5,2.6389999866485594,10,0.1
CXXIF,75.79601478991368,0.0,75.79601478991368,75.79601478991368,10,0,61,0.3862999975681305,0.6791000008583069,10,0.1
GOGL,75.78291595422552,0.0,75.78291595422552,75.78291595422552,10,0,13,6.098999977111816,10.721000003814698,10,0.1
VRBCF,75.77319587628865,0.0,75.77319587628865,75.77319587628865,10,0,21,194.0,341.0,8,0.125
DLO,75.65607141056884,0.0,75.65607141056884,75.65607141056884,10,0,61,32.38999938964844,56.89500045776367,10,0.1
NTOIF,75.62764537861352,0.0,75.62764537861352,75.62764537861352,10,0,28,33.275000190734865,58.4400993347168,10,0.1
ACN,75.62393036739982,0.0,75.62393036739982,75.62393036739982,10,0,24,184.95600128173828,324.8269989013672,9,0.1111111111111111
CG,75.59792583562266,0.0,75.59792583562266,75.59792583562266,10,0,45,27.21900005340576,47.79599952697754,10,0.1
NPPTF,75.59321901196215,0.0,75.59321901196215,75.59321901196215,10,0,61,0.2360000014305114,0.4143999993801117,10,0.1
SRLZF,75.53956595447444,0.0,75.53956595447444,75.53956595447444,10,0,20,0.1390000000596046,0.2439999967813491,10,0.1
TAC,75.48792661496704,0.0,75.48792661496704,75.48792661496704,10,0,45,6.046000051498413,10.610000133514404,9,0.1111111111111111
EXPO,75.48714485526776,0.0,75.48714485526776,75.48714485526776,10,0,23,65.58600006103515,115.09499893188476,10,0.1
ELECF,75.47579191544435,0.0,75.47579191544435,75.47579191544435,10,0,61,0.1797000020742416,0.3153300017118454,10,0.1
SNPTF,75.45313747767682,0.0,75.45313747767682,75.45313747767682,10,0,61,14.84099988937378,26.03899993896484,10,0.1
ICTEF,75.40908346589949,0.0,75.40908346589949,75.40908346589949,10,0,4,2.200000047683716,3.8589999198913576,9,0.1111111111111111
RYAM,75.40452787632339,0.0,75.40452787632339,75.40452787632339,10,0,15,4.326000022888183,7.58799991607666,10,0.1
IPSOF,75.37878752302089,0.0,75.37878752302089,75.37878752302089,10,0,4,26.39999961853028,46.29999923706055,9,0.1111111111111111
HCM,75.33792542304163,0.0,75.33792542304163,75.33792542304163,10,0,61,19.90099983215332,34.89400024414063,9,0.1111111111111111
FCNCA,75.3209587253991,0.0,75.3209587253991,75.3209587253991,10,0,41,491.10500183105466,861.0099975585938,9,0.1111111111111111
TBABF,75.19230769230768,0.0,75.19230769230768,75.19230769230768,10,0,30,13.0,22.775,10,0.1
TVAGF,75.15486799656348,0.0,75.15486799656348,75.15486799656348,10,0,61,1.3366400003433228,2.3411900281906126,9,0.1111111111111111
SAH,75.11792917573766,0.0,75.11792917573766,75.11792917573766,10,0,58,31.16299991607666,54.57200012207032,10,0.1
CWLPF,75.05263372537505,0.0,75.05263372537505,75.05263372537505,10,0,18,0.949999988079071,1.6629999995231628,10,0.1
DTPKF,75.02429960991392,0.0,75.02429960991392,75.02429960991392,10,0,61,1.0289999544620514,1.8009999632835387,10,0.1
ETOLF,75.00000341484959,0.0,75.00000341484959,75.00000341484959,10,0,17,0.1199999973177909,0.2099999994039535,9,0.1111111111111111
EMAX,75.00000312924392,0.0,75.00000312924392,75.00000312924392,10,0,52,0.9999999821186064,1.75,10,0.1
PTITF,74.99999441206468,0.0,74.99999441206468,74.99999441206468,10,0,62,0.2000000029802321,0.3499999940395355,10,0.1
NCTKY,74.99999441206467,0.0,74.99999441206467,74.99999441206467,10,0,61,12.800000190734863,22.39999961853028,10,0.1
BMRRY,74.99862756330946,0.0,74.99862756330946,74.99862756330946,10,0,61,17.96951217651367,31.446399688720703,10,0.1
CTOS,74.98091445593109,0.0,74.98091445593109,74.98091445593109,10,0,61,5.239999914169312,9.168999767303466,10,0.1
ANGO,74.92832795751787,0.0,74.92832795751787,74.92832795751787,10,0,1,14.65,25.627000045776366,9,0.1111111111111111
ATLCY,74.89152696476187,0.0,74.89152696476187,74.89152696476187,10,0,35,7.432750034332275,12.999250030517578,9,0.1111111111111111
KSFTF,74.88987057126982,0.0,74.88987057126982,74.88987057126982,10,0,37,2.2699999809265137,3.9700000286102295,10,0.1
FSLR,74.85229560397877,0.0,74.85229560397877,74.85229560397877,10,0,34,54.84000015258789,95.8889991760254,8,0.125
BZQIY,74.8053660501545,0.0,74.8053660501545,74.8053660501545,10,0,25,3.210999941825867,5.613000202178955,10,0.1
FCNCB,74.72166926898116,0.0,74.72166926898116,74.72166926898116,10,0,41,421.8,736.9760009765625,9,0.1111111111111111
APTV,74.69731566776679,0.0,74.69731566776679,74.69731566776679,10,0,35,89.53199996948243,156.41000061035157,9,0.1111111111111111
OPCH,74.69581442420669,0.0,74.69581442420669,74.69581442420669,10,0,4,14.135999965667724,24.69500026702881,9,0.1111111111111111
OREAF,74.63558287439288,0.0,74.63558287439288,74.63558287439288,10,0,53,0.0991310000419616,0.1731179997324943,9,0.1111111111111111
TPGVF,74.59724303018545,0.0,74.59724303018545,74.59724303018545,10,0,61,0.3516664981842041,0.6140000104904175,10,0.1
CTMCF,74.53665635837497,0.0,74.53665635837497,74.53665635837497,10,0,16,0.1500000059604644,0.2618049949407577,9,0.1111111111111111
HVT-A,74.46462782467499,0.0,74.46462782467499,74.46462782467499,10,0,47,20.31300048828125,35.4390007019043,9,0.1111111111111111
BRLXF,74.4484337912548,0.0,74.4484337912548,74.4484337912548,10,0,20,16.680000686645506,29.09799995422363,10,0.1
BCUCY,74.44347085171653,0.0,74.44347085171653,74.44347085171653,10,0,48,15.964999961853028,27.84990005493164,10,0.1
MCCHF,74.41860174990917,0.0,74.41860174990917,74.41860174990917,10,0,17,0.4300000071525574,0.75,9,0.1111111111111111
CIXXF,74.41503075416416,0.0,74.41503075416416,74.41503075416416,10,0,61,11.710000038146973,20.42400016784668,10,0.1
PEIMF,74.35772972991789,0.0,74.35772972991789,74.35772972991789,10,0,13,0.188396006822586,0.3284830003976822,9,0.1111111111111111
OILY,74.29514558434339,0.0,74.29514558434339,74.29514558434339,10,0,61,2.576090097427368,4.489999985694885,10,0.1
DTIL,74.28703120604868,0.0,74.28703120604868,74.28703120604868,10,0,61,195.65999908447264,341.0100036621094,10,0.1
LTRX,74.24720256959299,0.0,74.24720256959299,74.24720256959299,10,0,1,3.487000012397766,6.075999975204468,9,0.1111111111111111
YLWDF,74.12622474512165,0.0,74.12622474512165,74.12622474512165,10,0,4,6.243000030517578,10.870700263977051,9,0.1111111111111111
RDVT,74.07004883530529,0.0,74.07004883530529,74.07004883530529,10,0,61,15.646000003814695,27.23499984741211,10,0.1
ATCMF,74.02489783723621,0.0,74.02489783723621,74.02489783723621,10,0,19,0.2409999981522559,0.4194000005722046,10,0.1
CVEO,73.96519475975843,0.0,73.96519475975843,73.96519475975843,10,0,9,12.755999851226807,22.19099998474121,10,0.1
FKCIF,73.91303998194678,0.0,73.91303998194678,73.91303998194678,10,0,61,18.975000381469727,33.0,10,0.1
DASTY,73.86749033812396,0.0,73.86749033812396,73.86749033812396,10,0,34,30.06599998474121,52.27499961853027,10,0.1
CXDO,73.8249110698355,0.0,73.8249110698355,73.8249110698355,10,0,61,3.4040000200271607,5.917000007629395,10,0.1
LVMHF,73.71577571935077,0.0,73.71577571935077,73.71577571935077,10,0,21,419.8829956054688,729.4030029296875,10,0.1
TTEK,73.71494702426462,0.0,73.71494702426462,73.71494702426462,10,0,18,17.567400169372558,30.517199897766112,10,0.1
VMI,73.6844779336217,0.0,73.6844779336217,73.6844779336217,10,0,9,137.18900146484376,238.2760009765625,10,0.1
JLL,73.64094927494291,0.0,73.64094927494291,73.64094927494291,10,0,24,145.0280014038086,251.8279983520508,10,0.1
ASGTF,73.58105866377775,0.0,73.58105866377775,73.58105866377775,10,0,19,28.042000198364256,48.67560081481933,10,0.1
ROK,73.55866269086529,0.0,73.55866269086529,73.55866269086529,10,0,36,171.8030014038086,298.1789916992187,10,0.1
SOTGY,73.52228472904416,0.0,73.52228472904416,73.52228472904416,10,0,61,148.76360168457032,258.13800048828125,9,0.1111111111111111
AX,73.5120355023946,0.0,73.5120355023946,73.5120355023946,10,0,21,29.95699977874756,51.979000091552734,8,0.125
IHRT,73.48348948866283,0.0,73.48348948866283,73.48348948866283,10,0,61,14.473999977111816,25.11000022888184,9,0.1111111111111111
FCUV,73.36001428222791,0.0,73.36001428222791,73.36001428222791,10,0,31,3.3333330154418945,5.778666591644287,10,0.1
RBTEF,73.33531946569056,0.0,73.33531946569056,73.33531946569056,10,0,61,715.0,1239.3475341796875,10,0.1
MDTWF,73.3349127891981,0.0,73.3349127891981,73.3349127891981,10,0,61,1.6845999956130977,2.919999933242798,10,0.1
ACNE,73.3333407839149,0.0,73.3333407839149,73.3333407839149,10,0,13,0.0149999996647237,0.0260000005364417,10,0.1
LVMUY,73.23572087206026,0.0,73.23572087206026,73.23572087206026,10,0,36,84.14199981689453,145.76399993896484,10,0.1
AUDC,73.15624786370078,0.0,73.15624786370078,73.15624786370078,10,0,47,18.86100006103516,32.65900001525879,10,0.1
TRRXF,73.13252622701536,0.0,73.13252622701536,73.13252622701536,10,0,11,0.0249000005424022,0.0431099999696015,10,0.1
NWSA,73.08139355852194,0.0,73.08139355852194,73.08139355852194,10,0,36,13.760000133514405,23.81599998474121,10,0.1
DTARF,73.07289966754878,0.0,73.07289966754878,73.07289966754878,10,0,13,0.1338800013065337,0.2317100003361701,10,0.1
AVY,72.97016006501902,0.0,72.97016006501902,72.97016006501902,10,0,28,121.90599899291992,210.86100158691409,10,0.1
BIRDF,72.84797894006813,0.0,72.84797894006813,72.84797894006813,10,0,15,4.518999910354614,7.811000013351441,10,0.1
FFWM,72.82517078549931,0.0,72.82517078549931,72.82517078549931,10,0,44,15.41500005722046,26.641000175476076,9,0.1111111111111111
BRCNF,72.82377200279946,0.0,72.82377200279946,72.82377200279946,10,0,48,0.8789300084114074,1.518999993801117,10,0.1
VACNY,72.77436775729697,0.0,72.77436775729697,72.77436775729697,10,0,61,24.200000762939453,41.811398315429685,10,0.1
CZMWY,72.75458506342285,0.0,72.75458506342285,72.75458506342285,10,0,5,111.33250045776369,192.33199920654295,10,0.1
MORN,72.7253800177729,0.0,72.7253800177729,72.7253800177729,10,0,34,153.6959991455078,265.4719985961914,10,0.1
PEN,72.71221889396362,0.0,72.71221889396362,72.71221889396362,10,0,61,151.5990020751953,261.83000030517576,10,0.1
CEXE,72.65192830482054,0.0,72.65192830482054,72.65192830482054,10,0,10,0.0028960000257938,0.0049999998882412,8,0.125
GOLF,72.64680896071467,0.0,72.64680896071467,72.64680896071467,10,0,61,28.131999969482425,48.56900024414063,9,0.1111111111111111
FCODF,72.62210296195855,0.0,72.62210296195855,72.62210296195855,10,0,37,832.2698974609375,1436.6817993164063,9,0.1111111111111111
APVO,72.60186246564298,0.0,72.60186246564298,72.60186246564298,10,0,61,384.0143981933594,662.8160034179688,9,0.1111111111111111
WBRBF,72.59100033695131,0.0,72.59100033695131,72.59100033695131,10,0,6,23.350000381469727,40.29999923706055,8,0.125
EYEN,72.55354081950335,0.0,72.55354081950335,72.55354081950335,10,0,61,3.0350000143051146,5.236999988555908,10,0.1
CSXXY,72.50486588946511,0.0,72.50486588946511,72.50486588946511,10,0,61,21.0258996963501,36.27070007324219,10,0.1
ALRTF,72.48810690843293,0.0,72.48810690843293,72.48810690843293,10,0,15,0.0336400004103779,0.0580249998718499,8,0.125
BC,72.34109777692052,0.0,72.34109777692052,72.34109777692052,10,0,47,56.9689998626709,98.18099975585938,10,0.1
RCG,72.3107579434311,0.0,72.3107579434311,72.3107579434311,10,0,5,1.505999994277954,2.595000004768372,9,0.1111111111111111
DOGZ,72.28924100718663,0.0,72.28924100718663,72.28924100718663,10,0,61,34.05320014953613,58.670000076293945,10,0.1
RMDFF,72.25130722582283,0.0,72.25130722582283,72.25130722582283,10,0,24,0.0954999998211859,0.1644999980926513,9,0.1111111111111111
FLNG,72.24464194822694,0.0,72.24464194822694,72.24464194822694,10,0,61,10.804399967193604,18.61000003814697,10,0.1
MDSQF,72.1664171025131,0.0,72.1664171025131,72.1664171025131,10,0,58,0.034850001335144,0.0599999986588954,10,0.1
HPGLY,72.13430786132811,0.0,72.13430786132811,72.13430786132811,10,0,61,65.0,111.88730010986328,10,0.1
EBCOY,72.11764991712892,0.0,72.11764991712892,72.11764991712892,10,0,9,2.8899999856948853,4.974200057983398,9,0.1111111111111111
LGF-A,72.06970494042162,0.0,72.06970494042162,72.06970494042162,10,0,42,8.378000116348266,14.416000080108642,9,0.1111111111111111
KIDS,72.03114451080414,0.0,72.03114451080414,72.03114451080414,10,0,61,36.86599960327148,63.42100105285645,9,0.1111111111111111
CX,72.01868591958512,0.0,72.01868591958512,72.01868591958512,10,0,9,4.067000055313111,6.996000051498413,10,0.1
OTLK,72.00634334843626,0.0,72.00634334843626,72.00634334843626,10,0,61,25.220000076293942,43.37999992370605,10,0.1
APMSF,71.98715107685636,0.0,71.98715107685636,71.98715107685636,10,0,28,26.850000381469727,46.17855072021485,8,0.125
TNET,71.9763696853329,0.0,71.9763696853329,71.9763696853329,10,0,22,56.53800048828125,97.23200073242188,10,0.1
PRCH,71.94950303933129,0.0,71.94950303933129,71.94950303933129,10,0,61,9.899999618530272,17.023000144958495,10,0.1
GATO,71.93939717523108,0.0,71.93939717523108,71.93939717523108,10,0,61,6.599999904632568,11.348000049591064,10,0.1
CSBR,71.87711906548464,0.0,71.87711906548464,71.87711906548464,10,0,44,5.89200005531311,10.126999950408935,10,0.1
IGPYF,71.87500756699609,0.0,71.87500756699609,71.87500756699609,10,0,61,0.6399999856948853,1.100000023841858,10,0.1
ELF,71.85746140165041,0.0,71.85746140165041,71.85746140165041,10,0,61,17.287000274658205,29.708999824523925,9,0.1111111111111111
TMDX,71.79887743402266,0.0,71.79887743402266,71.79887743402266,10,0,61,17.938999557495116,30.8189998626709,10,0.1
CRTIF,71.7762382422582,0.0,71.7762382422582,71.7762382422582,10,0,61,0.3163999915122986,0.5435000032186508,9,0.1111111111111111
SOTK,71.75944567458376,0.0,71.75944567458376,71.75944567458376,10,0,62,2.4610000371932985,4.22700002193451,9,0.1111111111111111
NRDBY,71.68263030738274,0.0,71.68263030738274,71.68263030738274,10,0,34,7.309999895095825,12.550000095367432,9,0.1111111111111111
IMPUF,71.60940698551354,0.0,71.60940698551354,71.60940698551354,10,0,13,6.635999917984009,11.388000106811525,10,0.1
CVLG,71.60298071020493,0.0,71.60298071020493,71.60298071020493,10,0,22,16.38199987411499,28.11200008392334,9,0.1111111111111111
ERMAF,71.55279900454565,0.0,71.55279900454565,71.55279900454565,10,0,61,48.29999923706055,82.86000061035156,10,0.1
SEPJF,71.54236289035572,0.0,71.54236289035572,71.54236289035572,10,0,24,30.00599937438965,51.47300033569336,9,0.1111111111111111
SAVNF,71.47193177393451,0.0,71.47193177393451,71.47193177393451,10,0,61,0.0329499989748001,0.0564999997615813,10,0.1
ASLE,71.45924484026438,0.0,71.45924484026438,71.45924484026438,10,0,61,10.012000179290771,17.166499900817872,10,0.1
ANDE,71.38961635277678,0.0,71.38961635277678,71.38961635277678,10,0,15,18.33599987030029,31.42599983215332,9,0.1111111111111111
SPGI,71.31856113275462,0.0,71.31856113275462,71.31856113275462,10,0,35,249.9769989013672,428.2569976806641,9,0.1111111111111111
UAMY,71.31783022297297,0.0,71.31783022297297,71.31783022297297,10,0,11,0.5159999996423721,0.8840000033378601,9,0.1111111111111111
FTEK,71.2463215993703,0.0,71.2463215993703,71.2463215993703,10,0,15,1.0189999997615815,1.7450000166893005,9,0.1111111111111111
GEAGF,71.22006428022041,0.0,71.22006428022041,71.22006428022041,10,0,31,26.719999313354485,45.75,10,0.1
CMCL,71.21871937261878,0.0,71.21871937261878,71.21871937261878,10,0,16,7.256799983978271,12.425,10,0.1
ALLY,71.17596982270207,0.0,71.17596982270207,71.17596982270207,10,0,18,30.766000175476076,52.66399917602539,9,0.1111111111111111
EDWZF,71.06272844829022,0.0,71.06272844829022,71.06272844829022,10,0,20,0.0781000033020973,0.1335999965667724,9,0.1111111111111111
RFL,70.95907268636356,0.0,70.95907268636356,70.95907268636356,10,0,61,19.352000045776368,33.08399982452393,10,0.1
GGLDF,70.88462122163854,0.0,70.88462122163854,70.88462122163854,10,0,61,0.2599999904632568,0.4442999988794326,10,0.1
EBC,70.71605323559338,0.0,70.71605323559338,70.71605323559338,10,0,61,12.149999618530272,20.74199981689453,10,0.1
ASTE,70.69415251368987,0.0,70.69415251368987,70.69415251368987,10,0,34,31.822999954223636,54.32000007629394,8,0.125
PROBF,70.67869236492203,0.0,70.67869236492203,70.67869236492203,10,0,3,0.8648999989032745,1.476200008392334,9,0.1111111111111111
BWTL,70.66666920979817,0.0,70.66666920979817,70.66666920979817,10,0,2,3.75,6.400000095367432,10,0.1
LNN,70.64727362345322,0.0,70.64727362345322,70.64727362345322,10,0,5,91.46000061035156,156.0739974975586,10,0.1
FLEX,70.62178145479581,0.0,70.62178145479581,70.62178145479581,10,0,35,8.059532976150512,13.751318740844727,10,0.1
FKRAF,70.60740718135126,0.0,70.60740718135126,70.60740718135126,10,0,20,13.5,23.03199996948242,10,0.1
HBM,70.60280800779822,0.0,70.60280800779822,70.60280800779822,10,0,46,3.6329999923706056,6.1980000019073485,9,0.1111111111111111
ABLZF,70.59449259938492,0.0,70.59449259938492,70.59449259938492,10,0,42,19.747999954223637,33.68900032043457,10,0.1
SEMR,70.57142802647182,0.0,70.57142802647182,70.57142802647182,10,0,61,14.0,23.879999923706052,10,0.1
MMTRS,70.54285866873606,0.0,70.54285866873606,70.54285866873606,10,0,57,28.0,47.752000427246095,10,0.1
AZREF,70.39128614811328,0.0,70.39128614811328,70.39128614811328,10,0,61,12.394999980926514,21.11999988555908,10,0.1
AVGO,70.31452671926056,0.0,70.31452671926056,70.31452671926056,10,0,22,28.738300323486328,48.945500183105466,9,0.1111111111111111
KNBIF,70.2980742235849,0.0,70.2980742235849,70.2980742235849,10,0,56,0.0804830022156238,0.1370610028505325,8,0.125
CFTN,70.2702706149526,0.0,70.2702706149526,70.2702706149526,10,0,1,0.1110000006854533,0.1890000015497207,9,0.1111111111111111
EVA,70.25155588855836,0.0,70.25155588855836,70.25155588855836,10,0,61,32.19999980926514,54.82100067138672,9,0.1111111111111111
PGOL,70.22203502920028,0.0,70.22203502920028,70.22203502920028,10,0,19,0.0481900006532668,0.0820299997925758,10,0.1
DWHHF,70.14692464985856,0.0,70.14692464985856,70.14692464985856,10,0,21,35.93600082397461,61.14400024414063,8,0.125
VGPBF,70.14483381085743,0.0,70.14483381085743,70.14483381085743,10,0,61,129.11000061035156,219.6739959716797,10,0.1
