security,block,model_proba,position_size,final_value,pnl,return_pct,binding_constraint,capital_cap,volume_cap,security_limit,days_held
SUIC,8,0.5948083198524141,2585.2524020691785,1042.1024582352748,-1543.1499438339038,-59.69049453735352,volume,48927787.08873401,2872.5026689657548,48927787.08873401,500
ONCI,8,0.5942164003247661,1580.1877643340497,405.7238658870517,-1174.463898446998,-74.32432556152344,volume,48880495.552260965,1755.7641825933883,48880495.552260965,500
CAPC,10,0.594196199727248,861.9887800142257,301.696073004979,-560.2927070092467,-65.0,volume,48871347.525943205,957.7653111269176,48871347.525943205,500
ICNM,9,0.5941661283437182,725.4638688656999,275.9916736004182,-449.47219526528164,-61.95652389526367,volume,48862200.037364,806.0709654063332,48862200.037364,500
CNND,10,0.5941062025023472,318.9380307157378,251.58655876946764,-67.35147194627015,-21.117416381835938,volume,48852983.19111046,354.37558968415306,48852983.19111046,500
IONKF,9,0.5939195185557621,19650.59339773188,750.3092861472542,-18900.284111584624,-96.18174743652344,volume,48843835.32407967,21833.992664146524,48843835.32407967,500
INCC,9,0.5937378638332648,860.2239626192402,243.9440980274162,-616.279864591824,-71.64179229736328,volume,48825532.37218346,955.8044029102671,48825532.37218346,500
ALYI,8,0.5930660943119084,6491.567072037527,5.629702980640104,-6485.937369056887,-99.91327667236328,volume,48816383.89678707,7212.85230226392,48816383.89678707,500
PBLA,10,0.5930317646304499,43926511.39722952,385848.31517770886,-43540663.08205181,-99.1216049194336,capital,48807234.88581058,179649253.8089547,48807234.88581058,500
BYOC,9,0.5929350429955572,13968.621471881237,3953.383535977826,-10015.237935903411,-71.69811248779297,volume,48797601.22555833,15520.690524312486,48797601.22555833,500
MLYCF,9,0.5928108677514935,116.57566249335812,116.57566249335812,0.0,0.0,volume,48786999.741452314,129.528513881509,48786999.741452314,500
GBRRF,8,0.5924532027891768,329.5125242775411,696.4165445942062,366.90402031666514,111.34751892089844,volume,48762887.82568193,366.12502697504567,48762887.82568193,500
PTOP,9,0.5923805316992581,422.88462340632805,221.75654484242327,-201.12807856390478,-47.56098175048828,volume,48749379.64099005,469.87180378480883,48749379.64099005,500
SRKZF,8,0.5922581541184054,536.7463339966469,105.60182725737491,-431.14450673927195,-80.3255615234375,volume,48734908.63278019,596.3848155518299,48734908.63278019,500
ICNB,11,0.591396198261482,2513.8176083853646,2513.8176083853646,0.0,0.0,volume,48676527.77683279,2793.130675983738,48676527.77683279,500
CNNA,9,0.591311670270491,804.4682051823826,1424.6063847701307,620.1381795877481,77.08672332763672,volume,48658669.69549027,893.8535613137585,48658669.69549027,500
CFGX,11,0.5912801057911939,246.50200277263437,176.07285509332235,-70.42914767931202,-28.571430206298828,volume,48645163.67840172,273.8911141918159,48645163.67840172,500
FTEG,9,0.590676109471842,726.5594185569265,844.8364510244404,118.27703246751389,16.2790584564209,volume,48631658.669938184,807.2882428410294,48631658.669938184,500
NWGC,9,0.5905663649510496,288.361351255421,288.361351255421,0.0,0.0,volume,48618153.59165,320.4015013949122,48618153.59165,500
GECFF,10,0.5905536821991176,204.11422372976696,189.03402542730663,-15.080198302460332,-7.38811731338501,volume,48604648.62999663,226.7935819219633,48604648.62999663,500
CNXS,9,0.5903939316181778,1350.632849730668,270.1265699461335,-1080.5062797845346,-80.0,volume,48591143.687542215,1500.7031663674088,48591143.687542215,500
GMZP,8,0.5903050998249372,183.43387063039427,16.44647718702811,-166.98739344336616,-91.03411102294922,volume,48564133.61811442,203.81541181154924,48564133.61811442,500
APHP,9,0.5901729252164709,100.89149568456496,836.4467211095406,735.5552254249757,729.0557250976562,volume,48537123.43751997,112.10166187173887,48537123.43751997,500
GZIC,9,0.589733443315459,22093.80504625164,105.2385353433674,-21988.566510908273,-99.52367401123048,volume,48496607.55450241,24548.672273612934,48496607.55450241,500
AUNXF,8,0.5895616661122655,7785.4152760950565,933.5934851791299,-6851.821790915927,-88.00843048095703,volume,48483102.25222667,8650.461417883394,48483102.25222667,500
SNRS,8,0.5883684525072789,135.66724950953093,135.66724950953093,0.0,0.0,volume,48429074.049121946,150.74138834392326,48429074.049121946,500
ZVOI,11,0.5877401113775098,75001.62659960908,75001.62659960908,0.0,0.0,volume,48361530.6499989,83335.14066623231,48361530.6499989,500
WCUI,9,0.5876638674335565,251.1522110954446,1.8369261069393303,-249.31528498850528,-99.2686004638672,volume,48348021.28878674,279.05801232827184,48348021.28878674,500
EVKG,11,0.5876294735538663,22830.857682278427,20229.87248732183,-2600.9851949565964,-11.392411231994627,volume,48334512.7532967,25367.619646976033,48334512.7532967,500
NXMR,10,0.586660796950654,136.72737767921626,8.364495944735324,-128.36288173448094,-93.88235473632812,volume,48280465.88905419,151.91930853246254,48280465.88905419,500
ENDO,10,0.5864429115400818,106.79401324390301,106.79401324390301,0.0,0.0,volume,48226432.14942697,118.66001471544779,48226432.14942697,500
ISRB,10,0.5861624383899686,1654.9786534377884,2.1626643658507874,-1652.8159890719376,-99.86932373046876,volume,48212923.84112778,1838.865170486432,48212923.84112778,500
GKIN,10,0.5861624383899686,1668.8208124455386,2.180752782864829,-1666.6400596626738,-99.86932373046876,volume,48199416.029683866,1854.24534716171,48199416.029683866,500
HSDT,9,0.5857512625053237,29311709.265956543,1612204.3898880892,-27699504.876068454,-94.49979400634766,volume,48131874.21374458,32568565.85106282,48131874.21374458,500
NCPCD,8,0.5853974454294548,660.5711879164941,122.36255743758488,-538.2086304789092,-81.47624969482422,volume,48088578.409046985,733.9679865738825,48088578.409046985,500
PSRU,8,0.5851423362075079,362534.4445562803,16554.076395860582,-345980.3681604197,-95.4337921142578,volume,48056637.59648365,402816.04950697813,48056637.59648365,500
VBIVQ,10,0.5850234898570998,1306103.9884920528,505.41377484379336,-1305598.574717209,-99.9613037109375,volume,48022218.14168622,1451226.6538800588,48022218.14168622,500
PAOG,10,0.5849442844023551,1169.3611878640638,3391.147623236142,2221.786435372078,190.00001525878903,volume,48004058.49763482,1299.2902087378488,48004058.49763482,500
FCODF,10,0.5840177157619275,105.50057106457541,111.2525876113389,5.752016546763485,5.452118873596191,volume,47935981.760661185,117.22285673841714,47935981.760661185,500
VDTAF,9,0.5838769894682627,130.19908413043447,28.49387367526201,-101.70521045517246,-78.11515045166016,volume,47902952.225482345,144.6656490338161,47902952.225482345,500
LRSV,8,0.5838401901343232,717.1553987042553,298.81475857920884,-418.34064012504643,-58.33333206176758,volume,47886454.41904378,796.8393318936169,47886454.41904378,500
SAPMY,9,0.583230500909333,26141.127585105824,166556.31806780107,140415.19048269524,537.142822265625,volume,47820527.72719591,29045.69731678425,47820527.72719591,500
EVFM,8,0.5831652228151345,43023677.46477744,4201.531002417207,-43019475.93377502,-99.990234375,capital,47804086.07197493,88801385.432534,47804086.07197493,500
ACMB,8,0.5831200032156567,4741.081752491549,23.672130905918493,-4717.409621585631,-99.50070190429688,volume,47787169.53148573,5267.868613879499,47787169.53148573,500
GBHPF,10,0.5829746711045724,231.88652501823785,1347.150315159725,1115.2637901414873,480.952392578125,volume,47750477.60110281,257.65169446470867,47750477.60110281,500
DBMM,10,0.5826566057094916,1656.9521504138722,240.98608819506967,-1415.9660622188026,-85.45606231689453,volume,47709973.89584712,1841.057944904302,47709973.89584712,500
VENG,10,0.5825790484592841,9807.58381029019,1.5054976368937787,-9806.078312653297,-99.98464965820312,volume,47688292.56123184,10897.315344766877,47688292.56123184,500
CBDS,10,0.5825223853978514,13335.938567849906,63579.078982613486,50243.14041476358,376.74993896484375,volume,47665657.11638136,14817.709519833232,47665657.11638136,500
LCGMF,9,0.5823732650570907,405.200810792113,436.9812066818103,31.78039588969733,7.843122482299805,volume,47642070.13039989,450.2231231023477,47642070.13039989,500
RDDTF,9,0.5822065949564937,1128.1417858911962,14.556654322727127,-1113.585131568469,-98.70967864990234,volume,47576057.01258386,1253.4908732124402,47576057.01258386,500
BEGI,10,0.5817837879637185,58587.33161495684,162742.5927858342,104155.26117087735,177.7777862548828,volume,47534601.70361381,65097.03512772982,47534601.70361381,500
PBHG,9,0.5816698645112911,190.06186031360582,5.509041741064806,-184.552818572541,-97.10144805908205,volume,47513876.82052745,211.17984479289535,47513876.82052745,500
COGNY,8,0.5815059631342319,9821.080027353726,12972.96059224961,3151.880564895884,32.093013763427734,volume,47493155.325743094,10912.311141504137,47493155.325743094,500
EVFM,9,0.5814875326326355,5242846.165296578,3336.778466102667,-5239509.386830475,-99.93635559082033,security_limit,47472438.86300395,88801385.432534,47472438.86300395,500
KRFG,10,0.5814682350399085,371.6712177393998,190.60062375465984,-181.07059398474,-48.71794891357422,volume,47451654.40150147,412.9680197104442,47451654.40150147,500
FTMDF,8,0.5812705558179633,353.8841844361725,106.83294605664418,-247.05123837952834,-69.81132507324219,volume,47430766.3653664,393.20464937352506,47430766.3653664,500
ZPAS,10,0.5811721722668163,439.3945446137575,22.533050131665163,-416.8614944820923,-94.87179565429688,volume,47409760.51830625,488.2161606819527,47409760.51830625,500
AAVXF,10,0.5810828507596093,274.15588584916094,154.16910639957635,-119.98677944958459,-43.76589584350586,volume,47324574.62734267,304.6176509435121,47324574.62734267,500
AXIM,8,0.5808454531908427,18583.483387847897,1202.4253280207195,-17381.058059827177,-93.52960205078124,volume,47260570.39703444,20648.31487538655,47260570.39703444,500
NWTT,9,0.5808096528280978,116.6932565930857,35.65626592334036,-81.03699066974535,-69.44445037841797,volume,47238800.901441395,129.65917399231748,47238800.901441395,500
UNVC,8,0.5798339517921408,1540.4892042607257,102.76670332686786,-1437.7225009338579,-93.3289566040039,volume,47132590.432559706,1711.6546714008064,47132590.432559706,500
AHPIQ,8,0.5798096301604159,46240.248387716696,0.8466842356137931,-46239.40170348108,-99.9981689453125,volume,47109867.27262601,51378.05376412967,47109867.27262601,500
SPHDF,10,0.5795694280446608,574.7380143023308,1002.6728065743946,427.93479227206376,74.45736694335938,volume,47046130.631577834,638.5977936692565,47046130.631577834,500
VTNA,8,0.5792742138679088,392.26388280341575,0.2805091379941018,-391.98337366542165,-99.9284896850586,volume,47003471.7187188,435.84875867046185,47003471.7187188,500
PXLW,8,0.5792307077666378,63460.46216786256,15473.174369677676,-47987.28779818489,-75.61761474609375,volume,46960973.01898688,70511.62463095841,46960973.01898688,500
MDCN,9,0.5791225715066699,59498.22280815415,5949.822280815417,-53548.40052733873,-90.0,volume,46918465.44376867,66109.1364535046,46918465.44376867,500
ALYI,10,0.5790100024527952,6491.567072037527,66342.38910650555,59850.82203446802,921.97802734375,volume,46851538.35681002,7212.85230226392,46851538.35681002,500
TPII,10,0.5786703310671022,866.6881610694785,15.920052216471277,-850.7681088530072,-98.16311645507812,volume,46787770.713401824,962.9868456327537,46787770.713401824,500
REFG,9,0.5786454092459985,421.2859356612889,14.699431007363842,-406.58650465392503,-96.51081848144533,volume,46723997.02590135,468.09548406809864,46723997.02590135,500
PRZM,11,0.5784883591791178,212.7165424729433,212.7165424729433,0.0,0.0,volume,46638988.714353636,236.35171385882592,46638988.714353636,500
KYOCF,11,0.5779667735687197,1207.1635396138754,973.1486219464505,-234.01491766742492,-19.38551902770996,volume,46575219.004150614,1341.292821793195,46575219.004150614,500
FJHL,8,0.5778228900548592,609.5080921517663,0.022599863646405538,-609.4854922881199,-99.9962921142578,volume,46553968.1243093,677.2312135019623,46553968.1243093,500
MNTR,9,0.5778045172973361,1263.3516378425472,1544.0963873493972,280.74474950685,22.222217559814453,volume,46532704.2661568,1403.7240420472751,46532704.2661568,500
FERL,8,0.5773928018550919,1189.927689524023,4.689098746612899,-1185.23859077741,-99.6059341430664,volume,46490201.96195885,1322.1418772489146,46490201.96195885,500
FCHS,9,0.5772990948689853,465.31051380367165,129.4777128193315,-335.83280098434017,-72.17391204833984,volume,46468948.195536554,517.0116820040797,46468948.195536554,500
ATRX,10,0.5772960681655429,13009.716953950192,783.8356449880248,-12225.881308962167,-93.9749984741211,volume,46447697.61282242,14455.241059944658,46447697.61282242,500
SMC,8,0.5768581450198507,224245.5311031487,181653.36260337703,-42592.16849977168,-18.993541717529297,volume,46405195.76509985,249161.7012257208,46405195.76509985,500
BLFE,10,0.5767787431557856,29029.137661361096,24600.96387579994,-4428.173785561157,-15.25423812866211,volume,46383928.22002269,32254.59740151233,46383928.22002269,500
XCPL,9,0.576556899062615,24201.119729866416,1072.792845483953,-23128.326884382463,-95.56717681884766,volume,46310826.10542685,26890.133033184913,46310826.10542685,500
EGRNF,8,0.5761284739926695,2363.32811577765,516.1430207102594,-1847.1850950673906,-78.16033172607422,volume,46225788.92036361,2625.9201286418343,46225788.92036361,500
FTXP,8,0.5760049882379545,442925.4345329278,100828.55942260183,-342096.875110326,-77.23577117919922,volume,46204524.59727224,492139.3717032531,46204524.59727224,500
CATPF,8,0.5756460234848754,148.9678598669536,49.09802088902303,-99.86983897793057,-67.04119873046875,volume,46140709.54346241,165.51984429661513,46140709.54346241,500
NDEV,10,0.5755547436059012,902.9331035665871,3927.0004022376397,3024.0672986710524,334.9159851074219,volume,46098130.570703655,1003.2590039628744,46098130.570703655,500
NUGL,9,0.5749473051013523,1577.2781494184333,130.8693692569302,-1446.408780161503,-91.7028350830078,volume,45994741.217072144,1752.531277131592,45994741.217072144,500
MDLM,8,0.5744945464306807,71450.2919369303,2041.4400274692453,-69408.85190946105,-97.14285278320312,volume,45929270.42404405,79389.2132632559,45929270.42404405,500
RMHB,9,0.5738415473778677,4178.461779169837,3986.677151445973,-191.78462772386456,-4.589838027954102,volume,45837257.12924002,4642.735310188708,45837257.12924002,500
CNNA,10,0.5729371676117209,804.4682051823826,2277.9988536487717,1473.5306484663893,183.1682891845703,volume,45793628.20901062,893.8535613137585,45793628.20901062,500
BDLNF,8,0.5727606369666005,162.7416178231382,398.4410508682827,235.69943304514447,144.83045959472656,volume,45771811.39703364,180.82401980348686,45771811.39703364,500
EHOS,9,0.572751704547784,2108.162410255661,2108.162410255661,0.0,0.0,volume,45749993.346950404,2342.4026780618456,45749993.346950404,500
IGXT,8,0.5723564586851975,3592.7916188400527,1443.258042816486,-2149.5335760235666,-59.829063415527344,volume,45662378.297804214,3991.9906876000578,45662378.297804214,500
EXMT,8,0.5722335257635658,449.87698866077585,247.55135838578553,-202.32563027499032,-44.97354507446289,volume,45640562.432254285,499.86332073419544,45640562.432254285,500
BKTPF,8,0.5720314737090845,257.48903851364724,36.952384087675426,-220.53665442597182,-85.6489486694336,volume,45618747.48802275,286.0989316818303,45618747.48802275,500
FLCX,9,0.5719506370475017,360.4584153275157,472.2018784931809,111.74346316566522,31.000375747680664,volume,45596943.25172952,400.50935036390644,45596943.25172952,500
RTGC,10,0.5718988392818247,825.5280311530107,507.82060313399955,-317.70742801901116,-38.48535919189453,volume,45575020.312307134,917.2533679477897,45575020.312307134,500
QEDN,9,0.5718294282696725,664.4609843068521,339.0664731677408,-325.3945111391113,-48.97119903564453,volume,45553216.06244494,738.2899825631689,45553216.06244494,500
QEDN,8,0.5717084740329338,664.4609843068521,144.07055450789926,-520.3904297989528,-78.31768035888672,volume,45531410.499743015,738.2899825631689,45531410.499743015,500
MSRM,9,0.5713045456102515,10660.516732732276,3088.7438540542553,-7571.772878678021,-71.02632141113281,volume,45487800.69530485,11845.018591924752,45487800.69530485,500
JRSS,9,0.5703877302193433,268.33931516476343,194.78361948119817,-73.55569568356526,-27.411449432373047,volume,45422385.79938449,298.15479462751495,45422385.79938449,500
PQEFF,8,0.5699072322144296,81881.14603292105,8.81456734103267,-81872.33146558002,-99.9892349243164,volume,45312262.45832103,90979.05114769007,45312262.45832103,500
TGRO,8,0.569888976839687,11036.95274445487,3805.8448157520897,-7231.10792870278,-65.51725006103516,volume,45290455.03367631,12263.280827172079,45290455.03367631,500
SHOM,11,0.5698426641917065,289.27861023931075,289.27861023931075,0.0,0.0,volume,45268647.94204745,321.42067804367866,45268647.94204745,500
SIVBQ,10,0.5696893451609059,6353960.627185539,158783.0871330928,-6195177.540052447,-97.50103759765624,volume,45246837.508836605,7059956.252428377,45246837.508836605,500
AMLH,10,0.5696675453657647,8058.436857975952,8336.314524330728,277.877666354776,3.448282480239868,volume,45225554.639391944,8953.81873108439,45225554.639391944,500
VPOR,11,0.569353212148528,683.1187224621764,683.1187224621764,0.0,0.0,volume,45175991.60378233,759.0208027357513,45175991.60378233,500
CLAZF,10,0.5692574029819928,404.7181091556841,202.35905457784204,-202.35905457784204,-50.0,volume,45154290.03570537,449.68678795076005,45154290.03570537,500
TPII,8,0.5688443918224845,866.6881610694785,108.89786776739811,-757.7902933020804,-87.43517303466797,volume,45132448.86457528,962.9868456327537,45132448.86457528,500
NWTT,10,0.5685202144537234,116.6932565930857,61.41750065857492,-55.275755934510784,-47.36842346191406,volume,45043720.03431465,129.65917399231748,45043720.03431465,500
HQGE,8,0.5684021018114682,47949.8700422147,5020.92998773796,-42928.94005447674,-89.52879333496094,volume,45022502.50941298,53277.63338023856,45022502.50941298,500
PRSNF,8,0.5681601756576092,110.68176377397181,135.08095280038737,24.399189026415556,22.044452667236328,volume,44955219.24945614,122.97973752663532,44955219.24945614,500
BNTRF,8,0.5678213529508105,96.55426704120586,99.58860681706581,3.034339775859948,3.1426262855529785,volume,44911548.0315719,107.28251893467319,44911548.0315719,500
ATVK,10,0.5676739230449398,170155.05453671663,32097.514533774287,-138057.54000294235,-81.13631439208984,volume,44889710.97034779,189061.17170746293,44889710.97034779,500
EQUEY,8,0.5671992357076997,1429.0913936285838,2469.182129908132,1040.0907362795483,72.77986145019531,volume,44758524.28969317,1587.8793262539818,44758524.28969317,500
ESNC,9,0.5671806107120876,1972.5213181771744,197.25213181771733,-1775.269186359457,-90.0,volume,44736668.32378407,2191.690353530194,44736668.32378407,500
PTGX,8,0.5671650109189228,487617.7191476644,288390.82516777824,-199226.89397988614,-40.8571891784668,volume,44714809.29826481,541797.465719627,44714809.29826481,500
UAHC,9,0.5667894491525277,135.01229645321013,117.67609677020461,-17.336199683005518,-12.840459823608398,volume,44649223.5565172,150.013662725789,44649223.5565172,500
EARI,9,0.5667473318336981,71812.1893531024,452.09704809951654,-71360.09230500288,-99.37044525146484,volume,44605488.01472375,79791.3215034471,44605488.01472375,500
BHSIF,8,0.5664885400647266,355.0354111865121,155.32799239409903,-199.70741879241305,-56.25,volume,44561731.68049824,394.48379020723564,44561731.68049824,500
GLCO,8,0.566398243128933,209.27292590062288,5.449826422833468,-203.8230994777894,-97.39582824707033,volume,44517450.68078994,232.52547322291426,44517450.68078994,500
CUKPF,9,0.5658080596429917,1026.0193832871632,2187.4024513012255,1161.3830680140622,113.1930923461914,volume,44430155.4752073,1140.021536985737,44430155.4752073,500
XELA,8,0.5653144956600583,39908576.84973646,36129.392463594675,-39872447.457272865,-99.9094696044922,capital,44342863.16637385,242915040.39135024,44342863.16637385,500
QUBT,9,0.5652723445783947,138495.77367281434,43957.36160320732,-94538.41206960702,-68.2608642578125,volume,44320013.06211209,153884.19296979372,44320013.06211209,500
HTGMQ,11,0.5651262438749604,933234.6926002869,120542.79072748485,-812691.9018728021,-87.08333587646484,volume,44296861.17142371,1036927.436222541,44296861.17142371,500
RMSL,9,0.5647207566099355,276010.83660433633,190518.63735370187,-85492.19925063447,-30.97421836853028,volume,44167444.8985119,306678.70733815146,44167444.8985119,500
ABCFF,9,0.5647034352554997,276.74108592335085,184.4940713580134,-92.24701456533745,-33.33332824707031,volume,44138863.06263968,307.49009547038986,44138863.06263968,500
KAIKY,8,0.5646961212845998,155.85490339622135,281.9472301989502,126.09232680272885,80.9036636352539,volume,44109374.77325881,173.1721148846904,44109374.77325881,500
DLKGF,8,0.5646441502611074,174.73946406896053,284.8238332973367,110.08436922837618,62.9991455078125,volume,44087395.30418107,194.15496007662276,44087395.30418107,500
HDUP,8,0.5643295388202129,259.3718695880644,43.39988804216293,-215.97198154590146,-83.2673110961914,volume,44031603.78689271,288.19096620896045,44031603.78689271,500
ILIM,10,0.563999400299858,206.10823118045124,139.12307963401975,-66.9851515464315,-32.4999885559082,volume,43953785.22591722,229.0091457560569,43953785.22591722,500
NLBS,9,0.5637145150174948,304.32251319287866,0.5030172156008348,-303.8194959772778,-99.83470916748048,volume,43901969.85422748,338.13612576986515,43901969.85422748,500
BEGI,8,0.5634289841055721,58587.33161495684,29999.98617039331,-28587.345444563533,-48.79441452026367,volume,43824234.96988434,65097.03512772982,43824234.96988434,500
BITCF,10,0.5630575910367149,723.9149405444253,886.7960092806468,162.88106873622144,22.50002861022949,volume,43798326.442783445,804.3499339382504,43798326.442783445,500
CNBX,10,0.5628432311192053,119166.31116161095,71127.38742875253,-48038.92373285843,-40.31250381469727,volume,43720599.07036993,132407.01240178992,43720599.07036993,500
FRCB,10,0.5617358687141382,9509066.758901192,187312.7705750037,-9321753.988326188,-98.03016662597656,volume,43616942.27864816,10565629.732112436,43616942.27864816,500
NICH,10,0.5614282272032906,89612.8834828817,129075.43096570589,39462.547482824186,44.03668975830078,volume,43590921.75930699,99569.87053653524,43590921.75930699,500
AGSS,9,0.5609628852156533,273.87773166875786,42.83111143213489,-231.04662023662297,-84.3612289428711,volume,43484774.454229094,304.30859074306426,43484774.454229094,500
ASLRF,11,0.5609202277284047,110.49538563078335,108.39069567428353,-2.1046899564998114,-1.9047763347625728,volume,43457721.60338411,122.77265070087036,43457721.60338411,500
SECUF,8,0.5608672988880167,488.3216890710215,436.60665645083765,-51.71503262018388,-10.590361595153809,volume,43430426.06688908,542.5796545233572,43430426.06688908,500
COHN,8,0.5605614677085942,21349.67163676815,9301.121793247408,-12048.549843520743,-56.434356689453125,volume,43375295.090919666,23721.857374186835,43375295.090919666,500
RSTN,9,0.5603750414068411,802.8952559107807,1000.0058972851675,197.11064137438677,24.54998207092285,volume,43321608.6853595,892.1058399008673,43321608.6853595,500
QEBR,9,0.5603493909118078,1171.0806640049134,24.5509513227787,-1146.5297126821347,-97.903564453125,volume,43294769.30111865,1301.200737783237,43294769.30111865,500
GIFX,8,0.5602992644271514,392.6834191945865,708.4319920421744,315.7485728475879,80.40792083740234,volume,43267925.69100792,436.31491021620735,43267925.69100792,500
GEGP,8,0.5602133579232816,143.23499457039281,43.432543568065384,-99.80245100232743,-69.67742156982422,volume,43241080.76130918,159.14999396710314,43241080.76130918,500
MGXMF,8,0.560194393909209,1123.0764383462824,0.2747026871750222,-1122.8017356591074,-99.9755401611328,volume,43214236.71873324,1247.862709273647,43214236.71873324,500
AJYG,8,0.5599893963138168,4586.153763655013,0.5454874967599608,-4585.608276158253,-99.98810577392578,volume,43160547.670074336,5095.726404061126,43160547.670074336,500
AMIH,9,0.5598919115878507,1715522.7216570622,8257.60223633307,-1707265.119420729,-99.5186538696289,volume,43133702.63739305,1906136.3573967353,43133702.63739305,500
AIFF,10,0.5596853369645994,13964.281978954812,3664.1974620438577,-10300.084516910954,-73.76021575927734,volume,43106841.24826208,15515.86886550535,43106841.24826208,500
JRSS,8,0.5595499567710176,268.33931516476343,110.05222351691683,-158.2870916478466,-58.98766326904297,volume,43052994.12397482,298.15479462751495,43052994.12397482,500
LKMNF,10,0.5594906301565059,93.99811618005462,57.8299184514243,-36.168197728630325,-38.477577209472656,volume,43026016.93871693,104.4423513111718,43026016.93871693,500
SAVA,11,0.5592975068155425,1376609.0179229386,170819.26993159926,-1205789.7479913393,-87.59130096435547,volume,42944852.57472614,1529565.5754699316,42944852.57472614,500
PPSI,8,0.5589593881492286,146236.7347150956,113695.44359105157,-32541.29112404403,-22.25247383117676,volume,42834680.51654741,162485.26079455065,42834680.51654741,500
OSCI,9,0.5589564847010979,528.223875773059,503.9123166792156,-24.311559093843414,-4.602510452270508,volume,42807721.746887624,586.9154175256211,42807721.746887624,500
GALKF,8,0.5588211151678543,352.70722650318964,180.48289155772736,-172.2243349454623,-48.82926177978516,volume,42726680.111565396,391.8969183368774,42726680.111565396,500
IGPK,10,0.5586714470078947,2501.83036600321,19687.300779856672,17185.47041385346,686.9158935546875,volume,42699614.299273394,2779.811517781344,42699614.299273394,500
SCNA,9,0.5585882127093356,3026.5485622516926,428.7609693498798,-2597.787592901813,-85.83333587646484,volume,42672776.75516798,3362.8317358352137,42672776.75516798,500
AMPY,8,0.5585018379077269,153339.80914993794,281427.0651243451,128087.25597440719,83.5316390991211,volume,42618715.93793005,170377.5657221533,42618715.93793005,500
AGFAF,8,0.5584689168049952,15288.456552938658,17.637386439286274,-15270.819166499372,-99.88463592529295,volume,42348781.32097041,16987.173947709623,42348781.32097041,500
GNAL,8,0.558405276362653,580.4721064605969,4.653449024845372,-575.8186574357516,-99.19833374023438,volume,42321829.38615934,644.969007178441,42321829.38615934,500
PBCRF,8,0.5583615923700977,2017.5006868119663,2246.0318334120484,228.53114660008214,11.327438354492188,volume,42294883.521592535,2241.667429791074,42294883.521592535,500
DRSHF,9,0.558344324651065,161.61579130380753,1410.9170046791742,1249.3012133753666,773.0068969726562,volume,42267923.740335904,179.57310144867503,42267923.740335904,500
CARM,8,0.5580470589005578,273086.4087936082,40765.86373701092,-232320.54505659727,-85.07217407226562,volume,42244544.90914607,303429.3431040091,42244544.90914607,500
MSMY,9,0.55800633001599,434.85275799749724,203.4489641807387,-231.40379381675854,-53.21428680419922,volume,42181987.902150534,483.16973110833027,42181987.902150534,500
SMOFF,8,0.5579392629312201,90.50469438791075,40.956108574770454,-49.54858581314029,-54.746978759765625,volume,42158598.86797792,100.56077154212306,42158598.86797792,500
OXBR,9,0.5578877783971539,49758.3532897031,63528.02527053533,13769.67198083223,27.67308616638184,volume,42135212.56399407,55287.05921078122,42135212.56399407,500
OTLC,11,0.5577831902384911,2832.2565405719206,2122.068191415109,-710.1883491568115,-25.075000762939453,volume,42111797.48141596,3146.9517117465784,42111797.48141596,500
RMHI,10,0.5576928350861948,1958.5586256865347,393.14472205658285,-1565.4139036299518,-79.92683410644531,volume,42064993.40425052,2176.176250762816,42064993.40425052,500
FVTI,10,0.5573320902510281,746.0704245594206,244.86412474753905,-501.2062998118816,-67.17948913574219,volume,41994729.63322339,828.9671383993563,41994729.63322339,500
EHVVF,11,0.5572952610338903,65560.78859524525,45892.54326336204,-19668.245331883212,-30.00001335144043,volume,41924408.89971002,72845.32066138362,41924408.89971002,500
YRD,8,0.5571413568916477,149642.65181951958,165957.29659791852,16314.644778398942,10.902402877807615,volume,41877575.8168644,166269.6131327995,41877575.8168644,500
PBLA,11,0.5570704779159918,22644612.40046796,13298994.173279451,-9345618.227188507,-41.27082443237305,security_limit,41830736.752829485,179649253.8089547,41830736.752829485,500
ILLMF,10,0.5569434008392239,8462.248441093125,6361.324434984341,-2100.924006108784,-24.82701873779297,volume,41807228.7255395,9402.49826788125,41807228.7255395,500
OIBRQ,10,0.5569333659829137,8093.248481538792,47723.950910651925,39630.70242911313,489.6760864257813,volume,41783513.2398958,8992.498312820879,41783513.2398958,500
GBMIF,8,0.5563926767623377,197.29052527212156,70.3747610220171,-126.91576425010446,-64.32937622070312,volume,41684521.10094794,219.21169474680175,41684521.10094794,500
MNGG,10,0.55634352641975,190.5584025853078,56.04659156128798,-134.5118110240198,-70.5882339477539,volume,41635404.25360401,211.7315584281197,41635404.25360401,500
AWON,9,0.5562596954941599,337.88512898988563,608.5771784945974,270.6920495047118,80.11363220214844,volume,41610515.597097784,375.4279210998729,41610515.597097784,500
LITH,8,0.5562419311020815,266.2096675121705,221.84136082071217,-44.368306691458315,-16.666677474975586,volume,41587412.49174185,295.78851945796725,41587412.49174185,500
ATBPF,8,0.5558740380317079,812.1695669412237,863.8132858856732,51.64371894444946,6.358736038208008,volume,41514129.81701766,902.4106299346928,41514129.81701766,500
BFYW,8,0.5557967804241674,1327.1363114521541,61.88803802241091,-1265.2482734297432,-95.33672332763672,volume,41466049.54542527,1474.5959016135048,41466049.54542527,500
