initial_capital,final_equity,total_deployed,total_pnl,total_return_pct,annualized_return_pct,holding_period_years,n_positions,positions_still_open,avg_position_size,median_position_size,max_position_size,capital_constrained_pct,volume_constrained_pct,security_constrained_pct,win_rate_pct,avg_return_pct,median_return_pct
1000000,1785953.3277460036,4567671.42947939,785953.3277460043,78.59533277460037,33.94994297919709,1.9841269841269842,326,0,14011.262053617762,736.1289845685258,178824.3009670689,7.361963190184049,92.63803680981594,0.0,21.779141104294478,30.566810654036335,-56.54092788696289
5000000,4756558.880493445,13286733.64701881,-243441.11950655654,-4.868822390131093,-2.484258395831773,1.9841269841269842,378,0,35150.08901327728,845.7321053475099,466224.29465232114,5.82010582010582,94.17989417989418,0.0,21.428571428571427,24.33987189495873,-58.53520584106445
10000000,5478733.091986449,19593868.703162353,-4521266.908013543,-45.212669080135505,-26.159472205287692,1.9841269841269842,396,0,49479.46642212715,909.9758999010344,640514.8804726342,5.05050505050505,94.1919191919192,0.7575757575757576,21.21212121212121,21.52210175770576,-59.73928260803223
25000000,8554489.909229735,37165313.643932045,-16445510.09077028,-65.78204036308107,-41.7542728722558,1.9841269841269842,405,0,91766.20652822727,955.8044029102671,1329628.6457632047,4.691358024691358,94.32098765432099,0.9876543209876543,20.98765432098765,19.46865860758764,-59.95993041992188
50000000,19611751.853226643,57073914.458067626,-30388248.146773353,-60.776496293546714,-37.6053463768285,1.9841269841269842,405,0,140923.24557547562,955.8044029102671,2551799.804559239,3.7037037037037033,95.30864197530863,0.9876543209876543,20.98765432098765,19.46865860758764,-59.95993041992188
100000000,45696048.82035911,91310801.3701328,-54303951.17964096,-54.30395117964088,-32.61257841492752,1.9841269841269842,405,0,225458.7688151427,955.8044029102671,5024545.714562474,3.45679012345679,95.80246913580247,0.7407407407407408,20.98765432098765,19.46865860758764,-59.95993041992188
250000000,138609042.79803392,169026218.37624347,-111390957.20196581,-44.55638288078643,-25.714990354061506,1.9841269841269842,405,0,417348.6873487493,955.8044029102671,12507219.825587658,2.2222222222222223,97.03703703703704,0.7407407407407408,20.98765432098765,19.46865860758764,-59.95993041992188
500000000,316457223.28515863,273679171.49754906,-183542776.7148418,-36.708555342968275,-20.589508429901315,1.9841269841269842,405,0,675751.040734689,955.8044029102671,25007219.825587675,1.9753086419753085,97.28395061728395,0.7407407407407408,20.98765432098765,19.46865860758764,-59.95993041992188
1000000000,686478006.1387595,468033210.9943006,-313521993.8612391,-31.352199386124052,-17.270610343375925,1.9841269841269842,405,0,1155637.5580106187,955.8044029102671,50007219.82558765,1.728395061728395,97.53086419753086,0.7407407407407408,20.98765432098765,19.46865860758764,-59.95993041992188
