Block_Size,Num_Blocks,Distance_Threshold,Quality_Metric,Quality_Threshold_Percentile,Quality_Threshold_Value,Min_Quality_Change,Num_Dropout_Events,Dropout_Avg_Return,Dropout_Median_Return,Dropout_Positive_Pct,Dropout_Negative_Pct,Dropout_Std_Return,Num_Acquisition_Events,Acq_Avg_Return,Acq_Median_Return,Acq_Positive_Pct,Acq_Std_Return,Dropout_Signal_Strength,Dropout_Sharpe_Like,Total_Events,Avg_Clusters_Per_Block
150,10,35,avg_return,75,45.83123,5,22802,604.9069,1.5840418,51.20164897815981,47.01780545566178,22626.262,29092,374.06818,-1.8040283,44.56207892204042,15093.225,0.026734727,4.037032226641038,51894,156.2
150,10,35,avg_return,80,62.32216,5,18705,492.14984,0.12345625,50.10425020048116,47.944399893076714,12060.087,24561,394.5738,-4.1447287,42.473840641667685,16188.535,0.04080815,5.581176399623118,43266,156.2
150,10,35,median_return,70,9.242126,5,25371,391.8176,2.8080578,52.2880454061724,46.21812305388042,10949.839,30813,297.0455,-0.2779735,48.748904683088305,14084.951,0.035782956,5.699608192689932,56184,156.2
150,10,35,median_return,75,13.327946,5,22925,418.06357,2.4530628,52.05670665212649,46.38167938931298,11494.111,28253,316.86206,-1.1961858,48.11170495168655,14707.9,0.03637198,5.507082900293201,51178,156.2
150,10,35,median_return,80,18.009718,5,20031,418.79703,2.5226905,52.12919974040238,46.30822225550396,11506.24,25057,291.4868,-2.1232157,47.39593726304027,14422.268,0.036397383,5.151354878152307,45088,156.2
150,10,40,avg_return,70,36.067875,5,26564,564.7796,1.8094416,51.434271946995935,46.946995934347235,21309.125,32972,342.37485,0.0,46.32415382748999,14210.062,0.02650412,4.319765012845189,59536,122.6
150,10,40,avg_return,75,47.86969,5,22956,606.8051,1.8180077,51.411395713538944,46.81129116570831,22567.383,28661,368.78857,-1.387873,44.85886745054255,15187.66,0.02688859,4.073954197357111,51617,122.6
150,10,40,avg_return,80,67.03388,5,18563,498.455,0.0,49.28621451274039,48.79060496686958,12125.587,24484,393.79697,-4.0813174,42.55840548929913,16212.396,0.0411077,5.600763741613876,43047,122.6
150,10,40,median_return,70,9.279953,5,25231,393.87054,3.1512895,52.570250881851685,45.94744560263168,10980.404,30526,299.9242,-0.08783656,48.92878202188298,14150.678,0.035870314,5.697737091629118,55757,122.6
150,10,40,median_return,75,13.577415,5,22929,418.01004,2.6780124,52.226438135112744,46.20785904313315,11493.232,28114,316.88217,-0.84558815,48.321121149605176,14744.295,0.036370102,5.5072790186147875,51043,122.6
150,10,40,median_return,80,17.992779,5,19945,415.44272,2.5641155,52.16846327400351,46.2672348959639,11522.806,24677,284.16214,-2.2210689,47.31936621145196,14489.339,0.036053956,5.09178361667795,44622,122.6
150,12,25,avg_return,70,28.280512,5,40151,288.1085,-10.277563,40.970336977908396,57.02722223605888,9062.262,39681,253.13528,-9.40805,42.037751064741315,12555.27,0.03179212,6.37041404894521,79832,318.75
150,12,25,avg_return,75,39.545147,5,36175,300.0465,-12.04232,39.81478921907395,58.10919143054596,9490.245,35595,273.50375,-11.172062,40.75010535187526,13254.233,0.031616308,6.013335304141669,71770,318.75
150,12,25,avg_return,80,58.051548,5,30336,315.86194,-15.222481,37.638449367088604,60.07054324894515,9747.27,29422,301.41003,-15.139935,38.17211610359595,14474.812,0.03240517,5.644084181743104,59758,318.75
150,12,25,median_return,70,10.269414,5,39255,255.84753,-9.607846,41.467329002674816,56.675582728314865,8855.59,39313,212.34015,-8.416188,42.6932566835398,12225.0625,0.028891077,5.724152909749334,78568,318.75
150,12,25,median_return,75,14.405295,5,36283,252.1929,-10.877822,40.69950114378635,57.40153791031612,8653.322,36376,222.66238,-9.058134,42.27787552232241,12706.943,0.029144054,5.551387733936701,72659,318.75
150,12,25,median_return,80,19.083881,5,32369,230.67207,-12.270115,39.54709753158887,58.56220457845469,8671.258,32237,205.53996,-10.815974,41.07081924496696,12435.155,0.026601916,4.7860536434741165,64606,318.75
150,12,30,avg_return,70,32.54477,5,39877,312.53915,-10.51311,40.77036888431928,57.225969857311235,10138.625,39567,271.28186,-9.399627,41.987009376500616,12823.02,0.030826582,6.15582985621099,79444,218.83333333333334
150,12,30,avg_return,75,43.60342,5,35973,316.73416,-11.807457,39.84099185500236,58.03241319878798,10434.433,35378,291.5085,-10.883985,40.9548306857369,13551.912,0.030354708,5.7572408010668426,71351,218.83333333333334
150,12,30,avg_return,80,62.302643,5,29920,301.69098,-14.623879,37.95788770053476,59.68582887700534,9484.251,29121,321.42004,-14.871179,38.56667010061467,14819.694,0.03180968,5.502247186708581,59041,218.83333333333334
150,12,30,median_return,70,10.247797,5,39313,252.31987,-9.733183,41.398519573677916,56.7522193676392,8801.26,39138,227.33215,-8.5249195,42.605651796208285,12501.076,0.028668609,5.684270115792022,78451,218.83333333333334
150,12,30,median_return,75,13.998901,5,36458,259.0537,-10.786319,40.594656865434196,57.515497284546605,9115.81,36405,221.05135,-9.090919,42.18925971707183,12695.003,0.02841807,5.426140008342443,72863,218.83333333333334
150,12,30,median_return,80,18.746904,5,32596,243.66882,-12.003916,39.624493802920604,58.49183948950791,8958.115,32448,203.78242,-10.758432,41.065705128205124,12394.378,0.027200904,4.910949725343421,65044,218.83333333333334
150,12,35,avg_return,70,37.02375,5,41700,353.81207,-9.665972,39.875299760191844,56.486810551558754,17000.441,41754,270.79968,-8.799116,40.54461847966662,12640.472,0.020811934,4.249917190867587,83454,159.58333333333334
150,12,35,avg_return,75,49.840897,5,36995,369.94357,-10.973608,38.90255439924314,57.09960805514259,17770.541,36292,290.5299,-11.59317,38.573239281384325,13510.238,0.0208178,4.004113110189553,73287,159.58333333333334
150,12,35,avg_return,80,69.52425,5,30944,290.91525,-14.264454,36.39477766287487,59.04214064115823,9371.512,30717,307.8609,-13.998516,36.88185695217632,14476.723,0.03104251,5.4606590976406935,61661,159.58333333333334
150,12,35,median_return,70,10.382904,5,38940,253.69928,-9.413748,41.60246533127889,56.59219311761685,8845.976,38640,230.67836,-8.321287,42.637163561076605,12578.047,0.028679626,5.659413912700761,77580,159.58333333333334
150,12,35,median_return,75,14.135693,5,36053,263.58716,-10.384354,40.84264832330181,57.31839236679333,9173.267,35760,243.20842,-8.963989,42.15324384787472,13073.849,0.028734274,5.45595696608447,71813,159.58333333333334
150,12,35,median_return,80,19.418577,5,32172,249.01204,-12.094305,39.6556011438518,58.5136143230138,9032.465,31473,222.3622,-11.244097,40.6062339147841,12868.089,0.027568558,4.944849569324768,63645,159.58333333333334
150,12,40,avg_return,70,39.82572,5,41314,361.19196,-9.296858,39.99128624679285,56.348937406206126,17092.969,41192,268.65045,-8.322948,40.9035735094193,12714.501,0.021131026,4.295059646044921,82506,125.16666666666667
150,12,40,avg_return,75,53.855785,5,36442,353.172,-11.992445,38.17298721255694,57.77125294989298,17288.148,35343,290.50583,-12.270115,38.28197945845005,13677.572,0.02042856,3.8997688926660565,71785,125.16666666666667
150,12,40,avg_return,80,77.04965,5,30632,288.9298,-14.573244,36.073387307390966,59.31378950117524,9360.643,30300,243.93744,-13.751337,37.085808580858085,10646.734,0.03086645,5.402245991013081,60932,125.16666666666667
150,12,40,median_return,70,10.601254,5,38714,255.13425,-9.442894,41.638683680322366,56.55318489435346,8872.251,38155,233.66777,-8.439713,42.592058707901984,12658.061,0.028756429,5.658078511438567,76869,125.16666666666667
150,12,40,median_return,75,14.64125,5,35733,266.0598,-10.167505,40.97892704222987,57.15445106764056,9214.485,35227,246.05612,-9.096092,42.0075510262015,13172.704,0.028874082,5.458118151330781,70960,125.16666666666667
150,12,40,median_return,80,19.701319,5,31847,247.9708,-12.1481495,39.60184632775457,58.536125851728585,9071.061,31026,216.681,-11.271947,40.491845548894474,12921.734,0.027336473,4.87839249296896,62873,125.16666666666667
