Security,Block,Prev_Quality,New_Quality,Quality_Loss,Future_Return,Event_Type,Quality_Jump
SSEZF,28,77.67917,7823.223,,,ACQ,7745.544
MYE,28,387.01468,112.456955,274.55774,,DROP,
ARCB,28,151.8551,182.57422,,,ACQ,30.719116
WLDN,28,109.5554,7823.223,,,ACQ,7713.668
BUI,28,101.551926,112.456955,,,ACQ,10.905029
AOSL,28,109.5554,146.15318,,,ACQ,36.597786
APXYY,28,0.0,735.1686,,,ACQ,735.1686
ARBE,28,308.34302,351.5877,,,ACQ,43.24469
AQST,28,55.658077,710.78503,,,ACQ,655.12695
AMAT,28,109.5554,233.70277,,,ACQ,124.14738
APYX,28,313.54816,446.09967,,,ACQ,132.55151
PIAGF,28,135.82365,42.648758,93.1749,,DROP,
MKSI,28,101.551926,112.456955,,,ACQ,10.905029
CAMZF,28,52.116806,683.5156,,,ACQ,631.3988
SKM,28,135.82365,209.34744,,,ACQ,73.52379
AZO,28,55.658077,210.69922,,,ACQ,155.04114
VBIX,28,-53.35271,5685.27,,,ACQ,5738.6226
SMTC,28,101.551926,112.456955,,,ACQ,10.905029
STKAF,28,49.022373,89.56435,,,ACQ,40.541973
BXNG,28,196.9769,-35.880398,232.8573,,DROP,
HWDJF,28,49.022373,146.15318,,,ACQ,97.13081
BABL,28,313.54816,611.64197,,,ACQ,298.0938
GOGL,28,40.307514,611.64197,,,ACQ,571.3345
IGPK,28,256.28192,619.8006,,,ACQ,363.51868
HIPH,28,279.60663,817.881,,,ACQ,538.27435
AGGI,28,9.217103,1416.5549,,,ACQ,1407.3378
SEBYF,28,850.0282,95.887535,754.1407,,DROP,
SIF,28,2495.2405,1251.8187,1243.4218,,DROP,
RITT,28,-11.306741,865.0091,,,ACQ,876.31586
QOIL,28,0.8540208,5685.27,,,ACQ,5684.416
PEP,28,30.260561,204.19456,,,ACQ,173.934
LPLA,28,101.551926,44.127724,57.424202,,DROP,
DLNG,28,321.35287,20.46981,300.88306,,DROP,
ETPHF,28,196.9769,39.620304,157.3566,,DROP,
HRZN,28,55.658077,2610.492,,,ACQ,2554.834
CYYNF,28,194.97435,565.37146,,,ACQ,370.3971
ARVN,28,-11.306741,619.8006,,,ACQ,631.10736
CLVT,28,123.88171,204.19456,,,ACQ,80.31286
CNVCD,28,400.56613,865.0091,,,ACQ,464.44296
TNXP,28,171.99887,55.307575,116.6913,,DROP,
ATVDY,28,66.25925,221.46436,,,ACQ,155.20511
AUDGF,28,29.346113,209.34744,,,ACQ,180.00133
ARRJF,28,123.88171,2610.492,,,ACQ,2486.6104
ARRRF,28,0.0,1839.9711,,,ACQ,1839.9711
AQNB,28,55.658077,115.155136,,,ACQ,59.49706
ESGI,28,196.9769,-12.648734,209.62563,,DROP,
EMWPF,28,196.9769,-41.18325,238.16016,,DROP,
BGOUF,28,275.5606,112.456955,163.10365,,DROP,
ELRXF,28,109.5554,89.56435,19.99105,,DROP,
TSHO,28,944.4618,12.613788,931.848,,DROP,
TOWTF,28,1288.8486,865.0091,423.83954,,DROP,
AFYG,28,205.69171,565.37146,,,ACQ,359.67975
TWI,28,313.54816,446.09967,,,ACQ,132.55151
IMMFF,28,545.3434,-29.515623,574.859,,DROP,
SHTLF,28,101.551926,112.456955,,,ACQ,10.905029
CHGG,28,96.74505,446.09967,,,ACQ,349.3546
IMMVF,28,1620.6931,22.296133,1598.397,,DROP,
BYLB,28,2.728638,221.46436,,,ACQ,218.73572
BIOQ,28,41.482353,112.456955,,,ACQ,70.9746
BZLFF,28,135.82365,115.155136,20.668518,,DROP,
CTRN,28,398.645,112.456955,286.18805,,DROP,
ANAS,28,358.37534,1408.4222,,,ACQ,1050.0469
WCIG,28,443.55377,619.8006,,,ACQ,176.24683
VLCJF,28,2495.2405,42.648758,2452.5918,,DROP,
VNRFY,28,3297.155,599.62585,2697.5293,,DROP,
TCPFF,28,-11.306741,1609.4989,,,ACQ,1620.8057
CVEO,28,387.01468,42.648758,344.3659,,DROP,
AVFCF,28,0.0,1068.2567,,,ACQ,1068.2567
SWRM,28,78.733635,469.67828,,,ACQ,390.94464
CRECF,28,318.71957,182.57422,136.14536,,DROP,
CTPR,28,1620.6931,1408.4222,212.27087,,DROP,
BMTX,28,43903.938,438.22504,43465.71,,DROP,
SWKS,28,96.74505,2610.492,,,ACQ,2513.7468
PTGX,28,135.82365,125.450806,10.3728485,,DROP,
FGOVF,28,545.3434,15.976134,529.36725,,DROP,
EVH,28,143.17552,105.99439,37.18113,,DROP,
FFWM,28,101.551926,44.127724,57.424202,,DROP,
BNEFF,28,659.54803,611.64197,47.906067,,DROP,
ACM,28,109.5554,57.516068,52.03933,,DROP,
PHRX,28,3297.155,683.5156,2613.6394,,DROP,
VNRX,28,54.223557,103.223,,,ACQ,48.999443
VPIM,28,12.235398,1416.5549,,,ACQ,1404.3196
BTUMF,28,197.4012,-12.648734,210.04993,,DROP,
HPTO,28,300.5159,-15.146847,315.66275,,DROP,
HMY,28,118.29525,21.71209,96.58316,,DROP,
IFABF,28,1121.4342,2024.7155,,,ACQ,903.28125
