Block_ID,Cluster_ID,Security,Cluster_Size_x,Score,Median_Price_Level,Avg_Correlation,Cluster_Size_y,Post_Clustering_Return
0,18,PFIS,185,1,13.746724136944476,0.0,185,-4.309034103929365
0,18,PH,185,1,13.746724136944476,0.0,185,55.0175815414748
0,18,PIPR,185,1,13.746724136944476,0.0,185,97.07520649197934
0,18,PMMEF,185,1,13.746724136944476,0.0,185,383.64311825878445
0,18,PODD,185,1,13.746724136944476,0.0,185,89.41760639390837
0,18,POWL,185,1,13.746724136944476,0.0,185,-34.08807898192421
0,18,PPAAY,185,1,13.746724136944476,0.0,185,-43.19587360992136
0,18,PRAA,185,1,13.746724136944476,0.0,185,23.433509452491464
0,18,PRU,185,1,13.746724136944476,0.0,185,17.35852814796265
0,18,RCMT,185,1,13.746724136944476,0.0,185,111.31946195699184
0,18,REOP,185,1,13.746724136944476,0.0,185,-30.769230769230766
0,18,SAIA,185,1,13.746724136944476,0.0,185,143.78776286659638
0,18,SAN,185,1,13.746724136944476,0.0,185,-14.097830811223451
0,18,SCGY,185,1,13.746724136944476,0.0,185,0.0
0,18,SEPJY,185,1,13.746724136944476,0.0,185,38.70177418463768
0,18,SGFEF,185,1,13.746724136944476,0.0,185,176.65135434523765
0,18,SGLJF,185,1,13.746724136944476,0.0,185,68.22804786919009
0,18,SGSUF,185,1,13.746724136944476,0.0,185,0.0
0,18,SHCAF,185,1,13.746724136944476,0.0,185,6.3796516145993545
0,18,SHLRF,185,1,13.746724136944476,0.0,185,20.02682177785443
0,18,SHUNF,185,1,13.746724136944476,0.0,185,-35.75000202895262
0,18,SIEB,185,1,13.746724136944476,0.0,185,-63.78082223134497
0,18,SLM,185,1,13.746724136944476,0.0,185,101.88377842562451
0,18,SLOIY,185,1,13.746724136944476,0.0,185,132.60208447774252
0,18,SMTSF,185,1,13.746724136944476,0.0,185,61.803317437837066
0,18,SSILF,185,1,13.746724136944476,0.0,185,-48.83721043059088
0,62,ABBY,139,4,0.3467916671186685,0.0,139,-97.64150952785808
0,62,ADIA,139,4,0.3467916671186685,0.0,139,-82.90598217461334
0,62,AGDY,139,4,0.3467916671186685,0.0,139,78.67713792412691
0,62,AIRRF,139,4,0.3467916671186685,0.0,139,-55.71086241903527
0,62,AMNC,139,4,0.3467916671186685,0.0,139,97.17199465057452
0,62,AMWK,139,4,0.3467916671186685,0.0,139,98.74476808099544
0,62,AOSL,139,4,0.3467916671186685,0.0,139,148.3734755669319
0,62,AQUI,139,4,0.3467916671186685,0.0,139,168.33632176250205
0,62,ASGXF,139,4,0.3467916671186685,0.0,139,-67.84565987863984
0,62,ASWRF,139,4,0.3467916671186685,0.0,139,194.9429062185872
0,62,ATHC,139,4,0.3467916671186685,0.0,139,95.30601292531968
0,62,ATONF,139,4,0.3467916671186685,0.0,139,-40.00000082784226
0,62,ATWT,139,4,0.3467916671186685,0.0,139,-93.31483341697133
0,62,AVD,139,4,0.3467916671186685,0.0,139,12.983054442307516
0,62,AVPI,139,4,0.3467916671186685,0.0,139,471.4285600246327
0,62,AVTI,139,4,0.3467916671186685,0.0,139,-73.54497451249145
0,62,BLIBQ,139,4,0.3467916671186685,0.0,139,-53.596286637636254
0,62,BPOPO,139,4,0.3467916671186685,0.0,139,2.390594867113578
0,62,BRAV,139,4,0.3467916671186685,0.0,139,790.2439266605652
0,62,BRSI,139,4,0.3467916671186685,0.0,139,-58.5253431564722
0,62,BSSC,139,4,0.3467916671186685,0.0,139,-33.85900364295494
0,62,BVILF,139,4,0.3467916671186685,0.0,139,105.21739462147588
0,62,BYRG,139,4,0.3467916671186685,0.0,139,4187.036961608844
0,62,CAIB,139,4,0.3467916671186685,0.0,139,18.181814487315407
0,62,CBFC,139,4,0.3467916671186685,0.0,139,13.942307692307692
0,62,CGIUF,139,4,0.3467916671186685,0.0,139,-14.70355020832494
0,62,CHCC,139,4,0.3467916671186685,0.0,139,6.382974718168197
0,62,CHCX,139,4,0.3467916671186685,0.0,139,-71.31382759283971
0,62,CLRI,139,4,0.3467916671186685,0.0,139,15.703476419874267
0,62,CPMD,139,4,0.3467916671186685,0.0,139,-98.48602643866332
0,62,CWT,139,4,0.3467916671186685,0.0,139,8.910493470152428
0,62,CYBL,139,4,0.3467916671186685,0.0,139,49235.0011652446
0,62,DDNFD,139,4,0.3467916671186685,0.0,139,203.0395474460436
0,62,DMDD,139,4,0.3467916671186685,0.0,139,-85.48387147880483
0,62,DTST,139,4,0.3467916671186685,0.0,139,2029.8507535272608
0,62,EGYF,139,4,0.3467916671186685,0.0,139,1432.96926249314
0,62,ENPH,139,4,0.3467916671186685,0.0,139,518.1940480602896
0,62,EQC,139,4,0.3467916671186685,0.0,139,-17.43165578434902
0,62,EREPF,139,4,0.3467916671186685,0.0,139,-23.7209283370724
0,62,ETII,139,4,0.3467916671186685,0.0,139,-99.40686842501891
0,62,ETKR,139,4,0.3467916671186685,0.0,139,-73.07692411019674
0,62,ETNI,139,4,0.3467916671186685,0.0,139,-87.26738473918418
0,62,EVOK,139,4,0.3467916671186685,0.0,139,49.60535671025318
0,62,FFZY,139,4,0.3467916671186685,0.0,139,149.19105882438924
0,62,FLIDY,139,4,0.3467916671186685,0.0,139,1.77752053908026
0,62,FMAO,139,4,0.3467916671186685,0.0,139,-11.527221067207984
0,62,FOXF,139,4,0.3467916671186685,0.0,139,129.20465659887108
0,62,FRACF,139,4,0.3467916671186685,0.0,139,407.1650879900537
0,62,GBXI,139,4,0.3467916671186685,0.0,139,1059.545484585868
0,62,GCHK,139,4,0.3467916671186685,0.0,139,533.896126839502
0,62,GLBZ,139,4,0.3467916671186685,0.0,139,10.617350260191028
0,62,GRUSF,139,4,0.3467916671186685,0.0,139,22.12389404454054
0,62,GTII,139,4,0.3467916671186685,0.0,139,3411.51311567672
0,62,HCI,139,4,0.3467916671186685,0.0,139,187.1498080828281
0,62,HESG,139,4,0.3467916671186685,0.0,139,0.0
0,62,HOKUQ,139,4,0.3467916671186685,0.0,139,5.263153863698812
0,62,HRBR,139,4,0.3467916671186685,0.0,139,5739.394064134732
0,62,HTRC,139,4,0.3467916671186685,0.0,139,109.52380935486237
