Volume_Constraint_Pct,Volume_Constraint_Label,Investment_Amount,Investment_Label,Mean_Return,Median_Return,Std_Return,Min_Return,Max_Return,Prob_Profit,Prob_Loss_10pct,Prob_Gain_20pct,Prob_Gain_50pct,Mean_Positions,Volume_Limited_Pct,Capital_Limited_Pct,Mean_Max_Positions,Mean_Capital_Utilization,VaR_5pct,VaR_1pct
0.01,1.0%,1000000,$1M,0.6425975620482824,0.5303292292319599,0.5424387750439964,0.07247629152417066,3.683635034166904,1.0,0.0,0.96,0.552,1704.204,0.8459129033649676,0.15408709663503226,274.566,0.9424937418227519,0.23009273969703145,0.17028224437052547
0.01,1.0%,10000000,$10M,0.20903605950678839,0.18889554270587378,0.14701478757983735,-0.0620318469444463,0.7120837790935111,0.952,0.0,0.48,0.054,3200.284,0.9594179802717424,0.0405820197282577,471.956,0.9091425843452484,0.001887765568151325,-0.04923328515202701
0.01,1.0%,100000000,$100M,0.09594262096222465,0.0908788068594627,0.06362136305734052,-0.025707651653312295,0.24145211328450963,0.968,0.0,0.062,0.0,8841.301,0.9964359170733285,0.003564082926671565,1246.989,0.7822916609005511,0.00523139458174482,-0.023830051724547444
0.02,2.0%,1000000,$1M,0.8849990867703356,0.6666491605677554,1.1445232640760987,0.21322138982172054,7.702558784321269,1.0,0.0,1.0,0.72,1474.261,0.7982697497197064,0.20173025028029373,241.208,0.9502658461933788,0.31473915594791063,0.24239823681660952
0.02,2.0%,10000000,$10M,0.31465534526965566,0.2669759808513357,0.2134857948908914,-0.04536732638728935,1.1436126264448676,0.976,0.0,0.712,0.14,2577.313,0.9291066375147263,0.07089336248527382,394.204,0.9169673587921735,0.06207870173873324,-0.03367632285400368
0.02,2.0%,100000000,$100M,0.1297000248680137,0.12682841899197758,0.07765038959458814,-0.09785586177266538,0.32375727899376405,0.952,0.0,0.165,0.0,6207.235,0.9906241237249003,0.009375876275099698,872.706,0.8515446226745107,0.007917298279474825,-0.07902547617723972
0.05,5.0%,1000000,$1M,1.1082907291320472,0.8809865669030086,1.5162387699892281,0.16736461709210604,12.906538416596451,1.0,0.0,0.992,0.824,1227.236,0.7336204223153613,0.26637957768463855,198.488,0.9543843256085667,0.3485317449462991,0.2496580799234209
0.05,5.0%,10000000,$10M,0.41371691929786897,0.3671244562738705,0.26975740247152874,-0.02915195873696506,2.033134459030415,0.992,0.0,0.856,0.231,1997.243,0.8877220441079953,0.11227795589200466,319.699,0.92838289432388,0.16718663051065896,0.06892676026014331
0.05,5.0%,100000000,$100M,0.14184120666120179,0.13635398793531836,0.12217143181208986,-0.12738574483348594,0.4613828038027775,0.912,0.016,0.253,0.0,4149.511,0.9755494759480371,0.024450524051962966,585.852,0.8977308363064644,-0.040674951293603184,-0.10241431991457686
