Capital,Mean_Final,Median_Final,Mean_Return_Pct,Median_Return_Pct,Std_Return_Pct,Mean_Win_Rate,Pct_5,Pct_95,Mean_ROI_Multiple,Median_ROI_Multiple
100000,573251.0838408113,552111.4543357778,473.2510838408114,452.1114543357778,136.89956942811887,77.92166666666667,288.1048882916561,730.5812315897842,5.732510838408113,5.521114543357778
1000000,4432316.551225763,4276931.13441177,343.2316551225763,327.69311344117693,110.13348607940972,77.88722222222223,199.10184651389346,543.1316511155507,4.432316551225763,4.27693113441177
10000000,34883088.53098213,32779994.30915334,248.83088530982135,227.79994309153344,99.42515396236709,78.01500000000001,124.46798569233066,431.4231959786787,3.488308853098213,3.277999430915334
100000000,284846437.64529616,261573192.7994048,184.84643764529616,161.57319279940492,95.71688169147083,78.05666666666667,73.28663124075598,366.38862009247975,2.8484643764529616,2.615731927994048
