Security,Acquisition_Event_Count,Acquisition_Quality_Jump_Sum,Acquisition_Quality_Jump_Avg,Acquisition_Quality_Jump_Max,Acquisition_Final_Return_Mean,Acquisition_Final_Return_Median,Loss_Event_Count,Loss_Quality_Loss_Sum,Loss_Quality_Loss_Avg,Loss_Quality_Loss_Max,Loss_Final_Return_Mean,Loss_Final_Return_Median,Total_Event_Count,Net_Quality_Delta,Event_Balance_Ratio,Weighted_Avg_Final_Return,Quality_Momentum_Score,Unique_Clusters,Unique_Blocks,Events_Per_Block,Net_Quality_Delta_Percentile,Quality_Momentum_Score_Percentile,Weighted_Avg_Final_Return_Percentile,Acquisition_Quality_Jump_Avg_Percentile,Loss_Quality_Loss_Avg_Percentile,Event_Balance_Ratio_Percentile,Events_Per_Block_Percentile,Composite_Quality_Event_Rank
AMTY,3.0,22.01912145584818,7.339707151949393,8.366454689984103,186.3636389036075,186.36363890360752,2.0,12.972844676808872,6.486422338404436,7.883244206773621,186.36363890360752,186.36363890360752,5.0,9.046276779039307,0.6,186.36363890360752,0.0,5,5,1.0,0.8703849175176748,0.48978790259230165,0.8868813825608798,0.41555380989787905,0.3016496465043205,0.7128829536527886,0.5003927729772192,0.6994108405341711
AOAO,3.0,26.868829982123874,8.956276660707958,15.118407202289328,90.9158281112492,90.9158281112492,2.0,14.97115870462009,7.485579352310045,9.007106417038388,90.9158281112492,90.9158281112492,5.0,11.897671277503784,0.6,90.9158281112492,0.0,5,5,1.0,0.9340141398271798,0.48978790259230165,0.8043990573448547,0.6692851531814611,0.4799685781618225,0.7128829536527886,0.5003927729772192,0.6988216810683424
AWON,2.0,11.716586397761862,5.858293198880931,6.279644987632766,633.6996308005415,633.6996308005415,1.0,5.596131823387199,5.596131823387199,5.596131823387199,633.6996308005415,633.6996308005415,3.0,6.120454574374663,0.6666666666666666,633.6996308005415,0.0,3,3,1.0,0.7596229379418696,0.48978790259230165,0.9544383346425765,0.17517674783974863,0.16496465043205027,0.802827965435978,0.5003927729772192,0.6987234878240377
AON,3.0,19.25859281280968,6.419530937603227,7.696715049656225,51.782535221939575,51.782535221939575,1.0,9.190077704722055,9.190077704722055,9.190077704722055,51.782535221939575,51.782535221939575,4.0,10.068515108087626,0.75,51.782535221939575,0.0,4,4,1.0,0.8939512961508248,0.48978790259230165,0.7282010997643362,0.2631578947368421,0.7140612725844462,0.8735271013354281,0.5003927729772192,0.697663000785546
AIAGF,3.0,29.26015670567651,9.753385568558837,14.638605016379216,118.3622870123376,118.3622870123376,2.0,18.939982808051855,9.469991404025928,9.694387305318838,118.3622870123376,118.3622870123376,5.0,10.320173897624656,0.6,118.3622870123376,0.0,5,5,1.0,0.8994501178318932,0.48978790259230165,0.8405341712490181,0.7706205813040062,0.7391987431264729,0.7128829536527886,0.5003927729772192,0.6974076983503535
AFCL,3.0,26.37125732187926,8.790419107293086,10.995575832693763,900.0,900.0,2.0,19.363837183062437,9.681918591531218,13.73737373737374,900.0,900.0,5.0,7.007420138816823,0.6,900.0,0.0,4,5,1.0,0.7965435978004713,0.48978790259230165,0.9658287509819324,0.6449332285938727,0.7643362136684996,0.7128829536527886,0.5003927729772192,0.6967399842890809
AHFCF,2.0,13.082348046134037,6.541174023067018,7.088891151613887,266.6666728754841,266.6666728754841,1.0,6.5958973971516,6.5958973971516,6.5958973971516,266.6666728754841,266.6666728754841,3.0,6.486450648982436,0.6666666666666666,266.6666728754841,0.0,3,3,1.0,0.7753338570306363,0.48978790259230165,0.9112333071484682,0.2820109976433621,0.3220738413197172,0.802827965435978,0.5003927729772192,0.6940102120974078
ATGFF,3.0,17.552019030243834,5.850673010081278,6.32234432234432,35.69965599698236,35.69965599698236,1.0,6.609738280561223,6.609738280561223,6.609738280561223,35.69965599698236,35.69965599698236,4.0,10.94228074968261,0.75,35.69965599698236,0.0,4,4,1.0,0.9135899450117831,0.48978790259230165,0.6755695208169678,0.17360565593087196,0.32521602513747055,0.8735271013354281,0.5003927729772192,0.6920463472113119
AILQF,2.0,17.594253714589627,8.797126857294813,10.000268752183612,59.07885865213645,59.07885865213645,1.0,7.525070196550341,7.525070196550341,7.525070196550341,59.07885865213645,59.07885865213645,3.0,10.069183518039285,0.6666666666666666,59.078858652136454,0.0,3,3,1.0,0.8947368421052632,0.48978790259230165,0.746268656716418,0.6457187745483111,0.4846818538884525,0.802827965435978,0.5003927729772192,0.6908680282796543
ADTN,2.0,15.366579529150343,7.683289764575171,8.567936103012634,98.77417327029602,98.77417327029602,1.0,7.337968154294685,7.337968154294685,7.337968154294685,98.77417327029602,98.77417327029602,3.0,8.028611374855657,0.6666666666666666,98.774173270296,0.0,3,3,1.0,0.835820895522388,0.48978790259230165,0.819324430479183,0.4760408483896308,0.4556166535742341,0.802827965435978,0.5003927729772192,0.6907501963864886
ATEN,2.0,18.57181775682421,9.285908878412105,11.401994629842733,106.29765190491862,106.29765190491862,1.0,10.862950340798443,10.862950340798443,10.862950340798443,106.29765190491862,106.29765190491862,3.0,7.708867416025766,0.6666666666666666,106.29765190491862,0.0,3,3,1.0,0.8271798900235664,0.48978790259230165,0.826394344069128,0.7117046347211312,0.8507462686567164,0.802827965435978,0.5003927729772192,0.6900039277297721
ADPXY,2.0,18.537443479179764,9.268721739589882,11.65179778318464,58.70896696545695,58.70896696545695,1.0,8.814814814814811,8.814814814814811,8.814814814814811,58.70896696545695,58.70896696545695,3.0,9.722628664364953,0.6666666666666666,58.708966965456945,0.0,3,3,1.0,0.8884524744697565,0.48978790259230165,0.7446975648075412,0.7101335428122545,0.6677140612725845,0.802827965435978,0.5003927729772192,0.6889827179890023
ARBV,3.0,27.50512956667656,9.16837652222552,14.73076923076923,6.563507415911988,6.563507415911987,1.0,10.942622950819672,10.942622950819672,10.942622950819672,6.563507415911987,6.563507415911987,4.0,16.562506615856886,0.75,6.563507415911987,0.0,4,4,1.0,0.9850746268656716,0.48978790259230165,0.5530243519245875,0.7007069913589945,0.8578161822466615,0.8735271013354281,0.5003927729772192,0.6854084838963079
